risingSearches,keyword,value,unknown,geo,time,sys_time
quais os sintomas da dengue,Dengue,1682.5,TRUE,BR-AC,2023-04,2025-07-31 13:29
sintomas del dengue,Dengue,1077,TRUE,BR-AC,2023-04,2025-07-31 13:29
sintomas de dengue,Dengue,1.6,FALSE,BR-AC,2023-04,2025-07-31 13:29
sintomas de dengue,Dengue,0.7,FALSE,BR-AL,2023-04,2025-07-31 13:29
chikungunya,Dengue,0.5,FALSE,BR-AL,2023-04,2025-07-31 13:29
tratamento da dengue,Dengue,1.6,FALSE,BR-AM,2023-04,2025-07-31 13:29
dengue tratamento,Dengue,1.3,FALSE,BR-AM,2023-04,2025-07-31 13:29
quais os sintomas da dengue,Dengue,0.6,FALSE,BR-AP,2023-04,2025-07-31 13:29
sintomas de dengue leve,Dengue,1.5,FALSE,BR-BA,2023-04,2025-07-31 13:29
sintomas de gravidez,Dengue,1.3,FALSE,BR-BA,2023-04,2025-07-31 13:29
prevenção da dengue,Dengue,0.8,FALSE,BR-BA,2023-04,2025-07-31 13:29
sintomas de covid,Dengue,0.7,FALSE,BR-BA,2023-04,2025-07-31 13:29
dengue sintomas iniciais,Dengue,394.5,TRUE,BR-CE,2023-04,2025-07-31 13:29
foto do mosquito da dengue,Dengue,3,FALSE,BR-CE,2023-04,2025-07-31 13:29
sintomas de dengue hemorrágica,Dengue,2,FALSE,BR-CE,2023-04,2025-07-31 13:29
aedes aegypti,Dengue,1.1,FALSE,BR-CE,2023-04,2025-07-31 13:29
tratamento dengue,Dengue,0.9,FALSE,BR-CE,2023-04,2025-07-31 13:29
sintoma da dengue,Dengue,0.7,FALSE,BR-CE,2023-04,2025-07-31 13:29
manchas de dengue,Dengue,0.6,FALSE,BR-CE,2023-04,2025-07-31 13:29
dengue hemorrágica sintomas,Dengue,0.5,FALSE,BR-CE,2023-04,2025-07-31 13:29
o que é dengue,Dengue,0.5,FALSE,BR-CE,2023-04,2025-07-31 13:29
remedio para dengue,Dengue,5.5,FALSE,BR-DF,2023-04,2025-07-31 13:29
cid dengue,Dengue,0.9,FALSE,BR-DF,2023-04,2025-07-31 13:29
exantema,Dengue,343,TRUE,BR-ES,2023-04,2025-07-31 13:29
dengue da tosse,Dengue,4,FALSE,BR-ES,2023-04,2025-07-31 13:29
remedio pra dengue,Dengue,1.7,FALSE,BR-ES,2023-04,2025-07-31 13:29
sintomas de gripe,Dengue,1.7,FALSE,BR-ES,2023-04,2025-07-31 13:29
quanto tempo dura a dengue,Dengue,1.5,FALSE,BR-ES,2023-04,2025-07-31 13:29
sintomas iniciais de dengue,Dengue,1.4,FALSE,BR-ES,2023-04,2025-07-31 13:29
quais os sintomas de dengue,Dengue,1.2,FALSE,BR-ES,2023-04,2025-07-31 13:29
dengue sintomas iniciais,Dengue,1,FALSE,BR-ES,2023-04,2025-07-31 13:29
sintomas de covid,Dengue,0.9,FALSE,BR-ES,2023-04,2025-07-31 13:29
quantos dias dura a dengue,Dengue,0.9,FALSE,BR-ES,2023-04,2025-07-31 13:29
sinais de dengue,Dengue,0.8,FALSE,BR-ES,2023-04,2025-07-31 13:29
plaquetas baixas dengue,Dengue,0.7,FALSE,BR-ES,2023-04,2025-07-31 13:29
dengue passa de uma pessoa para outra,Dengue,0.6,FALSE,BR-ES,2023-04,2025-07-31 13:29
dengue pode tomar dipirona,Dengue,0.6,FALSE,BR-ES,2023-04,2025-07-31 13:29
dengue anticorpos igg reagente,Dengue,276,TRUE,BR-GO,2023-04,2025-07-31 13:29
sitomas da dengue,Dengue,169.5,TRUE,BR-GO,2023-04,2025-07-31 13:29
dengue igg reagente,Dengue,0.6,FALSE,BR-GO,2023-04,2025-07-31 13:29
sintoma de dengue,Dengue,0.6,FALSE,BR-GO,2023-04,2025-07-31 13:29
remedio para dengue,Dengue,0.4,FALSE,BR-GO,2023-04,2025-07-31 13:29
dengue é contagioso,Dengue,2.5,FALSE,BR-MA,2023-04,2025-07-31 13:29
sintomas de dengue leve,Dengue,0.6,FALSE,BR-MA,2023-04,2025-07-31 13:29
o que a dengue causa no corpo,Dengue,74,TRUE,BR-MG,2023-04,2025-07-31 13:29
como curar a dengue em 72 horas,Dengue,64.5,TRUE,BR-MG,2023-04,2025-07-31 13:29
como o mosquito da dengue se contamina,Dengue,52.5,TRUE,BR-MG,2023-04,2025-07-31 13:29
dengue pega de uma pessoa para outra,Dengue,2.5,FALSE,BR-MG,2023-04,2025-07-31 13:29
sintomas iniciais de dengue,Dengue,2,FALSE,BR-MG,2023-04,2025-07-31 13:29
sequelas da dengue,Dengue,1.9,FALSE,BR-MG,2023-04,2025-07-31 13:29
dengue da coçeira no corpo,Dengue,1.8,FALSE,BR-MG,2023-04,2025-07-31 13:29
dengue hemorrágica tratamento,Dengue,1.7,FALSE,BR-MG,2023-04,2025-07-31 13:29
qual remedio tomar para dengue,Dengue,1.3,FALSE,BR-MG,2023-04,2025-07-31 13:29
porque dengue coça tanto,Dengue,1.3,FALSE,BR-MG,2023-04,2025-07-31 13:29
tratamentos para dengue,Dengue,1.3,FALSE,BR-MG,2023-04,2025-07-31 13:29
quanto tempo dura os sintomas da dengue,Dengue,1.2,FALSE,BR-MG,2023-04,2025-07-31 13:29
quando a dengue está sarando coça,Dengue,1.2,FALSE,BR-MG,2023-04,2025-07-31 13:29
como se pega dengue,Dengue,1,FALSE,BR-MG,2023-04,2025-07-31 13:29
como evitar a dengue,Dengue,0.9,FALSE,BR-MG,2023-04,2025-07-31 13:29
leucocitos baixos,Dengue,0.8,FALSE,BR-MG,2023-04,2025-07-31 13:29
teste de dengue araujo,Dengue,0.8,FALSE,BR-MG,2023-04,2025-07-31 13:29
sinais de dengue hemorrágica,Dengue,0.8,FALSE,BR-MG,2023-04,2025-07-31 13:29
inhame para dengue,Dengue,0.7,FALSE,BR-MG,2023-04,2025-07-31 13:29
dengue da coçeira,Dengue,0.7,FALSE,BR-MG,2023-04,2025-07-31 13:29
o que não pode tomar com dengue,Dengue,0.7,FALSE,BR-MG,2023-04,2025-07-31 13:29
teste dengue araujo,Dengue,0.7,FALSE,BR-MG,2023-04,2025-07-31 13:29
sintomas de sinusite,Dengue,0.7,FALSE,BR-MG,2023-04,2025-07-31 13:29
dengue transmite de uma pessoa para outra,Dengue,0.7,FALSE,BR-MG,2023-04,2025-07-31 13:29
dengue da tontura,Dengue,0.7,FALSE,BR-MG,2023-04,2025-07-31 13:29
dengue da dor de garganta,Dengue,298.5,TRUE,BR-MS,2023-04,2025-07-31 13:29
