topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,5,BR-AC,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-AL,Dengue,2020-04,2025-07-22 18:17
dengue sintomas,22,BR-AL,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,15,BR-AL,Dengue,2020-04,2025-07-22 18:17
mosquito da dengue,11,BR-AL,Dengue,2020-04,2025-07-22 18:17
sintomas de dengue,7,BR-AL,Dengue,2020-04,2025-07-22 18:17
quais os sintomas da dengue,2,BR-AL,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-AM,Dengue,2020-04,2025-07-22 18:17
dengue sintomas,39,BR-AM,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,25,BR-AM,Dengue,2020-04,2025-07-22 18:17
sintomas de dengue,10,BR-AM,Dengue,2020-04,2025-07-22 18:17
dengue hemorrágica,5,BR-AM,Dengue,2020-04,2025-07-22 18:17
sintomas da virose,2,BR-AM,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-AP,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,48,BR-AP,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-BA,Dengue,2020-04,2025-07-22 18:17
dengue sintomas,26,BR-BA,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,17,BR-BA,Dengue,2020-04,2025-07-22 18:17
chikungunya,9,BR-BA,Dengue,2020-04,2025-07-22 18:17
sintomas de dengue,9,BR-BA,Dengue,2020-04,2025-07-22 18:17
zika,9,BR-BA,Dengue,2020-04,2025-07-22 18:17
mosquito da dengue,6,BR-BA,Dengue,2020-04,2025-07-22 18:17
sintomas zika,5,BR-BA,Dengue,2020-04,2025-07-22 18:17
sintomas chikungunya,4,BR-BA,Dengue,2020-04,2025-07-22 18:17
zika chikungunya e dengue,4,BR-BA,Dengue,2020-04,2025-07-22 18:17
sintomas da zika,3,BR-BA,Dengue,2020-04,2025-07-22 18:17
dengue hemorrágica,3,BR-BA,Dengue,2020-04,2025-07-22 18:17
dengue virus,3,BR-BA,Dengue,2020-04,2025-07-22 18:17
sintomas da chikungunya,3,BR-BA,Dengue,2020-04,2025-07-22 18:17
dengue no brasil,3,BR-BA,Dengue,2020-04,2025-07-22 18:17
quais sintomas da dengue,3,BR-BA,Dengue,2020-04,2025-07-22 18:17
chicungunha,3,BR-BA,Dengue,2020-04,2025-07-22 18:17
sintomas covid 19,3,BR-BA,Dengue,2020-04,2025-07-22 18:17
dengue 2020,2,BR-BA,Dengue,2020-04,2025-07-22 18:17
dipirona,2,BR-BA,Dengue,2020-04,2025-07-22 18:17
quais os sintomas da dengue,2,BR-BA,Dengue,2020-04,2025-07-22 18:17
o que é dengue,2,BR-BA,Dengue,2020-04,2025-07-22 18:17
dengue zika e chikungunya sintomas,2,BR-BA,Dengue,2020-04,2025-07-22 18:17
remedio para dengue,2,BR-BA,Dengue,2020-04,2025-07-22 18:17
sintomas da covid 19,2,BR-BA,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-CE,Dengue,2020-04,2025-07-22 18:17
dengue sintomas,31,BR-CE,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,20,BR-CE,Dengue,2020-04,2025-07-22 18:17
sintomas de dengue,11,BR-CE,Dengue,2020-04,2025-07-22 18:17
mosquito da dengue,8,BR-CE,Dengue,2020-04,2025-07-22 18:17
dengue hemorrágica,4,BR-CE,Dengue,2020-04,2025-07-22 18:17
dengue 2020,4,BR-CE,Dengue,2020-04,2025-07-22 18:17
chikungunya,2,BR-CE,Dengue,2020-04,2025-07-22 18:17
quais os sintomas da dengue,2,BR-CE,Dengue,2020-04,2025-07-22 18:17
dengue tratamento,2,BR-CE,Dengue,2020-04,2025-07-22 18:17
sintomas da zika,2,BR-CE,Dengue,2020-04,2025-07-22 18:17
sintomas coronavirus,2,BR-CE,Dengue,2020-04,2025-07-22 18:17
sintomas da covid 19,2,BR-CE,Dengue,2020-04,2025-07-22 18:17
sintomas de covid 19,2,BR-CE,Dengue,2020-04,2025-07-22 18:17
sintomas da chikungunya,1,BR-CE,Dengue,2020-04,2025-07-22 18:17
sintomas do covid 19,1,BR-CE,Dengue,2020-04,2025-07-22 18:17
mortes por dengue 2019,1,BR-CE,Dengue,2020-04,2025-07-22 18:17
tuberculose,1,BR-CE,Dengue,2020-04,2025-07-22 18:17
como é o mosquito da dengue,1,BR-CE,Dengue,2020-04,2025-07-22 18:17
sintomas de coronavirus,1,BR-CE,Dengue,2020-04,2025-07-22 18:17
quais são os sintomas da dengue,1,BR-CE,Dengue,2020-04,2025-07-22 18:17
sintoma de dengue,1,BR-CE,Dengue,2020-04,2025-07-22 18:17
dengue é contagiosa,1,BR-CE,Dengue,2020-04,2025-07-22 18:17
cid dengue,1,BR-CE,Dengue,2020-04,2025-07-22 18:17
mortes por dengue 2020,0,BR-CE,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-DF,Dengue,2020-04,2025-07-22 18:17
dengue sintomas,22,BR-DF,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,14,BR-DF,Dengue,2020-04,2025-07-22 18:17
dengue df,7,BR-DF,Dengue,2020-04,2025-07-22 18:17
sintomas de dengue,6,BR-DF,Dengue,2020-04,2025-07-22 18:17
mosquito da dengue,6,BR-DF,Dengue,2020-04,2025-07-22 18:17
dengue hemorrágica,3,BR-DF,Dengue,2020-04,2025-07-22 18:17
dengue df 2020,2,BR-DF,Dengue,2020-04,2025-07-22 18:17
sintomas covid 19,2,BR-DF,Dengue,2020-04,2025-07-22 18:17
mortes dengue 2020,2,BR-DF,Dengue,2020-04,2025-07-22 18:17
dengue paracetamol,2,BR-DF,Dengue,2020-04,2025-07-22 18:17
vacina dengue,2,BR-DF,Dengue,2020-04,2025-07-22 18:17
quais os sintomas da dengue,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
sintomas coronavirus,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
sintomas do covid 19,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
mortes por dengue 2020,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
remedio para dengue,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
sintomas de covid 19,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
plaquetas baixas,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
dengue manchas vermelhas,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
manchas de dengue,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
cid dengue,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
casos de dengue no df 2020,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
casos de dengue no df,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
tipos de dengue,1,BR-DF,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-ES,Dengue,2020-04,2025-07-22 18:17
dengue sintomas,27,BR-ES,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,17,BR-ES,Dengue,2020-04,2025-07-22 18:17
sintomas de dengue,9,BR-ES,Dengue,2020-04,2025-07-22 18:17
chikungunya,8,BR-ES,Dengue,2020-04,2025-07-22 18:17
mosquito da dengue,5,BR-ES,Dengue,2020-04,2025-07-22 18:17
dengue manchas,3,BR-ES,Dengue,2020-04,2025-07-22 18:17
dengue hemorrágica,2,BR-ES,Dengue,2020-04,2025-07-22 18:17
sintomas do covid 19,2,BR-ES,Dengue,2020-04,2025-07-22 18:17
sintoma da dengue,2,BR-ES,Dengue,2020-04,2025-07-22 18:17
quais os sintomas da dengue,2,BR-ES,Dengue,2020-04,2025-07-22 18:17
mortes por dengue 2019,1,BR-ES,Dengue,2020-04,2025-07-22 18:17
"sintomas da dengue, zika e chikungunya",1,BR-ES,Dengue,2020-04,2025-07-22 18:17
remedio para dengue,1,BR-ES,Dengue,2020-04,2025-07-22 18:17
sintomas da chicungunha,1,BR-ES,Dengue,2020-04,2025-07-22 18:17
sintomas do coronavírus,1,BR-ES,Dengue,2020-04,2025-07-22 18:17
dengue da diarreia,0,BR-ES,Dengue,2020-04,2025-07-22 18:17
quais são os sintomas da dengue,0,BR-ES,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-GO,Dengue,2020-04,2025-07-22 18:17
dengue sintomas,24,BR-GO,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,15,BR-GO,Dengue,2020-04,2025-07-22 18:17
sintomas de dengue,8,BR-GO,Dengue,2020-04,2025-07-22 18:17
mosquito da dengue,6,BR-GO,Dengue,2020-04,2025-07-22 18:17
dengue hemorrágica,3,BR-GO,Dengue,2020-04,2025-07-22 18:17
o que é dengue,3,BR-GO,Dengue,2020-04,2025-07-22 18:17
sintomas covid 19,2,BR-GO,Dengue,2020-04,2025-07-22 18:17
vacina dengue,2,BR-GO,Dengue,2020-04,2025-07-22 18:17
chikungunya,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
remédio para dengue,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
quais os sintomas da dengue,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
cid dengue,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
mortes por dengue 2020,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
dengue pode tomar dipirona,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
mortes por dengue 2019,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
dengue manchas no corpo,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
sintomas do covid 19,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
sintomas de covid 19,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
manchas de dengue,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
sintomas do coronavirus,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
manchas da dengue,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
sintomas do coronavírus,1,BR-GO,Dengue,2020-04,2025-07-22 18:17
dengue sem febre,0,BR-GO,Dengue,2020-04,2025-07-22 18:17
qual remedio para dengue,0,BR-GO,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-MA,Dengue,2020-04,2025-07-22 18:17
dengue sintomas,34,BR-MA,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,21,BR-MA,Dengue,2020-04,2025-07-22 18:17
sintomas de dengue,13,BR-MA,Dengue,2020-04,2025-07-22 18:17
dengue hemorrágica,6,BR-MA,Dengue,2020-04,2025-07-22 18:17
sintomas do covid 19,4,BR-MA,Dengue,2020-04,2025-07-22 18:17
febre amarela,3,BR-MA,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-MG,Dengue,2020-04,2025-07-22 18:17
dengue sintomas,21,BR-MG,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,13,BR-MG,Dengue,2020-04,2025-07-22 18:17
sintomas de dengue,6,BR-MG,Dengue,2020-04,2025-07-22 18:17
dengue no brasil,6,BR-MG,Dengue,2020-04,2025-07-22 18:17
dengue 2020,6,BR-MG,Dengue,2020-04,2025-07-22 18:17
mosquito da dengue,5,BR-MG,Dengue,2020-04,2025-07-22 18:17
mortes por dengue,4,BR-MG,Dengue,2020-04,2025-07-22 18:17
dengue hemorrágica,3,BR-MG,Dengue,2020-04,2025-07-22 18:17
dengue virus,3,BR-MG,Dengue,2020-04,2025-07-22 18:17
sintomas covid 19,2,BR-MG,Dengue,2020-04,2025-07-22 18:17
dengue manchas,2,BR-MG,Dengue,2020-04,2025-07-22 18:17
chikungunya,2,BR-MG,Dengue,2020-04,2025-07-22 18:17
mortes por dengue no brasil,2,BR-MG,Dengue,2020-04,2025-07-22 18:17
mortes dengue 2019,2,BR-MG,Dengue,2020-04,2025-07-22 18:17
dengue coceira,2,BR-MG,Dengue,2020-04,2025-07-22 18:17
exame de dengue,1,BR-MG,Dengue,2020-04,2025-07-22 18:17
dipirona dengue,1,BR-MG,Dengue,2020-04,2025-07-22 18:17
vacina dengue,1,BR-MG,Dengue,2020-04,2025-07-22 18:17
mortes por dengue 2020,1,BR-MG,Dengue,2020-04,2025-07-22 18:17
mortes por dengue 2019,1,BR-MG,Dengue,2020-04,2025-07-22 18:17
dengue tratamento,1,BR-MG,Dengue,2020-04,2025-07-22 18:17
coronavirus sintomas,1,BR-MG,Dengue,2020-04,2025-07-22 18:17
quais os sintomas da dengue,1,BR-MG,Dengue,2020-04,2025-07-22 18:17
virus da dengue,1,BR-MG,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-MS,Dengue,2020-04,2025-07-22 18:17
sintomas dengue,23,BR-MS,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,15,BR-MS,Dengue,2020-04,2025-07-22 18:17
sintomas de dengue,6,BR-MS,Dengue,2020-04,2025-07-22 18:17
mosquito da dengue,6,BR-MS,Dengue,2020-04,2025-07-22 18:17
o que é dengue,4,BR-MS,Dengue,2020-04,2025-07-22 18:17
dengue hemorrágica,3,BR-MS,Dengue,2020-04,2025-07-22 18:17
quais os sintomas da dengue,3,BR-MS,Dengue,2020-04,2025-07-22 18:17
dengue prevenção,2,BR-MS,Dengue,2020-04,2025-07-22 18:17
chikungunya,2,BR-MS,Dengue,2020-04,2025-07-22 18:17
mortes por dengue 2020,2,BR-MS,Dengue,2020-04,2025-07-22 18:17
dengue o que tomar,2,BR-MS,Dengue,2020-04,2025-07-22 18:17
inhame para dengue,1,BR-MS,Dengue,2020-04,2025-07-22 18:17
tratamento da dengue,1,BR-MS,Dengue,2020-04,2025-07-22 18:17
paracetamol dengue,1,BR-MS,Dengue,2020-04,2025-07-22 18:17
cid dengue,1,BR-MS,Dengue,2020-04,2025-07-22 18:17
manchas de dengue,1,BR-MS,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue hemorrágica,1,BR-MS,Dengue,2020-04,2025-07-22 18:17
sintoma de dengue,1,BR-MS,Dengue,2020-04,2025-07-22 18:17
quais são os sintomas da dengue,1,BR-MS,Dengue,2020-04,2025-07-22 18:17
sintomas do covid 19,1,BR-MS,Dengue,2020-04,2025-07-22 18:17
ns1 dengue,1,BR-MS,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-MT,Dengue,2020-04,2025-07-22 18:17
sintomas dengue,24,BR-MT,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,15,BR-MT,Dengue,2020-04,2025-07-22 18:17
sintomas de dengue,7,BR-MT,Dengue,2020-04,2025-07-22 18:17
dengue hemorrágica,4,BR-MT,Dengue,2020-04,2025-07-22 18:17
mosquito da dengue,4,BR-MT,Dengue,2020-04,2025-07-22 18:17
quais os sintomas da dengue,2,BR-MT,Dengue,2020-04,2025-07-22 18:17
sintomas do covid 19,2,BR-MT,Dengue,2020-04,2025-07-22 18:17
cid dengue,2,BR-MT,Dengue,2020-04,2025-07-22 18:17
dengue online,1,BR-MT,Dengue,2020-04,2025-07-22 18:17
remedio para dengue,1,BR-MT,Dengue,2020-04,2025-07-22 18:17
"sintomas da dengue, zika e chikungunya",1,BR-MT,Dengue,2020-04,2025-07-22 18:17
dengue,100,BR-PA,Dengue,2020-04,2025-07-22 18:17
dengue sintomas,32,BR-PA,Dengue,2020-04,2025-07-22 18:17
sintomas da dengue,18,BR-PA,Dengue,2020-04,2025-07-22 18:17
