risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2022-08,2025-07-31 14:22
dengue é contagiosa,/m/09wsg,4.5,FALSE,BR-AL,2022-08,2025-07-31 14:22
quais são os sintomas da dengue,/m/09wsg,0.8,FALSE,BR-AL,2022-08,2025-07-31 14:22
,/m/09wsg,,,BR-AM,2022-08,2025-07-31 14:22
,/m/09wsg,,,BR-AP,2022-08,2025-07-31 14:22
prevenção da dengue,/m/09wsg,1.9,FALSE,BR-BA,2022-08,2025-07-31 14:22
tratamento da dengue,/m/09wsg,1.1,FALSE,BR-BA,2022-08,2025-07-31 14:22
como prevenir a dengue,/m/09wsg,1.1,FALSE,BR-BA,2022-08,2025-07-31 14:22
febre amarela,/m/09wsg,0.9,FALSE,BR-BA,2022-08,2025-07-31 14:22
sintomas da zika,/m/09wsg,0.7,FALSE,BR-BA,2022-08,2025-07-31 14:22
sintomas de zika,/m/09wsg,0.7,FALSE,BR-BA,2022-08,2025-07-31 14:22
sintomas da variola do macaco,/m/09wsg,524.5,TRUE,BR-CE,2022-08,2025-07-31 14:22
sintomas da dengue hemorrágica,/m/09wsg,1.4,FALSE,BR-CE,2022-08,2025-07-31 14:22
dengue sintomas iniciais,/m/09wsg,1.3,FALSE,BR-CE,2022-08,2025-07-31 14:22
manchas vermelhas na pele,/m/09wsg,0.6,FALSE,BR-CE,2022-08,2025-07-31 14:22
cid dengue,/m/09wsg,0.6,FALSE,BR-CE,2022-08,2025-07-31 14:22
mosquito da dengue,/m/09wsg,0.6,FALSE,BR-CE,2022-08,2025-07-31 14:22
quais são os sintomas da dengue,/m/09wsg,1047.5,TRUE,BR-DF,2022-08,2025-07-31 14:22
cid dengue,/m/09wsg,0.6,FALSE,BR-DF,2022-08,2025-07-31 14:22
sintomas de dengue,/m/09wsg,0.6,FALSE,BR-DF,2022-08,2025-07-31 14:22
,/m/09wsg,,,BR-ES,2022-08,2025-07-31 14:22
mosquito da dengue,/m/09wsg,1,FALSE,BR-GO,2022-08,2025-07-31 14:22
o que é dengue,/m/09wsg,0.6,FALSE,BR-MA,2022-08,2025-07-31 14:22
zika virus,/m/09wsg,631,TRUE,BR-MG,2022-08,2025-07-31 14:22
febre amarela,/m/09wsg,4,FALSE,BR-MG,2022-08,2025-07-31 14:22
sintomas da febre amarela,/m/09wsg,2,FALSE,BR-MG,2022-08,2025-07-31 14:22
poliomielite,/m/09wsg,1.5,FALSE,BR-MG,2022-08,2025-07-31 14:22
sarampo,/m/09wsg,1.4,FALSE,BR-MG,2022-08,2025-07-31 14:22
prevenção da dengue,/m/09wsg,1.1,FALSE,BR-MG,2022-08,2025-07-31 14:22
mosquito da dengue desenho,/m/09wsg,1.1,FALSE,BR-MG,2022-08,2025-07-31 14:22
transmissão da dengue,/m/09wsg,0.9,FALSE,BR-MG,2022-08,2025-07-31 14:22
,/m/09wsg,,,BR-MS,2022-08,2025-07-31 14:22
quais são os sintomas da dengue,/m/09wsg,1.6,FALSE,BR-MT,2022-08,2025-07-31 14:22
,/m/09wsg,,,BR-PA,2022-08,2025-07-31 14:22
dengue online,/m/09wsg,1.6,FALSE,BR-PB,2022-08,2025-07-31 14:22
quais são os sintomas da dengue,/m/09wsg,1.3,FALSE,BR-PB,2022-08,2025-07-31 14:22
quais os sintomas da dengue,/m/09wsg,0.6,FALSE,BR-PB,2022-08,2025-07-31 14:22
dengue online,/m/09wsg,469.5,TRUE,BR-PE,2022-08,2025-07-31 14:22
mosquito da dengue,/m/09wsg,0.6,FALSE,BR-PE,2022-08,2025-07-31 14:22
mosquito da dengue,/m/09wsg,1.2,FALSE,BR-PI,2022-08,2025-07-31 14:22
prevenção da dengue,/m/09wsg,1850,TRUE,BR-PR,2022-08,2025-07-31 14:22
sintomas de gravidez,/m/09wsg,386.5,TRUE,BR-PR,2022-08,2025-07-31 14:22
mosquito da dengue desenho,/m/09wsg,3.5,FALSE,BR-PR,2022-08,2025-07-31 14:22
mosquito da dengue,/m/09wsg,0.5,FALSE,BR-PR,2022-08,2025-07-31 14:22
doença de chagas,/m/09wsg,4.5,FALSE,BR-RJ,2022-08,2025-07-31 14:22
como prevenir a dengue,/m/09wsg,4.5,FALSE,BR-RJ,2022-08,2025-07-31 14:22
prevenção da dengue,/m/09wsg,1.2,FALSE,BR-RJ,2022-08,2025-07-31 14:22
mosquito da dengue,/m/09wsg,0.6,FALSE,BR-RJ,2022-08,2025-07-31 14:22
chikungunya,/m/09wsg,0.6,FALSE,BR-RJ,2022-08,2025-07-31 14:22
dengue é contagioso,/m/09wsg,1205,TRUE,BR-RN,2022-08,2025-07-31 14:22
manchas vermelhas no corpo dengue,/m/09wsg,0.9,FALSE,BR-RN,2022-08,2025-07-31 14:22
mosquito da dengue,/m/09wsg,0.5,FALSE,BR-RN,2022-08,2025-07-31 14:22
dengue hemorrágica,/m/09wsg,1.6,FALSE,BR-RO,2022-08,2025-07-31 14:22
,/m/09wsg,,,BR-RR,2022-08,2025-07-31 14:22
febre amarela,/m/09wsg,3260.5,TRUE,BR-RS,2022-08,2025-07-31 14:22
sarampo,/m/09wsg,1.3,FALSE,BR-RS,2022-08,2025-07-31 14:22
caxumba,/m/09wsg,0.9,FALSE,BR-RS,2022-08,2025-07-31 14:22
dengue transmissão,/m/09wsg,0.4,FALSE,BR-RS,2022-08,2025-07-31 14:22
dengue tratamento,/m/09wsg,0.9,FALSE,BR-SC,2022-08,2025-07-31 14:22
quais são os sintomas da dengue,/m/09wsg,1.8,FALSE,BR-SE,2022-08,2025-07-31 14:22
quais os sintomas da dengue,/m/09wsg,0.5,FALSE,BR-SE,2022-08,2025-07-31 14:22
como a dengue é transmitida,/m/09wsg,1242,TRUE,BR-SP,2022-08,2025-07-31 14:22
que tipo de indicador é importante para basear o planejamento de uma política pública,/m/09wsg,906.5,TRUE,BR-SP,2022-08,2025-07-31 14:22
como uma vacina contra dengue pode ajudar a conter a proliferação da doença,/m/09wsg,645,TRUE,BR-SP,2022-08,2025-07-31 14:22
