topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2024-01,2025-07-23 15:40
dengue sintomas,18,BR-AC,Dengue,2024-01,2025-07-23 15:40
sintomas de dengue,8,BR-AC,Dengue,2024-01,2025-07-23 15:40
sintomas da dengue,6,BR-AC,Dengue,2024-01,2025-07-23 15:40
mosquito da dengue,4,BR-AC,Dengue,2024-01,2025-07-23 15:40
cid dengue,3,BR-AC,Dengue,2024-01,2025-07-23 15:40
dengue hemorrágica,2,BR-AC,Dengue,2024-01,2025-07-23 15:40
remedio para dengue,1,BR-AC,Dengue,2024-01,2025-07-23 15:40
sintomas del dengue,1,BR-AC,Dengue,2024-01,2025-07-23 15:40
dengue,100,BR-AL,Dengue,2024-01,2025-07-23 15:40
dengue sintomas,22,BR-AL,Dengue,2024-01,2025-07-23 15:40
mosquito da dengue,16,BR-AL,Dengue,2024-01,2025-07-23 15:40
sintomas de dengue,13,BR-AL,Dengue,2024-01,2025-07-23 15:40
dengue,100,BR-AM,Dengue,2024-01,2025-07-23 15:40
dengue sintomas,32,BR-AM,Dengue,2024-01,2025-07-23 15:40
sintomas de dengue,15,BR-AM,Dengue,2024-01,2025-07-23 15:40
sintomas da dengue,12,BR-AM,Dengue,2024-01,2025-07-23 15:40
dengue manaus,6,BR-AM,Dengue,2024-01,2025-07-23 15:40
dengue tratamento,4,BR-AM,Dengue,2024-01,2025-07-23 15:40
vacina dengue,3,BR-AM,Dengue,2024-01,2025-07-23 15:40
quais sintomas da dengue,3,BR-AM,Dengue,2024-01,2025-07-23 15:40
quais os sintomas da dengue,3,BR-AM,Dengue,2024-01,2025-07-23 15:40
manchas da dengue,2,BR-AM,Dengue,2024-01,2025-07-23 15:40
remedio para dengue,2,BR-AM,Dengue,2024-01,2025-07-23 15:40
dengue pode tomar dipirona,2,BR-AM,Dengue,2024-01,2025-07-23 15:40
dengue hemorrágica,2,BR-AM,Dengue,2024-01,2025-07-23 15:40
mosquito da dengue,2,BR-AM,Dengue,2024-01,2025-07-23 15:40
cid dengue,2,BR-AM,Dengue,2024-01,2025-07-23 15:40
