risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas da dengue,/m/09wsg,1,FALSE,BR-AC,2023-11,2025-07-31 14:37
,/m/09wsg,,,BR-AL,2023-11,2025-07-31 14:37
,/m/09wsg,,,BR-AM,2023-11,2025-07-31 14:37
,/m/09wsg,,,BR-AP,2023-11,2025-07-31 14:37
sintomas de covid,/m/09wsg,1522,TRUE,BR-BA,2023-11,2025-07-31 14:37
quais são os sintomas da dengue,/m/09wsg,897,TRUE,BR-BA,2023-11,2025-07-31 14:37
um estudo buscou identificar os fatores associados as mortes por dengue,/m/09wsg,490.5,TRUE,BR-BA,2023-11,2025-07-31 14:37
tratamento da dengue,/m/09wsg,1.4,FALSE,BR-CE,2023-11,2025-07-31 14:37
quais os sintomas da dengue,/m/09wsg,1090,TRUE,BR-DF,2023-11,2025-07-31 14:37
pode tomar dipirona com dengue,/m/09wsg,1.3,FALSE,BR-DF,2023-11,2025-07-31 14:37
vacina dengue,/m/09wsg,1.1,FALSE,BR-DF,2023-11,2025-07-31 14:37
teste de dengue,/m/09wsg,2645,TRUE,BR-ES,2023-11,2025-07-31 14:37
quais são os sintomas da dengue,/m/09wsg,764.5,TRUE,BR-ES,2023-11,2025-07-31 14:37
dengue da dor de garganta,/m/09wsg,463,TRUE,BR-GO,2023-11,2025-07-31 14:37
pode tomar dipirona com dengue,/m/09wsg,4,FALSE,BR-GO,2023-11,2025-07-31 14:37
sintomas da dengue,/m/09wsg,0.8,FALSE,BR-MA,2023-11,2025-07-31 14:37
sintomas de dengue hemorrágica,/m/09wsg,351,TRUE,BR-MG,2023-11,2025-07-31 14:37
dengue é transmissivel,/m/09wsg,296,TRUE,BR-MG,2023-11,2025-07-31 14:37
quantos dias dura a dengue,/m/09wsg,183.5,TRUE,BR-MG,2023-11,2025-07-31 14:37
dengue sintomas iniciais,/m/09wsg,2.5,FALSE,BR-MG,2023-11,2025-07-31 14:37
dengue da dor de garganta,/m/09wsg,1.2,FALSE,BR-MG,2023-11,2025-07-31 14:37
qual sintomas da dengue,/m/09wsg,0.9,FALSE,BR-MG,2023-11,2025-07-31 14:37
vacina contra dengue,/m/09wsg,0.7,FALSE,BR-MG,2023-11,2025-07-31 14:37
sintomas de dengue leve,/m/09wsg,0.6,FALSE,BR-MG,2023-11,2025-07-31 14:37
mancha de dengue,/m/09wsg,0.4,FALSE,BR-MG,2023-11,2025-07-31 14:37
dipirona pode tomar com dengue,/m/09wsg,0.4,FALSE,BR-MG,2023-11,2025-07-31 14:37
,/m/09wsg,,,BR-MS,2023-11,2025-07-31 14:37
,/m/09wsg,,,BR-MT,2023-11,2025-07-31 14:37
dengue hemorrágica,/m/09wsg,1080,TRUE,BR-PA,2023-11,2025-07-31 14:37
sintomas de dengue,/m/09wsg,0.8,FALSE,BR-PA,2023-11,2025-07-31 14:37
sintomas de dengue,/m/09wsg,0.7,FALSE,BR-PB,2023-11,2025-07-31 14:37
dengue sintomas,/m/09wsg,0.4,FALSE,BR-PB,2023-11,2025-07-31 14:37
dengue hemorrágica,/m/09wsg,0.8,FALSE,BR-PE,2023-11,2025-07-31 14:37
mosquito da dengue,/m/09wsg,0.6,FALSE,BR-PE,2023-11,2025-07-31 14:37
,/m/09wsg,,,BR-PI,2023-11,2025-07-31 14:37
sintomas da dengue no corpo,/m/09wsg,1.7,FALSE,BR-PR,2023-11,2025-07-31 14:37
dengue hemorrágica,/m/09wsg,0.6,FALSE,BR-PR,2023-11,2025-07-31 14:37
vacina da dengue valor,/m/09wsg,808,TRUE,BR-RJ,2023-11,2025-07-31 14:37
cid dengue,/m/09wsg,744,TRUE,BR-RJ,2023-11,2025-07-31 14:37
dengue passa?,/m/09wsg,218,TRUE,BR-RJ,2023-11,2025-07-31 14:37
quanto tempo dura a dengue,/m/09wsg,1.2,FALSE,BR-RJ,2023-11,2025-07-31 14:37
dengue hemorragica,/m/09wsg,1,FALSE,BR-RJ,2023-11,2025-07-31 14:37
dengue tratamento,/m/09wsg,0.6,FALSE,BR-RJ,2023-11,2025-07-31 14:37
vacina da dengue,/m/09wsg,0.5,FALSE,BR-RJ,2023-11,2025-07-31 14:37
vacina dengue,/m/09wsg,0.4,FALSE,BR-RJ,2023-11,2025-07-31 14:37
sintomas de dengue hemorrágica,/m/09wsg,0.4,FALSE,BR-RJ,2023-11,2025-07-31 14:37
dengue é contagioso,/m/09wsg,0.4,FALSE,BR-RJ,2023-11,2025-07-31 14:37
dengue hemorrágica,/m/09wsg,3,FALSE,BR-RN,2023-11,2025-07-31 14:37
mosquito da dengue,/m/09wsg,1.1,FALSE,BR-RN,2023-11,2025-07-31 14:37
,/m/09wsg,,,BR-RO,2023-11,2025-07-31 14:37
,/m/09wsg,,,BR-RR,2023-11,2025-07-31 14:37
quais são os sintomas da dengue,/m/09wsg,515,TRUE,BR-RS,2023-11,2025-07-31 14:37
vacina da dengue,/m/09wsg,1.7,FALSE,BR-RS,2023-11,2025-07-31 14:37
vacina dengue,/m/09wsg,1.3,FALSE,BR-RS,2023-11,2025-07-31 14:37
chikungunya,/m/09wsg,0.5,FALSE,BR-RS,2023-11,2025-07-31 14:37
dengue tipo 3,/m/09wsg,703.5,TRUE,BR-SC,2023-11,2025-07-31 14:37
vacina dengue,/m/09wsg,1,FALSE,BR-SC,2023-11,2025-07-31 14:37
sintomas covid,/m/09wsg,0.8,FALSE,BR-SC,2023-11,2025-07-31 14:37
vacina da dengue,/m/09wsg,0.5,FALSE,BR-SC,2023-11,2025-07-31 14:37
sintomas de dengue,/m/09wsg,0.5,FALSE,BR-SE,2023-11,2025-07-31 14:37
sintomas de dengue em bebe,/m/09wsg,200,TRUE,BR-SP,2023-11,2025-07-31 14:37
imagine que voce trabalha na vigilancia epidemiologica de seu municipio,/m/09wsg,123.5,TRUE,BR-SP,2023-11,2025-07-31 14:37
sintomas de pneumonia,/m/09wsg,94.5,TRUE,BR-SP,2023-11,2025-07-31 14:37
um estudo buscou identificar os fatores associados as mortes por dengue,/m/09wsg,89,TRUE,BR-SP,2023-11,2025-07-31 14:37
dengue tipo 3,/m/09wsg,4,FALSE,BR-SP,2023-11,2025-07-31 14:37
vacina dengue sus,/m/09wsg,2,FALSE,BR-SP,2023-11,2025-07-31 14:37
vacina para dengue,/m/09wsg,1.4,FALSE,BR-SP,2023-11,2025-07-31 14:37
