topicTitle,topicId,value,geo,keyword,time,sys_time
COVID-19,/g/11j2cc_qll,38,BR-PE,Dengue,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,37,BR-PE,Dengue,2020-11,2025-07-22 18:37
Chikungunya virus infection,/m/01__7l,35,BR-PE,Dengue,2020-11,2025-07-22 18:37
Health,/m/0kt51,24,BR-PE,Dengue,2020-11,2025-07-22 18:37
Pain,/m/062t2,24,BR-PE,Dengue,2020-11,2025-07-22 18:37
Fever,/m/0cjf0,21,BR-PE,Dengue,2020-11,2025-07-22 18:37
Bacteria,/m/017q2,18,BR-PE,Dengue,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,17,BR-PE,Dengue,2020-11,2025-07-22 18:37
Body,/m/0180q,17,BR-PE,Dengue,2020-11,2025-07-22 18:37
Influenza,/m/0cycc,16,BR-PE,Dengue,2020-11,2025-07-22 18:37
Infectious disease,/m/03tp4,15,BR-PE,Dengue,2020-11,2025-07-22 18:37
Aedes,/m/01yz26,15,BR-PE,Dengue,2020-11,2025-07-22 18:37
Leptospirosis,/m/02_j9l,15,BR-PE,Dengue,2020-11,2025-07-22 18:37
Hepatitis,/m/09jg8,14,BR-PE,Dengue,2020-11,2025-07-22 18:37
Organism,/m/05nnm,14,BR-PE,Dengue,2020-11,2025-07-22 18:37
Hepatitis A,/m/01yjzm,14,BR-PE,Dengue,2020-11,2025-07-22 18:37
Yellow fever,/m/087z2,12,BR-PE,Dengue,2020-11,2025-07-22 18:37
Infection,/m/098s1,12,BR-PE,Dengue,2020-11,2025-07-22 18:37
Protozoa,/m/05sk5,12,BR-PE,Dengue,2020-11,2025-07-22 18:37
Disease vector,/m/03cln52,12,BR-PE,Dengue,2020-11,2025-07-22 18:37
Itch,/m/04kllm9,11,BR-PE,Dengue,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-PI,Dengue,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,58,BR-PI,Dengue,2020-11,2025-07-22 18:37
Disease,/m/027x3,56,BR-PI,Dengue,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,51,BR-PI,Dengue,2020-11,2025-07-22 18:37
COVID-19,/g/11j2cc_qll,27,BR-PI,Dengue,2020-11,2025-07-22 18:37
Aedes,/m/01yz26,26,BR-PI,Dengue,2020-11,2025-07-22 18:37
Fever,/m/0cjf0,26,BR-PI,Dengue,2020-11,2025-07-22 18:37
Health,/m/0kt51,25,BR-PI,Dengue,2020-11,2025-07-22 18:37
Oxygen,/m/025s6bf,22,BR-PI,Dengue,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,20,BR-PI,Dengue,2020-11,2025-07-22 18:37
Water,/m/0838f,20,BR-PI,Dengue,2020-11,2025-07-22 18:37
Chikungunya virus infection,/m/01__7l,19,BR-PI,Dengue,2020-11,2025-07-22 18:37
Human,/m/0dgw9r,12,BR-PI,Dengue,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,100,BR-PR,Dengue,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,99,BR-PR,Dengue,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,77,BR-PR,Dengue,2020-11,2025-07-22 18:37
Disease,/m/027x3,73,BR-PR,Dengue,2020-11,2025-07-22 18:37
Water,/m/0838f,62,BR-PR,Dengue,2020-11,2025-07-22 18:37
Health,/m/0kt51,61,BR-PR,Dengue,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,54,BR-PR,Dengue,2020-11,2025-07-22 18:37
Country,/m/01lff,53,BR-PR,Dengue,2020-11,2025-07-22 18:37
Transmission,/m/036991,51,BR-PR,Dengue,2020-11,2025-07-22 18:37
Death,/m/0294j,51,BR-PR,Dengue,2020-11,2025-07-22 18:37
Public Health,/m/02cm61,51,BR-PR,Dengue,2020-11,2025-07-22 18:37
Disease vector,/m/03cln52,50,BR-PR,Dengue,2020-11,2025-07-22 18:37
House,/m/03jm5,49,BR-PR,Dengue,2020-11,2025-07-22 18:37
Food,/m/02wbm,47,BR-PR,Dengue,2020-11,2025-07-22 18:37
Iron,/m/025rw19,44,BR-PR,Dengue,2020-11,2025-07-22 18:37
Reproduction,/m/06kcv,44,BR-PR,Dengue,2020-11,2025-07-22 18:37
Family,/m/09dhj,41,BR-PR,Dengue,2020-11,2025-07-22 18:37
Washing,/m/01ln6f,40,BR-PR,Dengue,2020-11,2025-07-22 18:37
Bathing,/m/036d30,39,BR-PR,Dengue,2020-11,2025-07-22 18:37
Drinking,/m/0hjbz,39,BR-PR,Dengue,2020-11,2025-07-22 18:37
Drink,/g/122fpn6r,37,BR-PR,Dengue,2020-11,2025-07-22 18:37
Health problem,/g/121m7jwr,34,BR-PR,Dengue,2020-11,2025-07-22 18:37
Point,/m/02tfk1,33,BR-PR,Dengue,2020-11,2025-07-22 18:37
Tropeiro,/g/12333jfj,32,BR-PR,Dengue,2020-11,2025-07-22 18:37
Hepatitis A,/m/01yjzm,29,BR-PR,Dengue,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,58,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,53,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Disease,/m/027x3,46,BR-RJ,Dengue,2020-11,2025-07-22 18:37
COVID-19,/g/11j2cc_qll,38,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,35,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,32,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Chikungunya virus infection,/m/01__7l,30,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Health,/m/0kt51,26,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Coronavirus,/m/01cpyy,18,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Vaccine,/m/07__7,15,BR-RJ,Dengue,2020-11,2025-07-22 18:37
HIV/AIDS,/m/0d19y2,15,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Yellow fever,/m/087z2,14,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Infection,/m/098s1,13,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Transmission,/m/036991,12,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Aedes,/m/01yz26,12,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Disease vector,/m/03cln52,12,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Combat,/m/0byj4,12,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Fever,/m/0cjf0,11,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Bleeding,/m/012n6x,10,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Influenza,/m/0cycc,9,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Medical sign,/m/02qbqx,9,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Information,/m/03y39,9,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Bacteria,/m/017q2,9,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Tuberculosis,/m/07jwr,9,BR-RJ,Dengue,2020-11,2025-07-22 18:37
Disease,/m/027x3,100,BR-RN,Dengue,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,79,BR-RN,Dengue,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,69,BR-RN,Dengue,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,59,BR-RN,Dengue,2020-11,2025-07-22 18:37
Human,/m/0dgw9r,53,BR-RN,Dengue,2020-11,2025-07-22 18:37
Social determinants of health,/m/0b4j82,51,BR-RN,Dengue,2020-11,2025-07-22 18:37
Malaria,/m/0542n,51,BR-RN,Dengue,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,46,BR-RN,Dengue,2020-11,2025-07-22 18:37
Health,/m/0kt51,44,BR-RN,Dengue,2020-11,2025-07-22 18:37
Chikungunya virus infection,/m/01__7l,44,BR-RN,Dengue,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,43,BR-RN,Dengue,2020-11,2025-07-22 18:37
Viral hepatitis,/m/04ggf4p,36,BR-RN,Dengue,2020-11,2025-07-22 18:37
Yellow fever,/m/087z2,31,BR-RN,Dengue,2020-11,2025-07-22 18:37
Tuberculosis,/m/07jwr,30,BR-RN,Dengue,2020-11,2025-07-22 18:37
Infectious disease,/m/03tp4,28,BR-RN,Dengue,2020-11,2025-07-22 18:37
Immunization,/m/01psz9,26,BR-RN,Dengue,2020-11,2025-07-22 18:37
Aedes,/m/01yz26,26,BR-RN,Dengue,2020-11,2025-07-22 18:37
Ministry of Health of Brazil,/m/0c3ty1w,23,BR-RN,Dengue,2020-11,2025-07-22 18:37
Dengue virus,/m/0g58pft,22,BR-RN,Dengue,2020-11,2025-07-22 18:37
Organism,/m/05nnm,21,BR-RN,Dengue,2020-11,2025-07-22 18:37
COVID-19,/g/11j2cc_qll,20,BR-RN,Dengue,2020-11,2025-07-22 18:37
Influenza,/m/0cycc,20,BR-RN,Dengue,2020-11,2025-07-22 18:37
Goal,/m/03g_1kv,20,BR-RN,Dengue,2020-11,2025-07-22 18:37
Combat,/m/0byj4,19,BR-RN,Dengue,2020-11,2025-07-22 18:37
Leprosy,/m/0c5f7,19,BR-RN,Dengue,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-RO,Dengue,2020-11,2025-07-22 18:37
Disease,/m/027x3,49,BR-RO,Dengue,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,44,BR-RO,Dengue,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,42,BR-RO,Dengue,2020-11,2025-07-22 18:37
Malaria,/m/0542n,30,BR-RO,Dengue,2020-11,2025-07-22 18:37
Body,/m/0180q,28,BR-RO,Dengue,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,25,BR-RO,Dengue,2020-11,2025-07-22 18:37
Infectious disease,/m/03tp4,21,BR-RO,Dengue,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,17,BR-RO,Dengue,2020-11,2025-07-22 18:37
Vaccine,/m/07__7,12,BR-RO,Dengue,2020-11,2025-07-22 18:37
COVID-19,/g/11j2cc_qll,10,BR-RO,Dengue,2020-11,2025-07-22 18:37
,,,BR-RR,Dengue,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-RS,Dengue,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,75,BR-RS,Dengue,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,74,BR-RS,Dengue,2020-11,2025-07-22 18:37
Disease,/m/027x3,41,BR-RS,Dengue,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,36,BR-RS,Dengue,2020-11,2025-07-22 18:37
Vaccine,/m/07__7,23,BR-RS,Dengue,2020-11,2025-07-22 18:37
Dengue virus,/m/0g58pft,23,BR-RS,Dengue,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,23,BR-RS,Dengue,2020-11,2025-07-22 18:37
Transmission,/m/036991,20,BR-RS,Dengue,2020-11,2025-07-22 18:37
Health,/m/0kt51,19,BR-RS,Dengue,2020-11,2025-07-22 18:37
Life,/m/04nr2,17,BR-RS,Dengue,2020-11,2025-07-22 18:37
Influenza,/m/0cycc,16,BR-RS,Dengue,2020-11,2025-07-22 18:37
Chikungunya virus infection,/m/01__7l,16,BR-RS,Dengue,2020-11,2025-07-22 18:37
Bacteria,/m/017q2,16,BR-RS,Dengue,2020-11,2025-07-22 18:37
Yellow fever,/m/087z2,15,BR-RS,Dengue,2020-11,2025-07-22 18:37
Combat,/m/0byj4,15,BR-RS,Dengue,2020-11,2025-07-22 18:37
Leprosy,/m/0c5f7,14,BR-RS,Dengue,2020-11,2025-07-22 18:37
Organization,/m/0qb7t,14,BR-RS,Dengue,2020-11,2025-07-22 18:37
Cholera,/m/024c2,12,BR-RS,Dengue,2020-11,2025-07-22 18:37
Fever,/m/0cjf0,12,BR-RS,Dengue,2020-11,2025-07-22 18:37
DNA,/m/026w5,12,BR-RS,Dengue,2020-11,2025-07-22 18:37
Aedes,/m/01yz26,11,BR-RS,Dengue,2020-11,2025-07-22 18:37
Malaria,/m/0542n,11,BR-RS,Dengue,2020-11,2025-07-22 18:37
HIV/AIDS,/m/0d19y2,10,BR-RS,Dengue,2020-11,2025-07-22 18:37
Measles,/m/0g2gb,10,BR-RS,Dengue,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-SC,Dengue,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,60,BR-SC,Dengue,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,58,BR-SC,Dengue,2020-11,2025-07-22 18:37
Disease,/m/027x3,29,BR-SC,Dengue,2020-11,2025-07-22 18:37
Health,/m/0kt51,16,BR-SC,Dengue,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,15,BR-SC,Dengue,2020-11,2025-07-22 18:37
Aedes,/m/01yz26,12,BR-SC,Dengue,2020-11,2025-07-22 18:37
Hepatitis A,/m/01yjzm,12,BR-SC,Dengue,2020-11,2025-07-22 18:37
Cause,/m/0j276x9,11,BR-SC,Dengue,2020-11,2025-07-22 18:37
Pharmaceutical drug,/m/018l35,10,BR-SC,Dengue,2020-11,2025-07-22 18:37
Combat,/m/0byj4,10,BR-SC,Dengue,2020-11,2025-07-22 18:37
Yellow fever,/m/087z2,10,BR-SC,Dengue,2020-11,2025-07-22 18:37
Transmission,/m/036991,9,BR-SC,Dengue,2020-11,2025-07-22 18:37
Vaccine,/m/07__7,9,BR-SC,Dengue,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,9,BR-SC,Dengue,2020-11,2025-07-22 18:37
Diarrhea,/m/0f3kl,9,BR-SC,Dengue,2020-11,2025-07-22 18:37
Ministry of Health of Brazil,/m/0c3ty1w,8,BR-SC,Dengue,2020-11,2025-07-22 18:37
Chikungunya virus infection,/m/01__7l,8,BR-SC,Dengue,2020-11,2025-07-22 18:37
Bleeding,/m/012n6x,8,BR-SC,Dengue,2020-11,2025-07-22 18:37
Disease vector,/m/03cln52,7,BR-SC,Dengue,2020-11,2025-07-22 18:37
Headache,/m/0j5fv,7,BR-SC,Dengue,2020-11,2025-07-22 18:37
Influenza,/m/0cycc,7,BR-SC,Dengue,2020-11,2025-07-22 18:37
Infection,/m/098s1,6,BR-SC,Dengue,2020-11,2025-07-22 18:37
Malaria,/m/0542n,6,BR-SC,Dengue,2020-11,2025-07-22 18:37
Organism,/m/05nnm,6,BR-SC,Dengue,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-SE,Dengue,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,71,BR-SE,Dengue,2020-11,2025-07-22 18:37
Disease,/m/027x3,46,BR-SE,Dengue,2020-11,2025-07-22 18:37
Chikungunya virus infection,/m/01__7l,46,BR-SE,Dengue,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,39,BR-SE,Dengue,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,37,BR-SE,Dengue,2020-11,2025-07-22 18:37
Fever,/m/0cjf0,30,BR-SE,Dengue,2020-11,2025-07-22 18:37
Pain,/m/062t2,24,BR-SE,Dengue,2020-11,2025-07-22 18:37
Combat,/m/0byj4,23,BR-SE,Dengue,2020-11,2025-07-22 18:37
Aedes,/m/01yz26,18,BR-SE,Dengue,2020-11,2025-07-22 18:37
Body,/m/0180q,17,BR-SE,Dengue,2020-11,2025-07-22 18:37
COVID-19,/g/11j2cc_qll,16,BR-SE,Dengue,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-SP,Dengue,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,59,BR-SP,Dengue,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,57,BR-SP,Dengue,2020-11,2025-07-22 18:37
Disease,/m/027x3,39,BR-SP,Dengue,2020-11,2025-07-22 18:37
COVID-19,/g/11j2cc_qll,36,BR-SP,Dengue,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,30,BR-SP,Dengue,2020-11,2025-07-22 18:37
Vaccine,/m/07__7,22,BR-SP,Dengue,2020-11,2025-07-22 18:37
Health,/m/0kt51,18,BR-SP,Dengue,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,15,BR-SP,Dengue,2020-11,2025-07-22 18:37
Chikungunya virus infection,/m/01__7l,15,BR-SP,Dengue,2020-11,2025-07-22 18:37
Yellow fever,/m/087z2,12,BR-SP,Dengue,2020-11,2025-07-22 18:37
Aedes,/m/01yz26,11,BR-SP,Dengue,2020-11,2025-07-22 18:37
Combat,/m/0byj4,11,BR-SP,Dengue,2020-11,2025-07-22 18:37
Body,/m/0180q,11,BR-SP,Dengue,2020-11,2025-07-22 18:37
Bleeding,/m/012n6x,11,BR-SP,Dengue,2020-11,2025-07-22 18:37
Fever,/m/0cjf0,10,BR-SP,Dengue,2020-11,2025-07-22 18:37
Transmission,/m/036991,10,BR-SP,Dengue,2020-11,2025-07-22 18:37
Data,/m/026sq,10,BR-SP,Dengue,2020-11,2025-07-22 18:37
Organism,/m/05nnm,10,BR-SP,Dengue,2020-11,2025-07-22 18:37
Plot,/m/04q347y,9,BR-SP,Dengue,2020-11,2025-07-22 18:37
Dengue vaccine,/m/0115n7rn,9,BR-SP,Dengue,2020-11,2025-07-22 18:37
Epidemic,/m/0hn9s,9,BR-SP,Dengue,2020-11,2025-07-22 18:37
Oxygen,/m/025s6bf,9,BR-SP,Dengue,2020-11,2025-07-22 18:37
Information,/m/03y39,9,BR-SP,Dengue,2020-11,2025-07-22 18:37
Bacteria,/m/017q2,9,BR-SP,Dengue,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-TO,Dengue,2020-11,2025-07-22 18:37
Disease,/m/027x3,69,BR-TO,Dengue,2020-11,2025-07-22 18:37
Health,/m/0kt51,49,BR-TO,Dengue,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR,Dengue,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,57,BR,Dengue,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,55,BR,Dengue,2020-11,2025-07-22 18:37
Disease,/m/027x3,43,BR,Dengue,2020-11,2025-07-22 18:37
COVID-19,/g/11j2cc_qll,32,BR,Dengue,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,32,BR,Dengue,2020-11,2025-07-22 18:37
Health,/m/0kt51,23,BR,Dengue,2020-11,2025-07-22 18:37
Chikungunya virus infection,/m/01__7l,18,BR,Dengue,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,18,BR,Dengue,2020-11,2025-07-22 18:37
Transmission,/m/036991,16,BR,Dengue,2020-11,2025-07-22 18:37
Vaccine,/m/07__7,13,BR,Dengue,2020-11,2025-07-22 18:37
Aedes,/m/01yz26,13,BR,Dengue,2020-11,2025-07-22 18:37
Country,/m/01lff,13,BR,Dengue,2020-11,2025-07-22 18:37
Disease vector,/m/03cln52,12,BR,Dengue,2020-11,2025-07-22 18:37
Body,/m/0180q,12,BR,Dengue,2020-11,2025-07-22 18:37
Fever,/m/0cjf0,11,BR,Dengue,2020-11,2025-07-22 18:37
Public Health,/m/02cm61,11,BR,Dengue,2020-11,2025-07-22 18:37
Yellow fever,/m/087z2,11,BR,Dengue,2020-11,2025-07-22 18:37
Combat,/m/0byj4,10,BR,Dengue,2020-11,2025-07-22 18:37
Bleeding,/m/012n6x,10,BR,Dengue,2020-11,2025-07-22 18:37
Reproduction,/m/06kcv,10,BR,Dengue,2020-11,2025-07-22 18:37
Organism,/m/05nnm,9,BR,Dengue,2020-11,2025-07-22 18:37
Influenza,/m/0cycc,9,BR,Dengue,2020-11,2025-07-22 18:37
Information,/m/03y39,9,BR,Dengue,2020-11,2025-07-22 18:37
Bacteria,/m/017q2,9,BR,Dengue,2020-11,2025-07-22 18:37
,,,BR-AC,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,100,BR-AL,Chikungunya,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,85,BR-AL,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,82,BR-AL,Chikungunya,2020-11,2025-07-22 18:37
Disease,/m/027x3,69,BR-AL,Chikungunya,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,38,BR-AL,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,100,BR-AM,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,99,BR-AM,Chikungunya,2020-11,2025-07-22 18:37
,,,BR-AP,Chikungunya,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,53,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,48,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Pain,/m/062t2,27,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,14,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,13,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Disease,/m/027x3,13,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Cause,/m/0j276x9,11,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Sequela,/m/05smdx,9,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,9,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Fever,/m/0cjf0,8,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Cure,/m/0405g08,7,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Joint,/m/01dvt1,7,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Transmission,/m/036991,2,BR-BA,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,100,BR-CE,Chikungunya,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-CE,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,73,BR-CE,Chikungunya,2020-11,2025-07-22 18:37
Cause,/m/0j276x9,40,BR-CE,Chikungunya,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,34,BR-CE,Chikungunya,2020-11,2025-07-22 18:37
Body,/m/0180q,29,BR-CE,Chikungunya,2020-11,2025-07-22 18:37
Pain,/m/062t2,25,BR-CE,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,100,BR-DF,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,71,BR-DF,Chikungunya,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-ES,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,54,BR-ES,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,54,BR-ES,Chikungunya,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,16,BR-ES,Chikungunya,2020-11,2025-07-22 18:37
COVID-19,/g/11j2cc_qll,14,BR-ES,Chikungunya,2020-11,2025-07-22 18:37
Pain,/m/062t2,9,BR-ES,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,100,BR-GO,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,92,BR-GO,Chikungunya,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,82,BR-GO,Chikungunya,2020-11,2025-07-22 18:37
Disease,/m/027x3,82,BR-GO,Chikungunya,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,42,BR-GO,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,100,BR-MA,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,100,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,96,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,61,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Disease,/m/027x3,33,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Mosquito,/m/09f96,29,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Yellow fever,/m/087z2,23,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Transmission,/m/036991,18,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Yellow fever mosquito,/m/06y6_w,16,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Pain,/m/062t2,15,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Disease vector,/m/03cln52,14,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Information,/m/03y39,14,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Infographic,/m/03xc_j,13,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,13,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Aedes,/m/01yz26,10,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Itch,/m/04kllm9,9,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Therapy,/m/03c1dkx,9,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Cell,/m/01cbd,7,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Infection,/m/098s1,6,BR-MG,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,100,BR-MS,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,81,BR-MS,Chikungunya,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,51,BR-MS,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,100,BR-MT,Chikungunya,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,53,BR-MT,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,100,BR-PA,Chikungunya,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,59,BR-PA,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,53,BR-PA,Chikungunya,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,33,BR-PA,Chikungunya,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-PB,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,84,BR-PB,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,64,BR-PB,Chikungunya,2020-11,2025-07-22 18:37
Pregnancy,/m/05vqh7,47,BR-PB,Chikungunya,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,39,BR-PB,Chikungunya,2020-11,2025-07-22 18:37
Symptom,/m/01b_06,100,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
Dengue fever,/m/09wsg,69,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
Zika fever,/m/02vkznh,46,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
Health,/m/0kt51,39,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
Pain,/m/062t2,38,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
Cure,/m/0405g08,26,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
Therapy,/m/03c1dkx,26,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
Sequela,/m/05smdx,15,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
Foot,/m/031n1,13,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
Disease,/m/027x3,12,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
Fever,/m/0cjf0,10,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
Virus,/m/0g9pc,7,BR-PE,Chikungunya,2020-11,2025-07-22 18:37
,,,BR-PI,Chikungunya,2020-11,2025-07-22 18:37
