topicTitle,topicId,value,geo,keyword,time,sys_time
COVID-19,/g/11j2cc_qll,45,BR-AL,Dengue,2021-01,2025-07-30 16:01
Aedes,/m/01yz26,33,BR-AL,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,33,BR-AL,Dengue,2021-01,2025-07-30 16:01
Dengue virus,/m/0g58pft,29,BR-AL,Dengue,2021-01,2025-07-30 16:01
Organism,/m/05nnm,28,BR-AL,Dengue,2021-01,2025-07-30 16:01
Vaccine,/m/07__7,22,BR-AL,Dengue,2021-01,2025-07-30 16:01
Health,/m/0kt51,19,BR-AL,Dengue,2021-01,2025-07-30 16:01
Therapy,/m/03c1dkx,11,BR-AL,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-AM,Dengue,2021-01,2025-07-30 16:01
Cure,/m/0405g08,20,BR-AM,Dengue,2021-01,2025-07-30 16:01
Body,/m/0180q,12,BR-AM,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,11,BR-AM,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,11,BR-AM,Dengue,2021-01,2025-07-30 16:01
Therapy,/m/03c1dkx,10,BR-AM,Dengue,2021-01,2025-07-30 16:01
Itch,/m/04kllm9,8,BR-AM,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,8,BR-AM,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,8,BR-AM,Dengue,2021-01,2025-07-30 16:01
Allergy,/m/0fd23,7,BR-AM,Dengue,2021-01,2025-07-30 16:01
Disease,/m/027x3,7,BR-AM,Dengue,2021-01,2025-07-30 16:01
Malaria,/m/0542n,7,BR-AM,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,7,BR-AM,Dengue,2021-01,2025-07-30 16:01
Cause,/m/0j276x9,7,BR-AM,Dengue,2021-01,2025-07-30 16:01
Skin,/m/06z04,6,BR-AM,Dengue,2021-01,2025-07-30 16:01
Ministry of Health of Brazil,/m/0c3ty1w,6,BR-AM,Dengue,2021-01,2025-07-30 16:01
Immunoglobulin G,/m/02gsf4,5,BR-AM,Dengue,2021-01,2025-07-30 16:01
Dengue vaccine,/m/0115n7rn,4,BR-AM,Dengue,2021-01,2025-07-30 16:01
Influenza,/m/0cycc,4,BR-AM,Dengue,2021-01,2025-07-30 16:01
Reagent,/m/0197z2,4,BR-AM,Dengue,2021-01,2025-07-30 16:01
Throat,/m/0mhy4,4,BR-AM,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-AP,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-BA,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,35,BR-BA,Dengue,2021-01,2025-07-30 16:01
COVID-19,/g/11j2cc_qll,33,BR-BA,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,29,BR-BA,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,26,BR-BA,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,25,BR-BA,Dengue,2021-01,2025-07-30 16:01
Body,/m/0180q,9,BR-BA,Dengue,2021-01,2025-07-30 16:01
Disease,/m/027x3,9,BR-BA,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,9,BR-BA,Dengue,2021-01,2025-07-30 16:01
Pharmaceutical drug,/m/018l35,9,BR-BA,Dengue,2021-01,2025-07-30 16:01
Influenza,/m/0cycc,8,BR-BA,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,7,BR-BA,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,7,BR-BA,Dengue,2021-01,2025-07-30 16:01
Cause,/m/0j276x9,5,BR-BA,Dengue,2021-01,2025-07-30 16:01
Platelet,/m/01bw6w,5,BR-BA,Dengue,2021-01,2025-07-30 16:01
Dengue vaccine,/m/0115n7rn,4,BR-BA,Dengue,2021-01,2025-07-30 16:01
Acetaminophen,/m/0lbt3,4,BR-BA,Dengue,2021-01,2025-07-30 16:01
Metamizole,/m/08j19g,4,BR-BA,Dengue,2021-01,2025-07-30 16:01
Yellow fever,/m/087z2,4,BR-BA,Dengue,2021-01,2025-07-30 16:01
HIV/AIDS,/m/0d19y2,4,BR-BA,Dengue,2021-01,2025-07-30 16:01
Vomiting,/m/012qjw,3,BR-BA,Dengue,2021-01,2025-07-30 16:01
Diarrhea,/m/0f3kl,3,BR-BA,Dengue,2021-01,2025-07-30 16:01
Aedes,/m/01yz26,3,BR-BA,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-CE,Dengue,2021-01,2025-07-30 16:01
COVID-19,/g/11j2cc_qll,40,BR-CE,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,27,BR-CE,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,25,BR-CE,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,23,BR-CE,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,23,BR-CE,Dengue,2021-01,2025-07-30 16:01
Disease,/m/027x3,13,BR-CE,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,11,BR-CE,Dengue,2021-01,2025-07-30 16:01
Death,/m/0294j,10,BR-CE,Dengue,2021-01,2025-07-30 16:01
Dengue vaccine,/m/0115n7rn,10,BR-CE,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,9,BR-CE,Dengue,2021-01,2025-07-30 16:01
Body,/m/0180q,9,BR-CE,Dengue,2021-01,2025-07-30 16:01
Cause,/m/0j276x9,7,BR-CE,Dengue,2021-01,2025-07-30 16:01
Itch,/m/04kllm9,7,BR-CE,Dengue,2021-01,2025-07-30 16:01
Therapy,/m/03c1dkx,7,BR-CE,Dengue,2021-01,2025-07-30 16:01
Natural person,/m/01_h7_,7,BR-CE,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,4,BR-CE,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-DF,Dengue,2021-01,2025-07-30 16:01
COVID-19,/g/11j2cc_qll,38,BR-DF,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,37,BR-DF,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,35,BR-DF,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,17,BR-DF,Dengue,2021-01,2025-07-30 16:01
Coronavirus,/m/01cpyy,14,BR-DF,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,13,BR-DF,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,11,BR-DF,Dengue,2021-01,2025-07-30 16:01
Pain,/m/062t2,11,BR-DF,Dengue,2021-01,2025-07-30 16:01
Acetaminophen,/m/0lbt3,10,BR-DF,Dengue,2021-01,2025-07-30 16:01
Infection,/m/098s1,8,BR-DF,Dengue,2021-01,2025-07-30 16:01
Disease,/m/027x3,7,BR-DF,Dengue,2021-01,2025-07-30 16:01
Influenza,/m/0cycc,7,BR-DF,Dengue,2021-01,2025-07-30 16:01
Head,/m/04hgtk,7,BR-DF,Dengue,2021-01,2025-07-30 16:01
Yellow fever,/m/087z2,7,BR-DF,Dengue,2021-01,2025-07-30 16:01
Metamizole,/m/08j19g,7,BR-DF,Dengue,2021-01,2025-07-30 16:01
Dengue vaccine,/m/0115n7rn,6,BR-DF,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,6,BR-DF,Dengue,2021-01,2025-07-30 16:01
Pharmaceutical drug,/m/018l35,5,BR-DF,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,5,BR-DF,Dengue,2021-01,2025-07-30 16:01
Human,/m/0dgw9r,4,BR-DF,Dengue,2021-01,2025-07-30 16:01
Headache,/m/0j5fv,4,BR-DF,Dengue,2021-01,2025-07-30 16:01
Picada,/m/0b6hz2j,4,BR-DF,Dengue,2021-01,2025-07-30 16:01
Combat,/m/0byj4,3,BR-DF,Dengue,2021-01,2025-07-30 16:01
Therapy,/m/03c1dkx,3,BR-DF,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-ES,Dengue,2021-01,2025-07-30 16:01
COVID-19,/g/11j2cc_qll,56,BR-ES,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,19,BR-ES,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,19,BR-ES,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,17,BR-ES,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,17,BR-ES,Dengue,2021-01,2025-07-30 16:01
Itch,/m/04kllm9,14,BR-ES,Dengue,2021-01,2025-07-30 16:01
Body,/m/0180q,14,BR-ES,Dengue,2021-01,2025-07-30 16:01
Cure,/m/0405g08,11,BR-ES,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,11,BR-ES,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,7,BR-ES,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-GO,Dengue,2021-01,2025-07-30 16:01
COVID-19,/g/11j2cc_qll,34,BR-GO,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,31,BR-GO,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,28,BR-GO,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,9,BR-GO,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,9,BR-GO,Dengue,2021-01,2025-07-30 16:01
Body,/m/0180q,8,BR-GO,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,8,BR-GO,Dengue,2021-01,2025-07-30 16:01
International Classification of Diseases,/m/03zlr,7,BR-GO,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,6,BR-GO,Dengue,2021-01,2025-07-30 16:01
Diarrhea,/m/0f3kl,6,BR-GO,Dengue,2021-01,2025-07-30 16:01
Platelet,/m/01bw6w,6,BR-GO,Dengue,2021-01,2025-07-30 16:01
Dengue vaccine,/m/0115n7rn,5,BR-GO,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,4,BR-GO,Dengue,2021-01,2025-07-30 16:01
Metamizole,/m/08j19g,4,BR-GO,Dengue,2021-01,2025-07-30 16:01
Therapy,/m/03c1dkx,4,BR-GO,Dengue,2021-01,2025-07-30 16:01
Larva,/m/0d9_3,3,BR-GO,Dengue,2021-01,2025-07-30 16:01
Acetaminophen,/m/0lbt3,3,BR-GO,Dengue,2021-01,2025-07-30 16:01
Headache,/m/0j5fv,3,BR-GO,Dengue,2021-01,2025-07-30 16:01
Picada,/m/0b6hz2j,3,BR-GO,Dengue,2021-01,2025-07-30 16:01
Dengue virus,/m/0g58pft,3,BR-GO,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-MA,Dengue,2021-01,2025-07-30 16:01
COVID-19,/g/11j2cc_qll,72,BR-MA,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,28,BR-MA,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,23,BR-MA,Dengue,2021-01,2025-07-30 16:01
Vaccine,/m/07__7,20,BR-MA,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,16,BR-MA,Dengue,2021-01,2025-07-30 16:01
Metamizole,/m/08j19g,15,BR-MA,Dengue,2021-01,2025-07-30 16:01
Health,/m/0kt51,15,BR-MA,Dengue,2021-01,2025-07-30 16:01
Time,/m/07c_l,11,BR-MA,Dengue,2021-01,2025-07-30 16:01
Coronavirus,/m/01cpyy,8,BR-MA,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,8,BR-MA,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-MG,Dengue,2021-01,2025-07-30 16:01
COVID-19,/g/11j2cc_qll,41,BR-MG,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,33,BR-MG,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,28,BR-MG,Dengue,2021-01,2025-07-30 16:01
Pain,/m/062t2,16,BR-MG,Dengue,2021-01,2025-07-30 16:01
Coronavirus,/m/01cpyy,14,BR-MG,Dengue,2021-01,2025-07-30 16:01
Disease,/m/027x3,10,BR-MG,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,9,BR-MG,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,9,BR-MG,Dengue,2021-01,2025-07-30 16:01
Body,/m/0180q,9,BR-MG,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,8,BR-MG,Dengue,2021-01,2025-07-30 16:01
Dengue vaccine,/m/0115n7rn,7,BR-MG,Dengue,2021-01,2025-07-30 16:01
Head,/m/04hgtk,6,BR-MG,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,6,BR-MG,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,6,BR-MG,Dengue,2021-01,2025-07-30 16:01
Larva,/m/0d9_3,5,BR-MG,Dengue,2021-01,2025-07-30 16:01
Influenza,/m/0cycc,5,BR-MG,Dengue,2021-01,2025-07-30 16:01
Cause,/m/0j276x9,5,BR-MG,Dengue,2021-01,2025-07-30 16:01
Combat,/m/0byj4,5,BR-MG,Dengue,2021-01,2025-07-30 16:01
Aedes,/m/01yz26,5,BR-MG,Dengue,2021-01,2025-07-30 16:01
Headache,/m/0j5fv,5,BR-MG,Dengue,2021-01,2025-07-30 16:01
Diarrhea,/m/0f3kl,4,BR-MG,Dengue,2021-01,2025-07-30 16:01
Infection,/m/098s1,4,BR-MG,Dengue,2021-01,2025-07-30 16:01
Metamizole,/m/08j19g,4,BR-MG,Dengue,2021-01,2025-07-30 16:01
Dengue virus,/m/0g58pft,3,BR-MG,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-MS,Dengue,2021-01,2025-07-30 16:01
COVID-19,/g/11j2cc_qll,32,BR-MS,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,19,BR-MS,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,19,BR-MS,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,8,BR-MS,Dengue,2021-01,2025-07-30 16:01
Pain,/m/062t2,7,BR-MS,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,7,BR-MS,Dengue,2021-01,2025-07-30 16:01
Itch,/m/04kllm9,6,BR-MS,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,6,BR-MS,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,6,BR-MS,Dengue,2021-01,2025-07-30 16:01
Dengue vaccine,/m/0115n7rn,5,BR-MS,Dengue,2021-01,2025-07-30 16:01
Influenza,/m/0cycc,4,BR-MS,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,4,BR-MS,Dengue,2021-01,2025-07-30 16:01
Diarrhea,/m/0f3kl,3,BR-MS,Dengue,2021-01,2025-07-30 16:01
Cause,/m/0j276x9,3,BR-MS,Dengue,2021-01,2025-07-30 16:01
Larva,/m/0d9_3,3,BR-MS,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-MT,Dengue,2021-01,2025-07-30 16:01
COVID-19,/g/11j2cc_qll,41,BR-MT,Dengue,2021-01,2025-07-30 16:01
Immunoglobulin G,/m/02gsf4,12,BR-MT,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,12,BR-MT,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,11,BR-MT,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,11,BR-MT,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,11,BR-MT,Dengue,2021-01,2025-07-30 16:01
Blood,/m/019jw,10,BR-MT,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,10,BR-MT,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,10,BR-MT,Dengue,2021-01,2025-07-30 16:01
Dengue vaccine,/m/0115n7rn,9,BR-MT,Dengue,2021-01,2025-07-30 16:01
Body,/m/0180q,8,BR-MT,Dengue,2021-01,2025-07-30 16:01
Itch,/m/04kllm9,7,BR-MT,Dengue,2021-01,2025-07-30 16:01
Immunoglobulin M,/m/02gshc,7,BR-MT,Dengue,2021-01,2025-07-30 16:01
Disease,/m/027x3,6,BR-MT,Dengue,2021-01,2025-07-30 16:01
Infection,/m/098s1,6,BR-MT,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,5,BR-MT,Dengue,2021-01,2025-07-30 16:01
Platelet,/m/01bw6w,5,BR-MT,Dengue,2021-01,2025-07-30 16:01
Headache,/m/0j5fv,4,BR-MT,Dengue,2021-01,2025-07-30 16:01
Reagent,/m/0197z2,4,BR-MT,Dengue,2021-01,2025-07-30 16:01
Diarrhea,/m/0f3kl,4,BR-MT,Dengue,2021-01,2025-07-30 16:01
Viral Infection,/m/02kc20m,3,BR-MT,Dengue,2021-01,2025-07-30 16:01
Influenza,/m/0cycc,3,BR-MT,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-PA,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,22,BR-PA,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,20,BR-PA,Dengue,2021-01,2025-07-30 16:01
Cure,/m/0405g08,20,BR-PA,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,18,BR-PA,Dengue,2021-01,2025-07-30 16:01
Disease,/m/027x3,18,BR-PA,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,16,BR-PA,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,14,BR-PA,Dengue,2021-01,2025-07-30 16:01
Yellow fever,/m/087z2,13,BR-PA,Dengue,2021-01,2025-07-30 16:01
Coronavirus,/m/01cpyy,13,BR-PA,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,11,BR-PA,Dengue,2021-01,2025-07-30 16:01
Metamizole,/m/08j19g,8,BR-PA,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,8,BR-PA,Dengue,2021-01,2025-07-30 16:01
HIV/AIDS,/m/0d19y2,7,BR-PA,Dengue,2021-01,2025-07-30 16:01
Death,/m/0294j,7,BR-PA,Dengue,2021-01,2025-07-30 16:01
Headache,/m/0j5fv,6,BR-PA,Dengue,2021-01,2025-07-30 16:01
Therapy,/m/03c1dkx,6,BR-PA,Dengue,2021-01,2025-07-30 16:01
Combat,/m/0byj4,5,BR-PA,Dengue,2021-01,2025-07-30 16:01
Goal,/m/03g_1kv,5,BR-PA,Dengue,2021-01,2025-07-30 16:01
Arbovirus,/m/02cbnk,4,BR-PA,Dengue,2021-01,2025-07-30 16:01
Influenza,/m/0cycc,4,BR-PA,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-PB,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,31,BR-PB,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,28,BR-PB,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,22,BR-PB,Dengue,2021-01,2025-07-30 16:01
Disease,/m/027x3,14,BR-PB,Dengue,2021-01,2025-07-30 16:01
Child,/m/0ytgt,12,BR-PB,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,12,BR-PB,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,12,BR-PB,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,10,BR-PB,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-PE,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,34,BR-PE,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,29,BR-PE,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,25,BR-PE,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,25,BR-PE,Dengue,2021-01,2025-07-30 16:01
Disease,/m/027x3,16,BR-PE,Dengue,2021-01,2025-07-30 16:01
Cure,/m/0405g08,15,BR-PE,Dengue,2021-01,2025-07-30 16:01
Dengue vaccine,/m/0115n7rn,13,BR-PE,Dengue,2021-01,2025-07-30 16:01
Combat,/m/0byj4,11,BR-PE,Dengue,2021-01,2025-07-30 16:01
Body,/m/0180q,11,BR-PE,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,11,BR-PE,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,10,BR-PE,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,9,BR-PE,Dengue,2021-01,2025-07-30 16:01
Itch,/m/04kllm9,8,BR-PE,Dengue,2021-01,2025-07-30 16:01
Nevus,/m/03rd_n,7,BR-PE,Dengue,2021-01,2025-07-30 16:01
Metamizole,/m/08j19g,7,BR-PE,Dengue,2021-01,2025-07-30 16:01
Serology,/m/042s2_,6,BR-PE,Dengue,2021-01,2025-07-30 16:01
Yellow fever,/m/087z2,6,BR-PE,Dengue,2021-01,2025-07-30 16:01
Analysis,/g/121vr6rm,5,BR-PE,Dengue,2021-01,2025-07-30 16:01
Infection,/m/098s1,5,BR-PE,Dengue,2021-01,2025-07-30 16:01
Acetaminophen,/m/0lbt3,4,BR-PE,Dengue,2021-01,2025-07-30 16:01
Blood,/m/019jw,4,BR-PE,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-PI,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,53,BR-PI,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,39,BR-PI,Dengue,2021-01,2025-07-30 16:01
Disease,/m/027x3,39,BR-PI,Dengue,2021-01,2025-07-30 16:01
Combat,/m/0byj4,35,BR-PI,Dengue,2021-01,2025-07-30 16:01
Vaccine,/m/07__7,31,BR-PI,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,20,BR-PI,Dengue,2021-01,2025-07-30 16:01
Pain,/m/062t2,18,BR-PI,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-PR,Dengue,2021-01,2025-07-30 16:01
Mosquito,/m/09f96,39,BR-PR,Dengue,2021-01,2025-07-30 16:01
Yellow fever mosquito,/m/06y6_w,34,BR-PR,Dengue,2021-01,2025-07-30 16:01
Dengue vaccine,/m/0115n7rn,8,BR-PR,Dengue,2021-01,2025-07-30 16:01
Bleeding,/m/012n6x,7,BR-PR,Dengue,2021-01,2025-07-30 16:01
Fever,/m/0cjf0,6,BR-PR,Dengue,2021-01,2025-07-30 16:01
Larva,/m/0d9_3,5,BR-PR,Dengue,2021-01,2025-07-30 16:01
Body,/m/0180q,4,BR-PR,Dengue,2021-01,2025-07-30 16:01
Diarrhea,/m/0f3kl,4,BR-PR,Dengue,2021-01,2025-07-30 16:01
Virus,/m/0g9pc,4,BR-PR,Dengue,2021-01,2025-07-30 16:01
Chikungunya virus infection,/m/01__7l,3,BR-PR,Dengue,2021-01,2025-07-30 16:01
Therapy,/m/03c1dkx,3,BR-PR,Dengue,2021-01,2025-07-30 16:01
Platelet,/m/01bw6w,3,BR-PR,Dengue,2021-01,2025-07-30 16:01
Zika fever,/m/02vkznh,3,BR-PR,Dengue,2021-01,2025-07-30 16:01
Infection,/m/098s1,3,BR-PR,Dengue,2021-01,2025-07-30 16:01
Transmission,/m/036991,3,BR-PR,Dengue,2021-01,2025-07-30 16:01
Headache,/m/0j5fv,3,BR-PR,Dengue,2021-01,2025-07-30 16:01
Aedes,/m/01yz26,2,BR-PR,Dengue,2021-01,2025-07-30 16:01
Viral Infection,/m/02kc20m,2,BR-PR,Dengue,2021-01,2025-07-30 16:01
Picada,/m/0b6hz2j,2,BR-PR,Dengue,2021-01,2025-07-30 16:01
Itch,/m/04kllm9,2,BR-PR,Dengue,2021-01,2025-07-30 16:01
Symptom,/m/01b_06,100,BR-RJ,Dengue,2021-01,2025-07-30 16:02
COVID-19,/g/11j2cc_qll,45,BR-RJ,Dengue,2021-01,2025-07-30 16:02
Mosquito,/m/09f96,35,BR-RJ,Dengue,2021-01,2025-07-30 16:02
Yellow fever mosquito,/m/06y6_w,32,BR-RJ,Dengue,2021-01,2025-07-30 16:02
Chikungunya virus infection,/m/01__7l,28,BR-RJ,Dengue,2021-01,2025-07-30 16:02
Zika fever,/m/02vkznh,24,BR-RJ,Dengue,2021-01,2025-07-30 16:02
Coronavirus,/m/01cpyy,23,BR-RJ,Dengue,2021-01,2025-07-30 16:02
Pain,/m/062t2,20,BR-RJ,Dengue,2021-01,2025-07-30 16:02
Death,/m/0294j,20,BR-RJ,Dengue,2021-01,2025-07-30 16:02
