topSearches,value,geo,keyword,time,sys_time
,,BR-AC,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-AL,Dengue,2025-04,2025-07-30 15:47
dengue sintomas,22,BR-AL,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,9,BR-AL,Dengue,2025-04,2025-07-30 15:47
sintomas da dengue,7,BR-AL,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-AM,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,5,BR-AM,Dengue,2025-04,2025-07-30 15:47
,,BR-AP,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-BA,Dengue,2025-04,2025-07-30 15:47
sintomas dengue,20,BR-BA,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,11,BR-BA,Dengue,2025-04,2025-07-30 15:47
mosquito da dengue,9,BR-BA,Dengue,2025-04,2025-07-30 15:47
sintomas da dengue,7,BR-BA,Dengue,2025-04,2025-07-30 15:47
dengue hemorrágica,3,BR-BA,Dengue,2025-04,2025-07-30 15:47
vacina da dengue,3,BR-BA,Dengue,2025-04,2025-07-30 15:47
cid dengue,2,BR-BA,Dengue,2025-04,2025-07-30 15:47
dengue pode tomar dipirona,2,BR-BA,Dengue,2025-04,2025-07-30 15:47
remedio para dengue,1,BR-BA,Dengue,2025-04,2025-07-30 15:47
quais os sintomas da dengue,1,BR-BA,Dengue,2025-04,2025-07-30 15:47
de gue,1,BR-BA,Dengue,2025-04,2025-07-30 15:47
mosquito da dengue desenho,0,BR-BA,Dengue,2025-04,2025-07-30 15:47
sinais de alarme dengue,0,BR-BA,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-CE,Dengue,2025-04,2025-07-30 15:47
dengue sintomas,18,BR-CE,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,9,BR-CE,Dengue,2025-04,2025-07-30 15:47
mosquito da dengue,8,BR-CE,Dengue,2025-04,2025-07-30 15:47
sintomas da dengue,6,BR-CE,Dengue,2025-04,2025-07-30 15:47
vacina dengue,5,BR-CE,Dengue,2025-04,2025-07-30 15:47
dengue hemorrágica,2,BR-CE,Dengue,2025-04,2025-07-30 15:47
notificação dengue,2,BR-CE,Dengue,2025-04,2025-07-30 15:47
cid dengue,2,BR-CE,Dengue,2025-04,2025-07-30 15:47
de gue,1,BR-CE,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-DF,Dengue,2025-04,2025-07-30 15:47
sintomas dengue,16,BR-DF,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,9,BR-DF,Dengue,2025-04,2025-07-30 15:47
mosquito da dengue,6,BR-DF,Dengue,2025-04,2025-07-30 15:47
sintomas da dengue,5,BR-DF,Dengue,2025-04,2025-07-30 15:47
cid dengue,3,BR-DF,Dengue,2025-04,2025-07-30 15:47
pode tomar dipirona com dengue,1,BR-DF,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-ES,Dengue,2025-04,2025-07-30 15:47
dengue sintomas,18,BR-ES,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,12,BR-ES,Dengue,2025-04,2025-07-30 15:47
mosquito da dengue,10,BR-ES,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-GO,Dengue,2025-04,2025-07-30 15:47
dengue sintomas,16,BR-GO,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,9,BR-GO,Dengue,2025-04,2025-07-30 15:47
mosquito da dengue,8,BR-GO,Dengue,2025-04,2025-07-30 15:47
sintomas da dengue,5,BR-GO,Dengue,2025-04,2025-07-30 15:47
vacina dengue,5,BR-GO,Dengue,2025-04,2025-07-30 15:47
cid dengue,3,BR-GO,Dengue,2025-04,2025-07-30 15:47
dengue hemorrágica,3,BR-GO,Dengue,2025-04,2025-07-30 15:47
paracetamol dengue,2,BR-GO,Dengue,2025-04,2025-07-30 15:47
dengue pode tomar dipirona,2,BR-GO,Dengue,2025-04,2025-07-30 15:47
teste rapido dengue,0,BR-GO,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue hemorrágica,0,BR-GO,Dengue,2025-04,2025-07-30 15:47
notificação de dengue,0,BR-GO,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-MA,Dengue,2025-04,2025-07-30 15:47
dengue sintomas,18,BR-MA,Dengue,2025-04,2025-07-30 15:47
mosquito da dengue,11,BR-MA,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,9,BR-MA,Dengue,2025-04,2025-07-30 15:47
dengue hemorrágica,5,BR-MA,Dengue,2025-04,2025-07-30 15:47
sintomas da dengue,5,BR-MA,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-MG,Dengue,2025-04,2025-07-30 15:47
sintomas dengue,17,BR-MG,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,9,BR-MG,Dengue,2025-04,2025-07-30 15:47
mosquito da dengue,6,BR-MG,Dengue,2025-04,2025-07-30 15:47
sintomas da dengue,6,BR-MG,Dengue,2025-04,2025-07-30 15:47
vacina dengue,4,BR-MG,Dengue,2025-04,2025-07-30 15:47
teste dengue,3,BR-MG,Dengue,2025-04,2025-07-30 15:47
dipirona dengue,3,BR-MG,Dengue,2025-04,2025-07-30 15:47
vacina da dengue,2,BR-MG,Dengue,2025-04,2025-07-30 15:47
exame de dengue,2,BR-MG,Dengue,2025-04,2025-07-30 15:47
dengue pode tomar dipirona,2,BR-MG,Dengue,2025-04,2025-07-30 15:47
dengue hemorrágica,2,BR-MG,Dengue,2025-04,2025-07-30 15:47
teste de dengue,2,BR-MG,Dengue,2025-04,2025-07-30 15:47
chikungunya,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
quais sintomas da dengue,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
paracetamol,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
notificação dengue,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
quais os sintomas da dengue,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
remedio para dengue,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
pode tomar dipirona com dengue,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
dengue da coceira,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
sintoma de dengue,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
dengue em criança,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
o que tomar para dengue,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
dengue tratamento,1,BR-MG,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-MS,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,9,BR-MS,Dengue,2025-04,2025-07-30 15:47
mosquito da dengue,7,BR-MS,Dengue,2025-04,2025-07-30 15:47
sintomas da dengue,6,BR-MS,Dengue,2025-04,2025-07-30 15:47
vacina dengue,4,BR-MS,Dengue,2025-04,2025-07-30 15:47
cid dengue,3,BR-MS,Dengue,2025-04,2025-07-30 15:47
dengue hemorrágica,3,BR-MS,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-MT,Dengue,2025-04,2025-07-30 15:47
dengue sintomas,18,BR-MT,Dengue,2025-04,2025-07-30 15:47
chikungunya,13,BR-MT,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,9,BR-MT,Dengue,2025-04,2025-07-30 15:47
sintomas da dengue,6,BR-MT,Dengue,2025-04,2025-07-30 15:47
mosquito da dengue,5,BR-MT,Dengue,2025-04,2025-07-30 15:47
dengue pode tomar dipirona,2,BR-MT,Dengue,2025-04,2025-07-30 15:47
sinan dengue,2,BR-MT,Dengue,2025-04,2025-07-30 15:47
quais são os sintomas da dengue,1,BR-MT,Dengue,2025-04,2025-07-30 15:47
dengue online,1,BR-MT,Dengue,2025-04,2025-07-30 15:47
dengue,100,BR-PA,Dengue,2025-04,2025-07-30 15:47
sintomas dengue,22,BR-PA,Dengue,2025-04,2025-07-30 15:47
sintomas da dengue,9,BR-PA,Dengue,2025-04,2025-07-30 15:47
sintomas de dengue,9,BR-PA,Dengue,2025-04,2025-07-30 15:47
dengue hemorrágica,5,BR-PA,Dengue,2025-04,2025-07-30 15:47
mosquito da dengue,4,BR-PA,Dengue,2025-04,2025-07-30 15:47
quais os sintomas da dengue,3,BR-PA,Dengue,2025-04,2025-07-30 15:47
cid dengue,2,BR-PA,Dengue,2025-04,2025-07-30 15:47
