risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2025-05,2025-07-31 13:59
mosquito da dengue,Dengue,0.5,FALSE,BR-AL,2025-05,2025-07-31 13:59
,Dengue,,,BR-AM,2025-05,2025-07-31 13:59
,Dengue,,,BR-AP,2025-05,2025-07-31 13:59
dengue online,Dengue,656,TRUE,BR-BA,2025-05,2025-07-31 13:59
degue,Dengue,2.5,FALSE,BR-BA,2025-05,2025-07-31 13:59
pode tomar dipirona com dengue,Dengue,1.6,FALSE,BR-BA,2025-05,2025-07-31 13:59
de gue,Dengue,0.9,FALSE,BR-BA,2025-05,2025-07-31 13:59
dengue pode tomar dipirona,Dengue,0.6,FALSE,BR-BA,2025-05,2025-07-31 13:59
quais são os sintomas da dengue,Dengue,0.4,FALSE,BR-BA,2025-05,2025-07-31 13:59
mosquito da dengue,Dengue,0.4,FALSE,BR-CE,2025-05,2025-07-31 13:59
vacina dengue df,Dengue,0.5,FALSE,BR-DF,2025-05,2025-07-31 13:59
,Dengue,,,BR-ES,2025-05,2025-07-31 13:59
qual remedio nao tomar com dengue,Dengue,534.5,TRUE,BR-GO,2025-05,2025-07-31 13:59
sinan dengue,Dengue,1.4,FALSE,BR-GO,2025-05,2025-07-31 13:59
dengue da coceira,Dengue,1.3,FALSE,BR-GO,2025-05,2025-07-31 13:59
dengue hemorragica,Dengue,1,FALSE,BR-GO,2025-05,2025-07-31 13:59
dengue da diarreia,Dengue,0.9,FALSE,BR-GO,2025-05,2025-07-31 13:59
,Dengue,,,BR-MA,2025-05,2025-07-31 13:59
vacina da dengue quem pode tomar,Dengue,135.5,TRUE,BR-MG,2025-05,2025-07-31 13:59
sintomas de dengue em crianças,Dengue,4.5,FALSE,BR-MG,2025-05,2025-07-31 13:59
qual remédio não pode tomar com dengue,Dengue,2.5,FALSE,BR-MG,2025-05,2025-07-31 13:59
remedios para dengue,Dengue,2,FALSE,BR-MG,2025-05,2025-07-31 13:59
