risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2023-08,2025-07-31 13:34
,Dengue,,,BR-AL,2023-08,2025-07-31 13:34
sintomas de dengue,Dengue,0.4,FALSE,BR-AM,2023-08,2025-07-31 13:34
,Dengue,,,BR-AP,2023-08,2025-07-31 13:34
dengue da xuxa,Dengue,871.5,TRUE,BR-BA,2023-08,2025-07-31 13:34
febre amarela,Dengue,1.2,FALSE,BR-BA,2023-08,2025-07-31 13:34
sintomas de dengue leve,Dengue,0.8,FALSE,BR-BA,2023-08,2025-07-31 13:34
aedes aegypti,Dengue,0.5,FALSE,BR-BA,2023-08,2025-07-31 13:34
,Dengue,,,BR-CE,2023-08,2025-07-31 13:34
,Dengue,,,BR-DF,2023-08,2025-07-31 13:34
sintomas da dengue,Dengue,0.6,FALSE,BR-ES,2023-08,2025-07-31 13:34
dengue cid,Dengue,0.5,FALSE,BR-GO,2023-08,2025-07-31 13:34
sintomas de dengue,Dengue,0.8,FALSE,BR-MA,2023-08,2025-07-31 13:34
dengue é contagioso,Dengue,474.5,TRUE,BR-MG,2023-08,2025-07-31 13:34
dengue causa queda de cabelo,Dengue,385,TRUE,BR-MG,2023-08,2025-07-31 13:34
dengue da xuxa,Dengue,15,FALSE,BR-MG,2023-08,2025-07-31 13:34
zika virus,Dengue,6.5,FALSE,BR-MG,2023-08,2025-07-31 13:34
sinan dengue,Dengue,4.5,FALSE,BR-MG,2023-08,2025-07-31 13:34
dengue xuxa,Dengue,3,FALSE,BR-MG,2023-08,2025-07-31 13:34
sintomas de gravidez,Dengue,2.5,FALSE,BR-MG,2023-08,2025-07-31 13:34
agente causador da dengue,Dengue,2,FALSE,BR-MG,2023-08,2025-07-31 13:34
febre amarela,Dengue,1.6,FALSE,BR-MG,2023-08,2025-07-31 13:34
tratamento da dengue,Dengue,1,FALSE,BR-MG,2023-08,2025-07-31 13:34
pode tomar ibuprofeno com dengue,Dengue,1,FALSE,BR-MG,2023-08,2025-07-31 13:34
tuberculose,Dengue,0.8,FALSE,BR-MG,2023-08,2025-07-31 13:34
