risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas de dengue,/m/09wsg,20595.5,TRUE,BR-AC,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-AL,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-AM,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-AP,2024-10,2025-07-31 14:46
dengue hemorrágica,/m/09wsg,0.6,FALSE,BR-BA,2024-10,2025-07-31 14:46
dengue hemorrágica,/m/09wsg,8314,TRUE,BR-CE,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-DF,2024-10,2025-07-31 14:46
sintomas da dengue,/m/09wsg,0.6,FALSE,BR-ES,2024-10,2025-07-31 14:46
dengue hemorrágica sintomas,/m/09wsg,2.5,FALSE,BR-GO,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-MA,2024-10,2025-07-31 14:46
mortes por dengue 2024,/m/09wsg,1.5,FALSE,BR-MG,2024-10,2025-07-31 14:46
pode tomar dipirona com dengue,/m/09wsg,1.2,FALSE,BR-MG,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-MS,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-MT,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-PA,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-PB,2024-10,2025-07-31 14:46
dengue hemorrágica,/m/09wsg,0.7,FALSE,BR-PE,2024-10,2025-07-31 14:46
sintomas de dengue,/m/09wsg,5,FALSE,BR-PI,2024-10,2025-07-31 14:46
sinan dengue,/m/09wsg,0.7,FALSE,BR-PR,2024-10,2025-07-31 14:46
pode tomar dipirona com dengue,/m/09wsg,1.1,FALSE,BR-RJ,2024-10,2025-07-31 14:46
dengue xuxa,/m/09wsg,0.9,FALSE,BR-RJ,2024-10,2025-07-31 14:46
dengue pode tomar dipirona,/m/09wsg,0.8,FALSE,BR-RJ,2024-10,2025-07-31 14:46
chikungunya,/m/09wsg,0.6,FALSE,BR-RJ,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-RN,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-RO,2024-10,2025-07-31 14:46
,/m/09wsg,,,BR-RR,2024-10,2025-07-31 14:46
