topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2025-02,2025-07-30 15:45
mosquito da dengue,100,BR-AL,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,80,BR-AL,Dengue,2025-02,2025-07-30 15:45
dengue,100,BR-AM,Dengue,2025-02,2025-07-30 15:45
dengue sintomas,18,BR-AM,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,7,BR-AM,Dengue,2025-02,2025-07-30 15:45
sintomas da dengue,7,BR-AM,Dengue,2025-02,2025-07-30 15:45
mosquito da dengue,6,BR-AM,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,100,BR-AP,Dengue,2025-02,2025-07-30 15:45
dengue,100,BR-BA,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,9,BR-BA,Dengue,2025-02,2025-07-30 15:45
mosquito da dengue,9,BR-BA,Dengue,2025-02,2025-07-30 15:45
vacina dengue,8,BR-BA,Dengue,2025-02,2025-07-30 15:45
sintomas da dengue,6,BR-BA,Dengue,2025-02,2025-07-30 15:45
vacina da dengue,4,BR-BA,Dengue,2025-02,2025-07-30 15:45
dengue hemorrágica,3,BR-BA,Dengue,2025-02,2025-07-30 15:45
notificação dengue,2,BR-BA,Dengue,2025-02,2025-07-30 15:45
quais os sintomas da dengue,2,BR-BA,Dengue,2025-02,2025-07-30 15:45
cid dengue,1,BR-BA,Dengue,2025-02,2025-07-30 15:45
vacina contra dengue,1,BR-BA,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue em adulto,1,BR-BA,Dengue,2025-02,2025-07-30 15:45
dengue,100,BR-CE,Dengue,2025-02,2025-07-30 15:45
sintomas dengue,17,BR-CE,Dengue,2025-02,2025-07-30 15:45
mosquito da dengue,16,BR-CE,Dengue,2025-02,2025-07-30 15:45
vacina dengue,10,BR-CE,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,8,BR-CE,Dengue,2025-02,2025-07-30 15:45
sintomas da dengue,7,BR-CE,Dengue,2025-02,2025-07-30 15:45
vacina da dengue,6,BR-CE,Dengue,2025-02,2025-07-30 15:45
quais os sintomas da dengue,1,BR-CE,Dengue,2025-02,2025-07-30 15:45
dengue,100,BR-DF,Dengue,2025-02,2025-07-30 15:45
vacina dengue,17,BR-DF,Dengue,2025-02,2025-07-30 15:45
dengue sintomas,14,BR-DF,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,8,BR-DF,Dengue,2025-02,2025-07-30 15:45
vacina dengue df,6,BR-DF,Dengue,2025-02,2025-07-30 15:45
mosquito da dengue,5,BR-DF,Dengue,2025-02,2025-07-30 15:45
sintomas da dengue,3,BR-DF,Dengue,2025-02,2025-07-30 15:45
dengue pode tomar dipirona,3,BR-DF,Dengue,2025-02,2025-07-30 15:45
vacina da dengue df,2,BR-DF,Dengue,2025-02,2025-07-30 15:45
pode tomar dipirona com dengue,2,BR-DF,Dengue,2025-02,2025-07-30 15:45
vacinação dengue df,1,BR-DF,Dengue,2025-02,2025-07-30 15:45
dengue,100,BR-ES,Dengue,2025-02,2025-07-30 15:45
dengue sintomas,16,BR-ES,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,10,BR-ES,Dengue,2025-02,2025-07-30 15:45
mosquito da dengue,7,BR-ES,Dengue,2025-02,2025-07-30 15:45
sintomas da dengue,5,BR-ES,Dengue,2025-02,2025-07-30 15:45
vacina da dengue,4,BR-ES,Dengue,2025-02,2025-07-30 15:45
dengue,100,BR-GO,Dengue,2025-02,2025-07-30 15:45
dengue sintomas,15,BR-GO,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,8,BR-GO,Dengue,2025-02,2025-07-30 15:45
mosquito da dengue,8,BR-GO,Dengue,2025-02,2025-07-30 15:45
vacina dengue,7,BR-GO,Dengue,2025-02,2025-07-30 15:45
sintomas da dengue,5,BR-GO,Dengue,2025-02,2025-07-30 15:45
vacina da dengue,4,BR-GO,Dengue,2025-02,2025-07-30 15:45
cid dengue,2,BR-GO,Dengue,2025-02,2025-07-30 15:45
dengue hemorrágica,2,BR-GO,Dengue,2025-02,2025-07-30 15:45
sintoma de dengue,2,BR-GO,Dengue,2025-02,2025-07-30 15:45
vacina contra dengue,1,BR-GO,Dengue,2025-02,2025-07-30 15:45
quais sintomas da dengue,1,BR-GO,Dengue,2025-02,2025-07-30 15:45
notificação dengue,1,BR-GO,Dengue,2025-02,2025-07-30 15:45
paracetamol pode tomar com dengue,1,BR-GO,Dengue,2025-02,2025-07-30 15:45
teste de dengue,1,BR-GO,Dengue,2025-02,2025-07-30 15:45
teste rapido dengue,1,BR-GO,Dengue,2025-02,2025-07-30 15:45
sintomas de covid,1,BR-GO,Dengue,2025-02,2025-07-30 15:45
dengue da diarreia,1,BR-GO,Dengue,2025-02,2025-07-30 15:45
quais são os sintomas da dengue,1,BR-GO,Dengue,2025-02,2025-07-30 15:45
dengue da tosse,0,BR-GO,Dengue,2025-02,2025-07-30 15:45
dengue,100,BR-MA,Dengue,2025-02,2025-07-30 15:45
dengue sintomas,20,BR-MA,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,9,BR-MA,Dengue,2025-02,2025-07-30 15:45
mosquito da dengue,9,BR-MA,Dengue,2025-02,2025-07-30 15:45
sintomas da dengue,7,BR-MA,Dengue,2025-02,2025-07-30 15:45
dengue hemorrágica,4,BR-MA,Dengue,2025-02,2025-07-30 15:45
vacina da dengue,3,BR-MA,Dengue,2025-02,2025-07-30 15:45
dengue no brasil,3,BR-MA,Dengue,2025-02,2025-07-30 15:45
dengue,100,BR-MG,Dengue,2025-02,2025-07-30 15:45
sintomas dengue,16,BR-MG,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,9,BR-MG,Dengue,2025-02,2025-07-30 15:45
vacina dengue,8,BR-MG,Dengue,2025-02,2025-07-30 15:45
mosquito da dengue,8,BR-MG,Dengue,2025-02,2025-07-30 15:45
sintomas da dengue,5,BR-MG,Dengue,2025-02,2025-07-30 15:45
vacina da dengue,4,BR-MG,Dengue,2025-02,2025-07-30 15:45
dengue 2025,3,BR-MG,Dengue,2025-02,2025-07-30 15:45
dengue cid,2,BR-MG,Dengue,2025-02,2025-07-30 15:45
notificação dengue,2,BR-MG,Dengue,2025-02,2025-07-30 15:45
teste de dengue,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
sintoma dengue,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
dengue hemorrágica,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
dengue pode tomar dipirona,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
quais os sintomas da dengue,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
vacina contra dengue,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
remedio para dengue,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
vacina dengue bh,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
dengue tratamento,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
sintomas covid,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
aedes aegypti,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
dengue quantos dias de sintomas,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
desenho da dengue,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
pode tomar dipirona com dengue,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
pernilongo,1,BR-MG,Dengue,2025-02,2025-07-30 15:45
dengue,100,BR-MS,Dengue,2025-02,2025-07-30 15:45
dengue sintomas,17,BR-MS,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,7,BR-MS,Dengue,2025-02,2025-07-30 15:45
sintomas da dengue,3,BR-MS,Dengue,2025-02,2025-07-30 15:45
notificação dengue,2,BR-MS,Dengue,2025-02,2025-07-30 15:45
dengue,100,BR-MT,Dengue,2025-02,2025-07-30 15:45
sintomas dengue,19,BR-MT,Dengue,2025-02,2025-07-30 15:45
chikungunya,18,BR-MT,Dengue,2025-02,2025-07-30 15:45
dengue chikungunya,18,BR-MT,Dengue,2025-02,2025-07-30 15:45
sintomas de dengue,9,BR-MT,Dengue,2025-02,2025-07-30 15:45
dengue e chikungunya,7,BR-MT,Dengue,2025-02,2025-07-30 15:45
sintomas da dengue,7,BR-MT,Dengue,2025-02,2025-07-30 15:45
mosquito da dengue,6,BR-MT,Dengue,2025-02,2025-07-30 15:45
sintomas chikungunya,6,BR-MT,Dengue,2025-02,2025-07-30 15:45
vacina dengue,4,BR-MT,Dengue,2025-02,2025-07-30 15:45
dengue hemorrágica,3,BR-MT,Dengue,2025-02,2025-07-30 15:45
notificação dengue,3,BR-MT,Dengue,2025-02,2025-07-30 15:45
sintomas da chikungunya,2,BR-MT,Dengue,2025-02,2025-07-30 15:45
vacina da dengue,2,BR-MT,Dengue,2025-02,2025-07-30 15:45
