risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2021-11,2025-07-30 17:34
,Dengue,,,BR-AL,2021-11,2025-07-30 17:34
sintomas de dengue,Dengue,9435.5,TRUE,BR-AM,2021-11,2025-07-30 17:34
sintomas da dengue,Dengue,2,FALSE,BR-AM,2021-11,2025-07-30 17:34
dengue sintomas,Dengue,0.6,FALSE,BR-AM,2021-11,2025-07-30 17:34
,Dengue,,,BR-AP,2021-11,2025-07-30 17:34
chikungunya sintomas,Dengue,1.9,FALSE,BR-BA,2021-11,2025-07-30 17:35
dengue sintomas,Dengue,0.6,FALSE,BR-BA,2021-11,2025-07-30 17:35
,Dengue,,,BR-CE,2021-11,2025-07-30 17:35
mosquito da dengue,Dengue,0.5,FALSE,BR-DF,2021-11,2025-07-30 17:35
sintomas da dengue,Dengue,2.5,FALSE,BR-ES,2021-11,2025-07-30 17:35
dengue sintomas,Dengue,0.8,FALSE,BR-ES,2021-11,2025-07-30 17:35
quais são os sintomas da dengue,Dengue,1292,TRUE,BR-GO,2021-11,2025-07-30 17:35
mosquito da dengue,Dengue,0.5,FALSE,BR-GO,2021-11,2025-07-30 17:35
sintomas covid,Dengue,0.4,FALSE,BR-GO,2021-11,2025-07-30 17:35
,Dengue,,,BR-MA,2021-11,2025-07-30 17:35
dengue tratamento,Dengue,0.5,FALSE,BR-MG,2021-11,2025-07-30 17:35
sintomas de dengue,Dengue,0.9,FALSE,BR-MS,2021-11,2025-07-30 17:35
sintomas de dengue,Dengue,0.9,FALSE,BR-MT,2021-11,2025-07-30 17:35
mosquito da dengue,Dengue,0.4,FALSE,BR-MT,2021-11,2025-07-30 17:35
cid dengue,Dengue,2833,TRUE,BR-PA,2021-11,2025-07-30 17:35
,Dengue,,,BR-PB,2021-11,2025-07-30 17:35
,Dengue,,,BR-PE,2021-11,2025-07-30 17:35
sintomas da dengue,Dengue,0.5,FALSE,BR-PI,2021-11,2025-07-30 17:35
mosquito da dengue,Dengue,0.7,FALSE,BR-PR,2021-11,2025-07-30 17:35
dengue hemorrágica,Dengue,1758,TRUE,BR-RJ,2021-11,2025-07-30 17:35
chikungunya sintomas,Dengue,5,FALSE,BR-RJ,2021-11,2025-07-30 17:35
sintomas da dengue,Dengue,1,FALSE,BR-RN,2021-11,2025-07-30 17:35
dengue sintomas,Dengue,0.8,FALSE,BR-RO,2021-11,2025-07-30 17:35
,Dengue,,,BR-RR,2021-11,2025-07-30 17:35
,Dengue,,,BR-RS,2021-11,2025-07-30 17:35
sintomas da dengue,Dengue,0.7,FALSE,BR-SC,2021-11,2025-07-30 17:35
mosquito da dengue,Dengue,0.6,FALSE,BR-SC,2021-11,2025-07-30 17:35
,Dengue,,,BR-SE,2021-11,2025-07-30 17:35
dengue hemorrágica sintomas,Dengue,2,FALSE,BR-SP,2021-11,2025-07-30 17:35
porque em alguns anos as epidemias de dengue são mais preocupantes do que em outros,Dengue,1,FALSE,BR-SP,2021-11,2025-07-30 17:35
cid dengue,Dengue,0.8,FALSE,BR-SP,2021-11,2025-07-30 17:35
sintomas covid,Dengue,0.7,FALSE,BR-SP,2021-11,2025-07-30 17:35
febre amarela,Dengue,0.6,FALSE,BR-SP,2021-11,2025-07-30 17:35
como prevenir a dengue,Dengue,0.5,FALSE,BR-SP,2021-11,2025-07-30 17:35
tudo sobre a dengue,Dengue,0.4,FALSE,BR-SP,2021-11,2025-07-30 17:35
,Dengue,,,BR-TO,2021-11,2025-07-30 17:35
diferença entre mosquito da dengue e pernilongo,Dengue,164.5,TRUE,BR,2021-11,2025-07-30 17:35
simtomas da dengue,Dengue,159,TRUE,BR,2021-11,2025-07-30 17:35
leucopenia,Dengue,139,TRUE,BR,2021-11,2025-07-30 17:35
um estudo buscou identificar os fatores associados as mortes por dengue,Dengue,125,TRUE,BR,2021-11,2025-07-30 17:35
aedes albopictus,Dengue,111,TRUE,BR,2021-11,2025-07-30 17:35
sitomas de dengue,Dengue,111,TRUE,BR,2021-11,2025-07-30 17:35
atividade sobre a dengue educação infantil,Dengue,79.5,TRUE,BR,2021-11,2025-07-30 17:35
dengi,Dengue,70,TRUE,BR,2021-11,2025-07-30 17:35
fotos do mosquito da dengue,Dengue,69.5,TRUE,BR,2021-11,2025-07-30 17:35
quem tem dengue pode tomar dipirona,Dengue,45,FALSE,BR,2021-11,2025-07-30 17:35
dengue em criançinhas sintomas,Dengue,42.5,FALSE,BR,2021-11,2025-07-30 17:35
astenia,Dengue,41,FALSE,BR,2021-11,2025-07-30 17:35
sinais de alerta dengue,Dengue,35,FALSE,BR,2021-11,2025-07-30 17:35
mosquito da dengue para colorir,Dengue,35,FALSE,BR,2021-11,2025-07-30 17:35
um reino sem dengue,Dengue,30,FALSE,BR,2021-11,2025-07-30 17:35
qual o sintoma da dengue,Dengue,4.5,FALSE,BR,2021-11,2025-07-30 17:35
dengue é contagiosa,Dengue,1.9,FALSE,BR,2021-11,2025-07-30 17:35
mialgia,Dengue,1.7,FALSE,BR,2021-11,2025-07-30 17:35
agente etiológico da dengue,Dengue,1.4,FALSE,BR,2021-11,2025-07-30 17:35
pode tomar dipirona com dengue,Dengue,1.2,FALSE,BR,2021-11,2025-07-30 17:35
sintomas de dengue em bebe,Dengue,1.2,FALSE,BR,2021-11,2025-07-30 17:35
hanseníase,Dengue,1,FALSE,BR,2021-11,2025-07-30 17:35
atividades sobre a dengue 3 ano,Dengue,0.9,FALSE,BR,2021-11,2025-07-30 17:35
sintomas do covid,Dengue,0.7,FALSE,BR,2021-11,2025-07-30 17:35
cid de dengue,Dengue,0.7,FALSE,BR,2021-11,2025-07-30 17:35
,Chikungunya,,,BR-AC,2021-11,2025-07-30 17:35
,Chikungunya,,,BR-AL,2021-11,2025-07-30 17:35
,Chikungunya,,,BR-AM,2021-11,2025-07-30 17:35
,Chikungunya,,,BR-AP,2021-11,2025-07-30 17:35
,Chikungunya,,,BR-BA,2021-11,2025-07-30 17:35
,Chikungunya,,,BR-CE,2021-11,2025-07-30 17:35
