topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2025-07,2025-08-06 17:55
sintomas de dengue,2,BR-AC,Dengue,2025-07,2025-08-06 17:55
sinan dengue,1,BR-AC,Dengue,2025-07,2025-08-06 17:55
dengue,100,BR-AL,Dengue,2025-07,2025-08-06 17:55
sintomas dengue,24,BR-AL,Dengue,2025-07,2025-08-06 17:55
sintomas de dengue,10,BR-AL,Dengue,2025-07,2025-08-06 17:55
mosquito da dengue,10,BR-AL,Dengue,2025-07,2025-08-06 17:55
sintomas da dengue,9,BR-AL,Dengue,2025-07,2025-08-06 17:55
chikungunya,4,BR-AL,Dengue,2025-07,2025-08-06 17:55
dengue hemorrágica,4,BR-AL,Dengue,2025-07,2025-08-06 17:55
vacina da dengue,3,BR-AL,Dengue,2025-07,2025-08-06 17:55
pode tomar dipirona com dengue,2,BR-AL,Dengue,2025-07,2025-08-06 17:55
qual o sintoma da dengue,2,BR-AL,Dengue,2025-07,2025-08-06 17:55
dengue cid,2,BR-AL,Dengue,2025-07,2025-08-06 17:55
dengue tratamento,1,BR-AL,Dengue,2025-07,2025-08-06 17:55
dengue pode tomar dipirona,1,BR-AL,Dengue,2025-07,2025-08-06 17:55
sintomas de chikungunya,1,BR-AL,Dengue,2025-07,2025-08-06 17:55
dengue pega,1,BR-AL,Dengue,2025-07,2025-08-06 17:55
sintomas de dengue hemorrágica,1,BR-AL,Dengue,2025-07,2025-08-06 17:55
remedio para dengue,0,BR-AL,Dengue,2025-07,2025-08-06 17:55
quais os sintomas da dengue,0,BR-AL,Dengue,2025-07,2025-08-06 17:55
chikungunya sintomas,0,BR-AL,Dengue,2025-07,2025-08-06 17:55
sintomas dengue hemorrágica,0,BR-AL,Dengue,2025-07,2025-08-06 17:55
sintoma da dengue,0,BR-AL,Dengue,2025-07,2025-08-06 17:55
sintomas da chikungunya,0,BR-AL,Dengue,2025-07,2025-08-06 17:55
quais são os sintomas da dengue,0,BR-AL,Dengue,2025-07,2025-08-06 17:55
sinan dengue,0,BR-AL,Dengue,2025-07,2025-08-06 17:55
dengue é contagioso,0,BR-AL,Dengue,2025-07,2025-08-06 17:55
dengue,100,BR-AM,Dengue,2025-07,2025-08-06 17:55
dengue sintomas,10,BR-AM,Dengue,2025-07,2025-08-06 17:55
sintomas de dengue,7,BR-AM,Dengue,2025-07,2025-08-06 17:55
mosquito da dengue,6,BR-AM,Dengue,2025-07,2025-08-06 17:55
sintomas da dengue,6,BR-AM,Dengue,2025-07,2025-08-06 17:55
malaria,5,BR-AM,Dengue,2025-07,2025-08-06 17:55
o que é dengue,2,BR-AM,Dengue,2025-07,2025-08-06 17:55
malária,2,BR-AM,Dengue,2025-07,2025-08-06 17:55
febre amarela,1,BR-AM,Dengue,2025-07,2025-08-06 17:55
tipos de dengue,1,BR-AM,Dengue,2025-07,2025-08-06 17:55
leishmaniose,1,BR-AM,Dengue,2025-07,2025-08-06 17:55
dengue hemorrágica,0,BR-AM,Dengue,2025-07,2025-08-06 17:55
quais são os sintomas da dengue,0,BR-AM,Dengue,2025-07,2025-08-06 17:55
dengue on line,0,BR-AM,Dengue,2025-07,2025-08-06 17:55
dengue,100,BR-AP,Dengue,2025-07,2025-08-06 17:55
dengue sintomas,13,BR-AP,Dengue,2025-07,2025-08-06 17:55
sintomas de dengue,3,BR-AP,Dengue,2025-07,2025-08-06 17:55
dengue,100,BR-BA,Dengue,2025-07,2025-08-06 17:55
sintomas dengue,18,BR-BA,Dengue,2025-07,2025-08-06 17:55
mosquito da dengue,10,BR-BA,Dengue,2025-07,2025-08-06 17:55
sintomas de dengue,10,BR-BA,Dengue,2025-07,2025-08-06 17:55
vacina dengue,8,BR-BA,Dengue,2025-07,2025-08-06 17:55
sintomas da dengue,7,BR-BA,Dengue,2025-07,2025-08-06 17:55
vacina da dengue,6,BR-BA,Dengue,2025-07,2025-08-06 17:55
o que é dengue,5,BR-BA,Dengue,2025-07,2025-08-06 17:55
chikungunya,4,BR-BA,Dengue,2025-07,2025-08-06 17:55
dengue hemorrágica,3,BR-BA,Dengue,2025-07,2025-08-06 17:55
paracetamol,2,BR-BA,Dengue,2025-07,2025-08-06 17:55
dengue pode tomar dipirona,2,BR-BA,Dengue,2025-07,2025-08-06 17:55
cid dengue,2,BR-BA,Dengue,2025-07,2025-08-06 17:55
dengue hemorragica,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
qual remedio nao pode tomar com dengue,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
virus da dengue,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
ficha de notificação de dengue,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
dengue hemorrágica sintomas,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
quais os sintomas da dengue,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
sinan dengue,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
notificação dengue,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
dengue tratamento,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
aedes aegypti,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
quais são os sintomas da dengue,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
dengue zika e chikungunya,1,BR-BA,Dengue,2025-07,2025-08-06 17:55
dengue,100,BR-CE,Dengue,2025-07,2025-08-06 17:55
sintomas dengue,14,BR-CE,Dengue,2025-07,2025-08-06 17:55
sintomas de dengue,8,BR-CE,Dengue,2025-07,2025-08-06 17:55
mosquito da dengue,8,BR-CE,Dengue,2025-07,2025-08-06 17:55
vacina da dengue,5,BR-CE,Dengue,2025-07,2025-08-06 17:55
vacina dengue,4,BR-CE,Dengue,2025-07,2025-08-06 17:55
sintomas da dengue,4,BR-CE,Dengue,2025-07,2025-08-06 17:55
chikungunya,3,BR-CE,Dengue,2025-07,2025-08-06 17:55
chikungunya sintomas,2,BR-CE,Dengue,2025-07,2025-08-06 17:55
dengue cid,2,BR-CE,Dengue,2025-07,2025-08-06 17:55
zika,2,BR-CE,Dengue,2025-07,2025-08-06 17:55
dengue pode tomar dipirona,2,BR-CE,Dengue,2025-07,2025-08-06 17:55
notificação dengue,2,BR-CE,Dengue,2025-07,2025-08-06 17:55
exame de dengue,2,BR-CE,Dengue,2025-07,2025-08-06 17:55
dengue é contagioso,1,BR-CE,Dengue,2025-07,2025-08-06 17:55
dengue hemorrágica,1,BR-CE,Dengue,2025-07,2025-08-06 17:55
leishmaniose,1,BR-CE,Dengue,2025-07,2025-08-06 17:55
plaquetas baixas dengue,1,BR-CE,Dengue,2025-07,2025-08-06 17:55
pode tomar dipirona com dengue,0,BR-CE,Dengue,2025-07,2025-08-06 17:55
quais os sintomas da dengue,0,BR-CE,Dengue,2025-07,2025-08-06 17:55
sintomas de chikungunya,0,BR-CE,Dengue,2025-07,2025-08-06 17:55
ns1 dengue,0,BR-CE,Dengue,2025-07,2025-08-06 17:55
dengue pode tomar paracetamol,0,BR-CE,Dengue,2025-07,2025-08-06 17:55
plaquetas baixas,0,BR-CE,Dengue,2025-07,2025-08-06 17:55
dengue é virus,0,BR-CE,Dengue,2025-07,2025-08-06 17:55
dengue,100,BR-DF,Dengue,2025-07,2025-08-06 17:55
dengue sintomas,15,BR-DF,Dengue,2025-07,2025-08-06 17:55
vacina dengue,12,BR-DF,Dengue,2025-07,2025-08-06 17:55
sintomas de dengue,7,BR-DF,Dengue,2025-07,2025-08-06 17:55
sintomas da dengue,5,BR-DF,Dengue,2025-07,2025-08-06 17:55
mosquito da dengue,4,BR-DF,Dengue,2025-07,2025-08-06 17:55
vacina da dengue,4,BR-DF,Dengue,2025-07,2025-08-06 17:55
teste de dengue,4,BR-DF,Dengue,2025-07,2025-08-06 17:55
cid dengue,4,BR-DF,Dengue,2025-07,2025-08-06 17:55
vacina dengue sabin,3,BR-DF,Dengue,2025-07,2025-08-06 17:55
dengue hemorrágica,2,BR-DF,Dengue,2025-07,2025-08-06 17:55
