topSearches,value,geo,keyword,time,sys_time
sintomas de dengue,100,BR-AC,Dengue,2024-10,2025-07-30 15:40
dengue,100,BR-AL,Dengue,2024-10,2025-07-30 15:40
sintomas dengue,20,BR-AL,Dengue,2024-10,2025-07-30 15:40
sintomas de dengue,10,BR-AL,Dengue,2024-10,2025-07-30 15:40
mosquito da dengue,10,BR-AL,Dengue,2024-10,2025-07-30 15:40
sintomas da dengue,5,BR-AL,Dengue,2024-10,2025-07-30 15:40
dengue,100,BR-AM,Dengue,2024-10,2025-07-30 15:40
sintomas de dengue,11,BR-AM,Dengue,2024-10,2025-07-30 15:40
dengue,100,BR-AP,Dengue,2024-10,2025-07-30 15:40
dengue,100,BR-BA,Dengue,2024-10,2025-07-30 15:40
sintomas dengue,18,BR-BA,Dengue,2024-10,2025-07-30 15:40
sintomas de dengue,11,BR-BA,Dengue,2024-10,2025-07-30 15:40
mosquito da dengue,9,BR-BA,Dengue,2024-10,2025-07-30 15:40
sintomas da dengue,7,BR-BA,Dengue,2024-10,2025-07-30 15:40
vacina dengue,6,BR-BA,Dengue,2024-10,2025-07-30 15:40
chikungunya,5,BR-BA,Dengue,2024-10,2025-07-30 15:40
dengue hemorrágica,3,BR-BA,Dengue,2024-10,2025-07-30 15:40
pode tomar dipirona com dengue,1,BR-BA,Dengue,2024-10,2025-07-30 15:40
cid dengue,1,BR-BA,Dengue,2024-10,2025-07-30 15:40
dengue,100,BR-CE,Dengue,2024-10,2025-07-30 15:40
dengue sintomas,16,BR-CE,Dengue,2024-10,2025-07-30 15:40
sintomas de dengue,9,BR-CE,Dengue,2024-10,2025-07-30 15:40
mosquito da dengue,8,BR-CE,Dengue,2024-10,2025-07-30 15:40
dengue hemorrágica,6,BR-CE,Dengue,2024-10,2025-07-30 15:40
sintomas da dengue,6,BR-CE,Dengue,2024-10,2025-07-30 15:40
dengue,100,BR-DF,Dengue,2024-10,2025-07-30 15:40
vacina dengue,18,BR-DF,Dengue,2024-10,2025-07-30 15:40
dengue sintomas,14,BR-DF,Dengue,2024-10,2025-07-30 15:40
sintomas de dengue,9,BR-DF,Dengue,2024-10,2025-07-30 15:40
mosquito da dengue,8,BR-DF,Dengue,2024-10,2025-07-30 15:40
vacina dengue df,5,BR-DF,Dengue,2024-10,2025-07-30 15:40
dengue,100,BR-ES,Dengue,2024-10,2025-07-30 15:40
dengue sintomas,23,BR-ES,Dengue,2024-10,2025-07-30 15:40
sintomas de dengue,14,BR-ES,Dengue,2024-10,2025-07-30 15:40
sintomas da dengue,9,BR-ES,Dengue,2024-10,2025-07-30 15:40
mosquito da dengue,7,BR-ES,Dengue,2024-10,2025-07-30 15:40
dengue,100,BR-GO,Dengue,2024-10,2025-07-30 15:40
dengue sintomas,17,BR-GO,Dengue,2024-10,2025-07-30 15:40
mosquito da dengue,8,BR-GO,Dengue,2024-10,2025-07-30 15:40
vacina dengue,7,BR-GO,Dengue,2024-10,2025-07-30 15:40
sintomas de dengue,6,BR-GO,Dengue,2024-10,2025-07-30 15:40
sintomas da dengue,6,BR-GO,Dengue,2024-10,2025-07-30 15:40
dengue hemorrágica,2,BR-GO,Dengue,2024-10,2025-07-30 15:40
dengue hemorrágica sintomas,1,BR-GO,Dengue,2024-10,2025-07-30 15:40
sinais de alarme dengue,1,BR-GO,Dengue,2024-10,2025-07-30 15:40
