topSearches,value,geo,keyword,time,sys_time
,,BR-AC,Dengue,2021-11,2025-07-23 14:26
dengue,100,BR-AL,Dengue,2021-11,2025-07-23 14:26
dengue sintomas,24,BR-AL,Dengue,2021-11,2025-07-23 14:26
sintomas da dengue,15,BR-AL,Dengue,2021-11,2025-07-23 14:26
sintomas de dengue,2,BR-AL,Dengue,2021-11,2025-07-23 14:26
dengue,100,BR-AM,Dengue,2021-11,2025-07-23 14:26
dengue sintomas,13,BR-AM,Dengue,2021-11,2025-07-23 14:26
sintomas de dengue,13,BR-AM,Dengue,2021-11,2025-07-23 14:26
sintomas da dengue,9,BR-AM,Dengue,2021-11,2025-07-23 14:26
,,BR-AP,Dengue,2021-11,2025-07-23 14:26
dengue,100,BR-BA,Dengue,2021-11,2025-07-23 14:26
mosquito da dengue,18,BR-BA,Dengue,2021-11,2025-07-23 14:26
dengue sintomas,17,BR-BA,Dengue,2021-11,2025-07-23 14:26
sintomas de dengue,6,BR-BA,Dengue,2021-11,2025-07-23 14:26
sintomas da dengue,6,BR-BA,Dengue,2021-11,2025-07-23 14:26
chikungunya sintomas,2,BR-BA,Dengue,2021-11,2025-07-23 14:26
sintomas do covid,1,BR-BA,Dengue,2021-11,2025-07-23 14:26
dengue,100,BR-CE,Dengue,2021-11,2025-07-23 14:26
sintomas dengue,15,BR-CE,Dengue,2021-11,2025-07-23 14:26
sintomas de dengue,9,BR-CE,Dengue,2021-11,2025-07-23 14:26
sintomas da dengue,5,BR-CE,Dengue,2021-11,2025-07-23 14:26
dengue,100,BR-DF,Dengue,2021-11,2025-07-23 14:26
dengue sintomas,28,BR-DF,Dengue,2021-11,2025-07-23 14:26
sintomas da dengue,13,BR-DF,Dengue,2021-11,2025-07-23 14:26
mosquito da dengue,10,BR-DF,Dengue,2021-11,2025-07-23 14:26
sintomas de dengue,8,BR-DF,Dengue,2021-11,2025-07-23 14:26
dengue sintomas,100,BR-ES,Dengue,2021-11,2025-07-23 14:26
sintomas da dengue,21,BR-ES,Dengue,2021-11,2025-07-23 14:26
dengue,100,BR-GO,Dengue,2021-11,2025-07-23 14:26
dengue sintomas,27,BR-GO,Dengue,2021-11,2025-07-23 14:26
sintomas da dengue,15,BR-GO,Dengue,2021-11,2025-07-23 14:26
mosquito da dengue,10,BR-GO,Dengue,2021-11,2025-07-23 14:26
sintomas de dengue,9,BR-GO,Dengue,2021-11,2025-07-23 14:26
cid dengue,4,BR-GO,Dengue,2021-11,2025-07-23 14:26
sintomas covid,3,BR-GO,Dengue,2021-11,2025-07-23 14:26
dengue hemorrágica,2,BR-GO,Dengue,2021-11,2025-07-23 14:26
sintoma de dengue,1,BR-GO,Dengue,2021-11,2025-07-23 14:26
dengue,100,BR-MA,Dengue,2021-11,2025-07-23 14:26
dengue,100,BR-MG,Dengue,2021-11,2025-07-23 14:26
dengue sintomas,20,BR-MG,Dengue,2021-11,2025-07-23 14:26
mosquito da dengue,13,BR-MG,Dengue,2021-11,2025-07-23 14:26
sintomas de dengue,8,BR-MG,Dengue,2021-11,2025-07-23 14:26
sintomas da dengue,7,BR-MG,Dengue,2021-11,2025-07-23 14:26
o que é dengue,6,BR-MG,Dengue,2021-11,2025-07-23 14:26
dengue prevenção,5,BR-MG,Dengue,2021-11,2025-07-23 14:26
sintomas covid,2,BR-MG,Dengue,2021-11,2025-07-23 14:26
sintoma de dengue,2,BR-MG,Dengue,2021-11,2025-07-23 14:26
cid dengue,1,BR-MG,Dengue,2021-11,2025-07-23 14:26
dengue,100,BR-MS,Dengue,2021-11,2025-07-23 14:26
dengue sintomas,19,BR-MS,Dengue,2021-11,2025-07-23 14:26
sintomas da dengue,11,BR-MS,Dengue,2021-11,2025-07-23 14:26
sintomas de dengue,9,BR-MS,Dengue,2021-11,2025-07-23 14:26
dengue,100,BR-MT,Dengue,2021-11,2025-07-23 14:26
sintomas dengue,23,BR-MT,Dengue,2021-11,2025-07-23 14:26
sintomas de dengue,11,BR-MT,Dengue,2021-11,2025-07-23 14:26
sintomas da dengue,10,BR-MT,Dengue,2021-11,2025-07-23 14:26
dengue hemorrágica,4,BR-MT,Dengue,2021-11,2025-07-23 14:26
dengue,100,BR-PA,Dengue,2021-11,2025-07-23 14:27
dengue sintomas,19,BR-PA,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,10,BR-PA,Dengue,2021-11,2025-07-23 14:27
sintomas de dengue,8,BR-PA,Dengue,2021-11,2025-07-23 14:27
cid dengue,3,BR-PA,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR-PB,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,12,BR-PB,Dengue,2021-11,2025-07-23 14:27
sintomas de dengue,12,BR-PB,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR-PE,Dengue,2021-11,2025-07-23 14:27
dengue sintomas,18,BR-PE,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,10,BR-PE,Dengue,2021-11,2025-07-23 14:27
sintomas de dengue,8,BR-PE,Dengue,2021-11,2025-07-23 14:27
dengue hemorrágica,3,BR-PE,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR-PI,Dengue,2021-11,2025-07-23 14:27
dengue sintomas,19,BR-PI,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,10,BR-PI,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR-PR,Dengue,2021-11,2025-07-23 14:27
dengue sintomas,23,BR-PR,Dengue,2021-11,2025-07-23 14:27
mosquito da dengue,13,BR-PR,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,9,BR-PR,Dengue,2021-11,2025-07-23 14:27
sintomas de dengue,7,BR-PR,Dengue,2021-11,2025-07-23 14:27
sintomas covid,3,BR-PR,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR-RJ,Dengue,2021-11,2025-07-23 14:27
sintomas dengue,20,BR-RJ,Dengue,2021-11,2025-07-23 14:27
mosquito da dengue,12,BR-RJ,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,8,BR-RJ,Dengue,2021-11,2025-07-23 14:27
sintomas de dengue,6,BR-RJ,Dengue,2021-11,2025-07-23 14:27
dengue hemorrágica,4,BR-RJ,Dengue,2021-11,2025-07-23 14:27
chikungunya sintomas,3,BR-RJ,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR-RN,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,5,BR-RN,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR-RO,Dengue,2021-11,2025-07-23 14:27
dengue sintomas,24,BR-RO,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,14,BR-RO,Dengue,2021-11,2025-07-23 14:27
sintomas de dengue,7,BR-RO,Dengue,2021-11,2025-07-23 14:27
,,BR-RR,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR-RS,Dengue,2021-11,2025-07-23 14:27
dengue sintomas,20,BR-RS,Dengue,2021-11,2025-07-23 14:27
mosquito da dengue,15,BR-RS,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,9,BR-RS,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR-SC,Dengue,2021-11,2025-07-23 14:27
mosquito da dengue,16,BR-SC,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,13,BR-SC,Dengue,2021-11,2025-07-23 14:27
sintomas de dengue,5,BR-SC,Dengue,2021-11,2025-07-23 14:27
,,BR-SE,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR-SP,Dengue,2021-11,2025-07-23 14:27
dengue sintomas,23,BR-SP,Dengue,2021-11,2025-07-23 14:27
mosquito da dengue,12,BR-SP,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,10,BR-SP,Dengue,2021-11,2025-07-23 14:27
sintomas de dengue,10,BR-SP,Dengue,2021-11,2025-07-23 14:27
o que é dengue,7,BR-SP,Dengue,2021-11,2025-07-23 14:27
vacina dengue,6,BR-SP,Dengue,2021-11,2025-07-23 14:27
vacina da dengue,4,BR-SP,Dengue,2021-11,2025-07-23 14:27
sintomas covid,2,BR-SP,Dengue,2021-11,2025-07-23 14:27
dengue tratamento,2,BR-SP,Dengue,2021-11,2025-07-23 14:27
cid dengue,2,BR-SP,Dengue,2021-11,2025-07-23 14:27
dengue hemorrágica,2,BR-SP,Dengue,2021-11,2025-07-23 14:27
dengue transmissão,2,BR-SP,Dengue,2021-11,2025-07-23 14:27
aedes aegypti,2,BR-SP,Dengue,2021-11,2025-07-23 14:27
como a dengue é transmitida,2,BR-SP,Dengue,2021-11,2025-07-23 14:27
como a vacina contra dengue pode ajudar a conter a proliferação da doença,2,BR-SP,Dengue,2021-11,2025-07-23 14:27
como a vacina contra a dengue pode ajudar a conter a proliferação da doença,2,BR-SP,Dengue,2021-11,2025-07-23 14:27
transmissão da dengue,1,BR-SP,Dengue,2021-11,2025-07-23 14:27
quais os sintomas da dengue,1,BR-SP,Dengue,2021-11,2025-07-23 14:27
tratamento da dengue,1,BR-SP,Dengue,2021-11,2025-07-23 14:27
atualmente qual a medida de prevenção à dengue mais efetiva,1,BR-SP,Dengue,2021-11,2025-07-23 14:27
que tipo de indicador é importante para basear o planejamento de uma política pública,1,BR-SP,Dengue,2021-11,2025-07-23 14:27
sintomas de covid,1,BR-SP,Dengue,2021-11,2025-07-23 14:27
por que em alguns anos as epidemias de dengue são mais preocupantes do que em outros,1,BR-SP,Dengue,2021-11,2025-07-23 14:27
como prevenir a dengue,1,BR-SP,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR-TO,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,10,BR-TO,Dengue,2021-11,2025-07-23 14:27
sintomas de dengue,7,BR-TO,Dengue,2021-11,2025-07-23 14:27
dengue,100,BR,Dengue,2021-11,2025-07-23 14:27
da dengue,35,BR,Dengue,2021-11,2025-07-23 14:27
a dengue,19,BR,Dengue,2021-11,2025-07-23 14:27
sintomas dengue,17,BR,Dengue,2021-11,2025-07-23 14:27
mosquito,12,BR,Dengue,2021-11,2025-07-23 14:27
mosquito dengue,12,BR,Dengue,2021-11,2025-07-23 14:27
mosquito da dengue,11,BR,Dengue,2021-11,2025-07-23 14:27
sintomas da dengue,9,BR,Dengue,2021-11,2025-07-23 14:27
sintomas de dengue,7,BR,Dengue,2021-11,2025-07-23 14:27
o que é dengue,6,BR,Dengue,2021-11,2025-07-23 14:27
o que e dengue,5,BR,Dengue,2021-11,2025-07-23 14:27
o que é a dengue,5,BR,Dengue,2021-11,2025-07-23 14:27
doenças,4,BR,Dengue,2021-11,2025-07-23 14:27
zika,3,BR,Dengue,2021-11,2025-07-23 14:27
chikungunya,3,BR,Dengue,2021-11,2025-07-23 14:27
vacina dengue,3,BR,Dengue,2021-11,2025-07-23 14:27
dengue prevenção,3,BR,Dengue,2021-11,2025-07-23 14:27
dengue virus,2,BR,Dengue,2021-11,2025-07-23 14:27
tratamento dengue,2,BR,Dengue,2021-11,2025-07-23 14:27
aedes aegypti,2,BR,Dengue,2021-11,2025-07-23 14:27
dengue transmissão,2,BR,Dengue,2021-11,2025-07-23 14:27
febre amarela,2,BR,Dengue,2021-11,2025-07-23 14:27
covid sintomas,2,BR,Dengue,2021-11,2025-07-23 14:27
dengue hemorrágica,2,BR,Dengue,2021-11,2025-07-23 14:27
prevenção da dengue,2,BR,Dengue,2021-11,2025-07-23 14:27
,,BR-AC,Chikungunya,2021-11,2025-07-23 14:27
,,BR-AL,Chikungunya,2021-11,2025-07-23 14:27
,,BR-AM,Chikungunya,2021-11,2025-07-23 14:27
,,BR-AP,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
chikungunya sintomas,29,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
sintomas da chikungunya,14,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-CE,Chikungunya,2021-11,2025-07-23 14:27
,,BR-DF,Chikungunya,2021-11,2025-07-23 14:27
,,BR-ES,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
chikungunya sintomas,41,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
,,BR-MA,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
,,BR-MS,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-MT,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-PA,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
sintomas da chikungunya,14,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
chikungunya é contagioso,9,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
sintomas de chikungunya,7,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
chikungunya sintomas,28,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
sintomas da chikungunya,15,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
sintomas de chicungunha,5,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
,,BR-PI,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-PR,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
chikungunya sintomas,21,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
,,BR-RN,Chikungunya,2021-11,2025-07-23 14:27
,,BR-RO,Chikungunya,2021-11,2025-07-23 14:27
,,BR-RR,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-RS,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-SC,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-SE,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
sintomas chikungunya,27,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
sintomas da chikungunya,8,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
chikungunya sequelas,7,BR-SP,Chikungunya,2021-11,2025-07-23 14:27
,,BR-TO,Chikungunya,2021-11,2025-07-23 14:27
chikungunya,100,BR,Chikungunya,2021-11,2025-07-23 14:27
dengue,29,BR,Chikungunya,2021-11,2025-07-23 14:27
sintomas chikungunya,27,BR,Chikungunya,2021-11,2025-07-23 14:27
zika,26,BR,Chikungunya,2021-11,2025-07-23 14:27
chicungunha,17,BR,Chikungunya,2021-11,2025-07-23 14:27
dengue zika e chikungunya,13,BR,Chikungunya,2021-11,2025-07-23 14:27
sintomas da chikungunya,11,BR,Chikungunya,2021-11,2025-07-23 14:27
sintomas dengue,10,BR,Chikungunya,2021-11,2025-07-23 14:27
sintomas de chikungunya,9,BR,Chikungunya,2021-11,2025-07-23 14:27
zika sintomas,8,BR,Chikungunya,2021-11,2025-07-23 14:27
o que é chikungunya,7,BR,Chikungunya,2021-11,2025-07-23 14:27
chikungunya tratamento,5,BR,Chikungunya,2021-11,2025-07-23 14:27
sintomas da dengue,5,BR,Chikungunya,2021-11,2025-07-23 14:27
febre amarela,4,BR,Chikungunya,2021-11,2025-07-23 14:27
sintomas de dengue,4,BR,Chikungunya,2021-11,2025-07-23 14:27
sintomas da zika,4,BR,Chikungunya,2021-11,2025-07-23 14:27
aedes aegypti,3,BR,Chikungunya,2021-11,2025-07-23 14:27
zika virus,3,BR,Chikungunya,2021-11,2025-07-23 14:27
sintomas de chicungunha,3,BR,Chikungunya,2021-11,2025-07-23 14:27
chikungunya sequelas,3,BR,Chikungunya,2021-11,2025-07-23 14:27
zica,3,BR,Chikungunya,2021-11,2025-07-23 14:27
chikungunya transmissão,3,BR,Chikungunya,2021-11,2025-07-23 14:27
sintomas da zika e chikungunya,3,BR,Chikungunya,2021-11,2025-07-23 14:27
cid chikungunya,3,BR,Chikungunya,2021-11,2025-07-23 14:27
remédio para chikungunya,1,BR,Chikungunya,2021-11,2025-07-23 14:27
,,BR-AC,Influenza/gripe,2021-11,2025-07-23 14:27
gripe,100,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
gripe espanhola,3,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
que tipo de enfermidade é a gripe,2,BR-AL,Influenza/gripe,2021-11,2025-07-23 14:27
gripe,100,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
gripe espanhola,4,BR-AM,Influenza/gripe,2021-11,2025-07-23 14:27
gripe,100,BR-AP,Influenza/gripe,2021-11,2025-07-23 14:27
gripe,100,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
gripe sintomas,9,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
remedio para gripe,8,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
vacina da gripe,7,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
remédio para gripe,6,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
influenza,5,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
chá para gripe,5,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
sintomas de gripe,5,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
gripe espanhola,5,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
cha para gripe,4,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
sintomas da gripe,3,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
vacina gripe salvador,2,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
que tipo de enfermidade é a gripe,2,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
remédio para gripe caseiro,2,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
o que é bom para gripe,2,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
cha pra gripe,2,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
melhor remedio para gripe,1,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
remedio para gripe infantil,1,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
remedio caseiro para gripe,1,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
remédios para gripe,1,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
remédio para gripe infantil,1,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
cuello em espanhol,1,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
sintomas do covid,1,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
vacina da gripe em salvador,1,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
sivep gripe,1,BR-BA,Influenza/gripe,2021-11,2025-07-23 14:27
gripe,100,BR-CE,Influenza/gripe,2021-11,2025-07-23 14:27
