topSearches,value,geo,keyword,time,sys_time
dengue sintomas,100,BR-AC,Dengue,2022-07,2025-07-23 14:50
sintomas de dengue,60,BR-AC,Dengue,2022-07,2025-07-23 14:50
sintomas da dengue,41,BR-AC,Dengue,2022-07,2025-07-23 14:50
dengue,100,BR-AL,Dengue,2022-07,2025-07-23 14:50
dengue sintomas,36,BR-AL,Dengue,2022-07,2025-07-23 14:50
sintomas da dengue,22,BR-AL,Dengue,2022-07,2025-07-23 14:50
chikungunya,15,BR-AL,Dengue,2022-07,2025-07-23 14:50
sintomas de dengue,11,BR-AL,Dengue,2022-07,2025-07-23 14:50
chikungunya sintomas,9,BR-AL,Dengue,2022-07,2025-07-23 14:50
mosquito da dengue,7,BR-AL,Dengue,2022-07,2025-07-23 14:50
sintomas da chikungunya,6,BR-AL,Dengue,2022-07,2025-07-23 14:50
zika sintomas,6,BR-AL,Dengue,2022-07,2025-07-23 14:50
sintomas da zika,5,BR-AL,Dengue,2022-07,2025-07-23 14:50
quais os sintomas da dengue,4,BR-AL,Dengue,2022-07,2025-07-23 14:50
dengue zika e chikungunya,3,BR-AL,Dengue,2022-07,2025-07-23 14:50
dengue hemorrágica,3,BR-AL,Dengue,2022-07,2025-07-23 14:50
dengue tratamento,2,BR-AL,Dengue,2022-07,2025-07-23 14:50
sintomas de chikungunya,2,BR-AL,Dengue,2022-07,2025-07-23 14:50
manchas de dengue,2,BR-AL,Dengue,2022-07,2025-07-23 14:50
quais os sintomas da chikungunya,1,BR-AL,Dengue,2022-07,2025-07-23 14:50
quais são os sintomas da dengue,1,BR-AL,Dengue,2022-07,2025-07-23 14:50
remedio para dengue,1,BR-AL,Dengue,2022-07,2025-07-23 14:50
sintomas do covid,1,BR-AL,Dengue,2022-07,2025-07-23 14:50
sintomas de covid,1,BR-AL,Dengue,2022-07,2025-07-23 14:50
tratamento da dengue,1,BR-AL,Dengue,2022-07,2025-07-23 14:50
pode tomar dipirona com dengue,1,BR-AL,Dengue,2022-07,2025-07-23 14:50
"sintomas da dengue, zika e chikungunya",1,BR-AL,Dengue,2022-07,2025-07-23 14:50
