risingSearches,keyword,value,unknown,geo,time,sys_time
dengue sintomas,Dengue,0.8,FALSE,BR-AC,2024-11,2025-07-31 13:52
,Dengue,,,BR-AL,2024-11,2025-07-31 13:52
,Dengue,,,BR-AM,2024-11,2025-07-31 13:52
,Dengue,,,BR-AP,2024-11,2025-07-31 13:52
,Dengue,,,BR-BA,2024-11,2025-07-31 13:52
,Dengue,,,BR-CE,2024-11,2025-07-31 13:52
mosquito da dengue,Dengue,0.7,FALSE,BR-DF,2024-11,2025-07-31 13:52
sintomas da dengue,Dengue,0.4,FALSE,BR-DF,2024-11,2025-07-31 13:52
,Dengue,,,BR-ES,2024-11,2025-07-31 13:52
dengue pode tomar dipirona,Dengue,0.9,FALSE,BR-GO,2024-11,2025-07-31 13:52
quais são os sintomas da dengue,Dengue,0.9,FALSE,BR-GO,2024-11,2025-07-31 13:52
mosquito da dengue,Dengue,0.5,FALSE,BR-GO,2024-11,2025-07-31 13:52
sintomas de dengue,Dengue,1.4,FALSE,BR-MA,2024-11,2025-07-31 13:52
pernilongo da dengue,Dengue,841.5,TRUE,BR-MG,2024-11,2025-07-31 13:52
foto do mosquito da dengue,Dengue,473.5,TRUE,BR-MG,2024-11,2025-07-31 13:52
sintomas de dengue leve,Dengue,215.5,TRUE,BR-MG,2024-11,2025-07-31 13:52
dengue sintomas iniciais,Dengue,214,TRUE,BR-MG,2024-11,2025-07-31 13:52
notificação dengue,Dengue,1,FALSE,BR-MG,2024-11,2025-07-31 13:52
dengue online,Dengue,1,FALSE,BR-MG,2024-11,2025-07-31 13:52
,Dengue,,,BR-MS,2024-11,2025-07-31 13:52
,Dengue,,,BR-MT,2024-11,2025-07-31 13:52
sintomas da dengue,Dengue,0.9,FALSE,BR-PA,2024-11,2025-07-31 13:52
,Dengue,,,BR-PB,2024-11,2025-07-31 13:52
,Dengue,,,BR-PE,2024-11,2025-07-31 13:52
,Dengue,,,BR-PI,2024-11,2025-07-31 13:52
notificação dengue,Dengue,750,TRUE,BR-PR,2024-11,2025-07-31 13:52
vacina dengue curitiba,Dengue,2.5,FALSE,BR-PR,2024-11,2025-07-31 13:52
dengue hemorrágica sintomas,Dengue,0.7,FALSE,BR-RJ,2024-11,2025-07-31 13:52
quais são os sintomas da dengue,Dengue,0.5,FALSE,BR-RJ,2024-11,2025-07-31 13:52
,Dengue,,,BR-RN,2024-11,2025-07-31 13:52
,Dengue,,,BR-RO,2024-11,2025-07-31 13:52
,Dengue,,,BR-RR,2024-11,2025-07-31 13:52
vacina da dengue,Dengue,0.5,FALSE,BR-RS,2024-11,2025-07-31 13:52
https //resultado.itajai.sc.gov.br dengue,Dengue,1105,TRUE,BR-SC,2024-11,2025-07-31 13:52
,Dengue,,,BR-SE,2024-11,2025-07-31 13:52
simtomas de dengue,Dengue,186,TRUE,BR-SP,2024-11,2025-07-31 13:52
dengue da diarréia,Dengue,163,TRUE,BR-SP,2024-11,2025-07-31 13:52
coqueluche,Dengue,148,TRUE,BR-SP,2024-11,2025-07-31 13:52
como curar a dengue,Dengue,95,TRUE,BR-SP,2024-11,2025-07-31 13:52
prova do laço dengue,Dengue,1.3,FALSE,BR-SP,2024-11,2025-07-31 13:52
o que tomar para dengue,Dengue,0.8,FALSE,BR-SP,2024-11,2025-07-31 13:52
dengue é contagioso,Dengue,0.8,FALSE,BR-SP,2024-11,2025-07-31 13:52
valor da vacina da dengue,Dengue,0.6,FALSE,BR-SP,2024-11,2025-07-31 13:52
arboviroses,Dengue,0.6,FALSE,BR-SP,2024-11,2025-07-31 13:52
como é o mosquito da dengue,Dengue,0.6,FALSE,BR-SP,2024-11,2025-07-31 13:52
aedes aegypti,Dengue,0.5,FALSE,BR-SP,2024-11,2025-07-31 13:52
pernilongo da dengue,Dengue,0.4,FALSE,BR-SP,2024-11,2025-07-31 13:52
dengue manchas vermelhas,Dengue,0.4,FALSE,BR-SP,2024-11,2025-07-31 13:52
,Dengue,,,BR-TO,2024-11,2025-07-31 13:52
doenca de chagas,Dengue,75.5,TRUE,BR,2024-11,2025-07-31 13:52
cachorro pega dengue,Dengue,50,FALSE,BR,2024-11,2025-07-31 13:52
cid a09,Dengue,42,FALSE,BR,2024-11,2025-07-31 13:52
cartaz sobre a dengue,Dengue,4,FALSE,BR,2024-11,2025-07-31 13:52
protocolo dengue 2024,Dengue,3,FALSE,BR,2024-11,2025-07-31 13:52
dengvaxia,Dengue,1.9,FALSE,BR,2024-11,2025-07-31 13:52
foto do mosquito da dengue,Dengue,1.8,FALSE,BR,2024-11,2025-07-31 13:52
musquito da dengue,Dengue,1.8,FALSE,BR,2024-11,2025-07-31 13:52
simtomas de dengue,Dengue,1.7,FALSE,BR,2024-11,2025-07-31 13:52
vacina dengue curitiba,Dengue,1.7,FALSE,BR,2024-11,2025-07-31 13:52
sintomas.dengue,Dengue,1.5,FALSE,BR,2024-11,2025-07-31 13:52
sintomas de dengue em bebe,Dengue,1.5,FALSE,BR,2024-11,2025-07-31 13:52
larva de mosquito da dengue,Dengue,1.3,FALSE,BR,2024-11,2025-07-31 13:52
larva da dengue,Dengue,0.9,FALSE,BR,2024-11,2025-07-31 13:52
