location,month,inc,epi_m3,pre,m3
RO,2021-02-01,3.09333392725345,FALSE,4.84033150734982,5.05244541451396
AC,2021-02-01,114.84971920268,TRUE,19.9076178812364,118.70616307937
AM,2021-02-01,7.97011938985826,TRUE,3.30415117366066,8.63640450287287
RR,2021-02-01,0.315057379825301,FALSE,4.58785549077711,0.367566943129517
PA,2021-02-01,1.07782079322399,FALSE,1.4848882295236,1.33444479161065
AP,2021-02-01,0.516616985333244,FALSE,3.11327342968705,0.516616985333244
TO,2021-02-01,3.0928368635857,FALSE,10.0215445339353,3.13491627669571
MA,2021-02-01,0.558773814976756,FALSE,0.638578848994235,0.607789061904541
PI,2021-02-01,1.13593452105009,FALSE,1.58424786433578,1.28943918605686
CE,2021-02-01,2.48421321666334,FALSE,5.24104670577372,2.76023690740371
RN,2021-02-01,1.11987065191303,FALSE,5.37118743007576,1.03915925357695
PB,2021-02-01,2.0590623427019,FALSE,3.52823651584221,2.36502742977006
PE,2021-02-01,2.46555819740055,FALSE,4.459154341966,3.04785744282549
AL,2021-02-01,0.447963589519444,FALSE,3.76074198701667,0.501292588271759
SE,2021-02-01,0.0904213090473753,FALSE,2.59656716970158,0.195912836269313
BA,2021-02-01,7.23104125015699,TRUE,3.10749828945093,7.43114553632485
MG,2021-02-01,4.01512640964356,FALSE,6.58714219564422,4.12451286631654
RJ,2021-02-01,0.264812561456074,FALSE,1.56693347501293,0.262806405687468
SP,2021-02-01,13.190675307171,TRUE,6.85951251144783,13.381876003437
PR,2021-02-01,11.0178136247263,TRUE,8.42804452315355,11.2318611286832
SC,2021-02-01,1.40424938747672,FALSE,1.74273086633731,1.52019658460783
RS,2021-02-01,1.6418219316017,TRUE,0.381665310847904,1.82825592383486
MS,2021-02-01,19.6206994144139,TRUE,12.463745200619,20.7264222830919
MT,2021-02-01,15.749533790017,TRUE,7.31871328003893,17.1500795800688
GO,2021-02-01,15.6656173966681,FALSE,19.2490133607959,16.8223005439099
DF,2021-02-01,11.904073690321,TRUE,8.00808098899717,13.5688196278563
RO,2021-02-01,5.50613439051114,FALSE,4.84033150734982,3.85635629597596
AC,2021-02-01,117.621538239051,TRUE,19.9076178812364,107.538544353122
AM,2021-02-01,9.81716293100002,TRUE,3.30415117366066,8.83882023340895
RR,2021-02-01,0.315057379825301,FALSE,4.58785549077711,0.210038253216867
PA,2021-02-01,1.70556257389291,FALSE,1.4848882295236,1.52789980577906
AP,2021-02-01,0.904079724333177,FALSE,3.11327342968705,0.645771231666555
TO,2021-02-01,2.77724126526063,FALSE,10.0215445339353,3.40843246191077
MA,2021-02-01,0.397023500115063,FALSE,0.638578848994235,0.480349419892299
PI,2021-02-01,1.44294385106363,FALSE,1.58424786433578,1.38154198506093
CE,2021-02-01,3.37942518663211,FALSE,5.24104670577372,3.19665274276349
RN,2021-02-01,0.968536780032888,FALSE,5.37118743007576,1.11987065191303
PB,2021-02-01,2.53041396332041,FALSE,3.52823651584221,2.38983540980261
PE,2021-02-01,3.99132963794439,FALSE,4.459154341966,3.89919368138981
AL,2021-02-01,0.607950585776388,FALSE,3.76074198701667,0.575953186524999
SE,2021-02-01,0.271263927142126,FALSE,2.59656716970158,0.180842618094751
BA,2021-02-01,7.19693256501474,TRUE,3.10749828945093,7.61760634843582
MG,2021-02-01,4.83069896160241,FALSE,6.58714219564422,4.71326938311524
RJ,2021-02-01,0.288886430679354,FALSE,1.56693347501293,0.351077259506159
SP,2021-02-01,15.6480388012264,TRUE,6.85951251144783,14.8723723402381
PR,2021-02-01,12.5809236865165,TRUE,8.42804452315355,12.296465819416
SC,2021-02-01,2.20299674549101,FALSE,1.74273086633731,2.43059679911873
RS,2021-02-01,2.67021588875881,TRUE,0.381665310847904,2.45671889765309
MS,2021-02-01,22.8672899650003,TRUE,12.463745200619,20.5852661721968
MT,2021-02-01,17.2293557568642,TRUE,7.31871328003893,16.0930638894636
GO,2021-02-01,18.6173192039447,FALSE,19.2490133607959,17.1774646638098
DF,2021-02-01,15.256370304262,TRUE,8.00808098899717,13.6372338444673
RO,2021-03-01,2.96960057016331,FALSE,4.84033150734982,4.08320078397455
AC,2021-03-01,90.1443756176336,TRUE,19.9076178812364,90.224718198398
AM,2021-03-01,8.72917837936858,TRUE,3.30415117366066,9.25208568325345
RR,2021-03-01,0,FALSE,4.58785549077711,0.210038253216867
PA,2021-03-01,1.80031605022029,TRUE,1.4848882295236,1.83190054232942
AP,2021-03-01,0.516616985333244,FALSE,3.11327342968705,0.645771231666555
TO,2021-03-01,4.35521925688598,FALSE,10.0215445339353,3.45051187502078
MA,2021-03-01,0.485250944585077,FALSE,0.638578848994235,0.44113722235007
PI,2021-03-01,1.56574758306905,FALSE,1.58424786433578,1.54528029440148
CE,2021-03-01,3.72631982499501,FALSE,5.24104670577372,3.47640648337873
RN,2021-03-01,1.27120452379317,FALSE,5.37118743007576,1.11987065191303
PB,2021-03-01,2.58002992338552,FALSE,3.52823651584221,2.77022443696842
PE,2021-03-01,5.24069320882449,TRUE,4.459154341966,4.5367745007475
AL,2021-03-01,0.671945384279166,FALSE,3.76074198701667,0.607950585776388
SE,2021-03-01,0.180842618094751,FALSE,2.59656716970158,0.226053272618438
BA,2021-03-01,8.42484523013573,TRUE,3.10749828945093,8.29523222659518
MG,2021-03-01,5.29398277809974,FALSE,6.58714219564422,5.29720002682542
ES,2021-03-01,0,FALSE,10.0107909449537,1.08246744900953e-15
RJ,2021-03-01,0.499532786383049,FALSE,1.56693347501293,0.449378892167884
SP,2021-03-01,15.7784029123169,TRUE,6.85951251144783,16.5555178634284
PR,2021-03-01,13.290660147005,TRUE,8.42804452315355,13.4624614330756
SC,2021-03-01,3.68454426438847,TRUE,1.74273086633731,3.9980311307059
RS,2021-03-01,3.05811887259877,TRUE,0.381665310847904,3.08518187147132
MS,2021-03-01,19.2678091371762,TRUE,12.463745200619,20.1853238579941
MT,2021-03-01,15.3003021215098,TRUE,7.31871328003893,15.8023845745472
GO,2021-03-01,17.2494573908166,TRUE,19.2490133607959,18.7133095066204
DF,2021-03-01,13.7512575388191,TRUE,8.00808098899717,14.1959499467908
RO,2021-03-01,3.77386739124921,FALSE,4.84033150734982,3.29955618907034
AC,2021-03-01,62.908240738509,TRUE,19.9076178812364,64.3142359018856
AM,2021-03-01,9.20991573939177,TRUE,3.30415117366066,8.85568821095363
RR,2021-03-01,0.315057379825301,FALSE,4.58785549077711,0.315057379825301
PA,2021-03-01,1.98982300287506,TRUE,1.4848882295236,1.67003002027014
AP,2021-03-01,0.516616985333244,FALSE,3.11327342968705,0.516616985333244
TO,2021-03-01,3.21907510291573,FALSE,10.0215445339353,3.82922659301086
MA,2021-03-01,0.44113722235007,FALSE,0.638578848994235,0.411728074193399
PI,2021-03-01,1.62714944907176,FALSE,1.58424786433578,1.56574758306905
CE,2021-03-01,3.32347443850907,FALSE,5.24104670577372,3.63306857812327
RN,2021-03-01,1.11987065191303,FALSE,5.37118743007576,1.16022635108106
PB,2021-03-01,3.20022942419934,FALSE,3.52823651584221,2.77022443696842
PE,2021-03-01,4.37830065547362,TRUE,4.459154341966,4.51097643291222
AL,2021-03-01,0.54395578727361,FALSE,3.76074198701667,0.501292588271759
SE,2021-03-01,0.226053272618438,FALSE,2.59656716970158,0.210983054443876
BA,2021-03-01,9.26391888463508,TRUE,3.10749828945093,8.26339745379575
MG,2021-03-01,5.76691834077411,FALSE,6.58714219564422,5.20711706250649
RJ,2021-03-01,0.559717459441248,FALSE,1.56693347501293,0.523606655606329
SP,2021-03-01,18.240111876742,TRUE,6.85951251144783,17.6274005546167
PR,2021-03-01,14.5158004657054,TRUE,8.42804452315355,14.329917107006
SC,2021-03-01,6.10655238223823,TRUE,1.74273086633731,5.93048441622433
RS,2021-03-01,3.5272108530564,TRUE,0.381665310847904,3.85497383940179
MS,2021-03-01,18.4208724718058,TRUE,12.463745200619,18.150323259257
MT,2021-03-01,14.8774958452677,TRUE,7.31871328003893,14.4546895690256
GO,2021-03-01,20.2731519250999,TRUE,19.2490133607959,19.6156183517716
DF,2021-03-01,13.5802219972915,TRUE,8.00808098899717,13.9222930803467
RO,2021-03-01,3.15520060579852,FALSE,4.84033150734982,3.48515622470555
AC,2021-03-01,39.8900913495143,TRUE,19.9076178812364,45.4337294222565
AM,2021-03-01,8.62797051410053,TRUE,3.30415117366066,8.94846208744933
RR,2021-03-01,0.630114759650601,FALSE,4.58785549077711,0.577605196346385
PA,2021-03-01,1.21995100771506,TRUE,1.4848882295236,1.53974399031998
TO,2021-03-01,3.91338541923088,FALSE,10.0215445339353,4.31313984377597
MA,2021-03-01,0.308796055645049,FALSE,0.638578848994235,0.367614351958392
PI,2021-03-01,1.50434571706634,FALSE,1.58424786433578,1.56574758306905
CE,2021-03-01,3.84941147086572,FALSE,5.24104670577372,3.86806172024007
RN,2021-03-01,1.089603877537,FALSE,5.37118743007576,1.01898140399293
PB,2021-03-01,2.53041396332041,FALSE,3.52823651584221,2.91080299048622
PE,2021-03-01,3.91393543443854,TRUE,4.459154341966,4.43726766766855
AL,2021-03-01,0.2879765932625,FALSE,3.76074198701667,0.373302991266203
SE,2021-03-01,0.226053272618438,FALSE,2.59656716970158,0.256193708967563
BA,2021-03-01,7.10142824661644,TRUE,3.10749828945093,8.47259738933488
MG,2021-03-01,4.56045006864563,FALSE,6.58714219564422,4.86930594631052
RJ,2021-03-01,0.511569720994689,FALSE,1.56693347501293,0.647988313259939
SP,2021-03-01,18.8636868747914,TRUE,6.85951251144783,20.8213212763333
PR,2021-03-01,15.1832907083077,TRUE,8.42804452315355,16.5943143857075
SC,2021-03-01,8.00035660204629,TRUE,1.74273086633731,9.66226642759213
RS,2021-03-01,4.97959179255021,TRUE,0.381665310847904,5.50280977075295
MS,2021-03-01,16.7622881687888,TRUE,12.463745200619,18.5267395549771
MT,2021-03-01,13.1862707402994,TRUE,7.31871328003893,13.9614155800766
GO,2021-03-01,21.3242457393984,TRUE,19.2490133607959,21.9769797975929
DF,2021-03-01,14.4353997049295,TRUE,8.00808098899717,15.0169205461233
RO,2021-03-01,3.52640067706893,FALSE,4.84033150734982,3.27893396288865
AC,2021-03-01,33.5028561787462,TRUE,19.9076178812364,33.3823423075996
AM,2021-03-01,9.00750000885569,TRUE,3.30415117366066,8.43398877233679
RR,2021-03-01,0.787643449563252,FALSE,4.58785549077711,0.735133886259035
PA,2021-03-01,1.40945796036983,TRUE,1.4848882295236,1.32654866858337
AP,2021-03-01,0.516616985333244,FALSE,3.11327342968705,0.602719816222118
TO,2021-03-01,5.80695900918131,FALSE,10.0215445339353,5.47032370430123
MA,2021-03-01,0.352909777880056,FALSE,0.638578848994235,0.323500629723385
PI,2021-03-01,1.56574758306905,FALSE,1.58424786433578,1.74995318107717
CE,2021-03-01,4.43129925134542,FALSE,5.24104670577372,5.09524812907226
RN,2021-03-01,0.847469682528777,FALSE,5.37118743007576,1.089603877537
PB,2021-03-01,3.00176558393892,FALSE,3.52823651584221,3.29946134432955
PE,2021-03-01,5.0195669130935,TRUE,4.459154341966,5.00113972178258
AL,2021-03-01,0.2879765932625,FALSE,3.76074198701667,0.522624187772685
SE,2021-03-01,0.316474581665814,FALSE,2.59656716970158,0.346615018014939
BA,2021-03-01,9.05244503675313,TRUE,3.10749828945093,8.51352781150558
MG,2021-03-01,4.28054942951183,FALSE,6.58714219564422,4.6521416573274
RJ,2021-03-01,0.872677759343881,FALSE,1.56693347501293,0.800456151674043
SP,2021-03-01,25.3601650774666,TRUE,6.85951251144783,23.8110048906748
PR,2021-03-01,20.0838519831093,TRUE,8.42804452315355,19.7599643126483
SC,2021-03-01,14.8798902984919,TRUE,1.74273086633731,13.660297558298
RS,2021-03-01,8.00162666665223,TRUE,0.381665310847904,7.68889867968048
MS,2021-03-01,20.3970580243367,TRUE,12.463745200619,20.1147458025466
MT,2021-03-01,13.8204801546625,TRUE,7.31871328003893,14.2609033590814
GO,2021-03-01,24.3335417282805,TRUE,19.2490133607959,25.5766161479303
DF,2021-03-01,17.035139936149,TRUE,8.00808098899717,17.5140394524263
RO,2021-04-01,3.15520060579852,FALSE,4.84033150734982,2.72213385598303
AC,2021-04-01,26.7540793945383,FALSE,19.9076178812364,27.6378477829465
AM,2021-04-01,7.66649579405414,TRUE,3.30415117366066,8.09662922144332
RR,2021-04-01,0.787643449563252,FALSE,4.58785549077711,0.735133886259035
PA,2021-04-01,1.35023703766522,FALSE,1.4848882295236,1.46078276004717
AP,2021-04-01,0.774925477999866,FALSE,3.11327342968705,0.602719816222118
TO,2021-04-01,6.69062668449151,FALSE,10.0215445339353,6.26983255339141
MA,2021-04-01,0.308796055645049,FALSE,0.638578848994235,0.328402154416164
PI,2021-04-01,2.17976624309613,TRUE,1.58424786433578,2.13883166576099
CE,2021-04-01,7.00503366500564,TRUE,5.24104670577372,6.31870448802958
RN,2021-04-01,1.33173807254522,FALSE,5.37118743007576,1.36200484692125
PB,2021-04-01,4.36620448572933,TRUE,3.52823651584221,3.75427431159303
PE,2021-04-01,6.0699168178157,TRUE,4.459154341966,5.78982350988978
AL,2021-04-01,0.991919376793054,FALSE,3.76074198701667,0.693276983780092
SE,2021-04-01,0.497317199760564,FALSE,2.59656716970158,0.376755454364064
BA,2021-04-01,9.38671015114718,TRUE,3.10749828945093,8.77275381858668
MG,2021-04-01,5.11542547382473,FALSE,6.58714219564422,4.50575684030914
ES,2021-04-01,0,FALSE,10.0107909449537,1.08246744900953e-15
RJ,2021-04-01,1.01712097468356,FALSE,1.56693347501293,0.898757784335767
SP,2021-04-01,27.2091627197665,TRUE,6.85951251144783,25.5759901058275
PR,2021-04-01,24.0127502465278,TRUE,8.42804452315355,22.0722406382874
SC,2021-04-01,18.1006457743559,TRUE,1.74273086633731,17.3190757788796
RS,2021-04-01,10.085477579839,TRUE,0.381665310847904,9.7667355931178
MS,2021-04-01,23.1848912145142,TRUE,12.463745200619,20.8793414032282
MT,2021-04-01,15.7759591822821,TRUE,7.31871328003893,15.3179190496865
GO,2021-04-01,31.072060976112,TRUE,19.2490133607959,27.8083906851394
DF,2021-04-01,21.0715787162004,TRUE,8.00808098899717,20.6953005248397
RO,2021-04-01,1.48480028508165,FALSE,4.84033150734982,2.45404491562107
AC,2021-04-01,22.656607775555,FALSE,19.9076178812364,22.8172929370837
AM,2021-04-01,7.61589186142012,TRUE,3.30415117366066,7.27009832175431
RR,2021-04-01,0.630114759650601,FALSE,4.58785549077711,0.735133886259035
PA,2021-04-01,1.62265328210645,FALSE,1.4848882295236,1.46867888307445
AP,2021-04-01,0.516616985333244,FALSE,3.11327342968705,0.688822647110992
TO,2021-04-01,6.31191196650142,FALSE,10.0215445339353,6.37503108616644
MA,2021-04-01,0.323500629723385,FALSE,0.638578848994235,0.343106728494499
PI,2021-04-01,2.67098117111779,TRUE,1.58424786433578,2.72214939278671
CE,2021-04-01,7.51978054773768,TRUE,5.24104670577372,8.00841708134564
RN,2021-04-01,1.90680678568975,FALSE,5.37118743007576,1.88662893610573
PB,2021-04-01,3.89485286511083,TRUE,3.52823651584221,4.44062842582699
PE,2021-04-01,6.27998679876015,TRUE,4.459154341966,6.79226271720361
AL,2021-04-01,0.799934981284721,FALSE,3.76074198701667,0.885261379288425
SE,2021-04-01,0.316474581665814,FALSE,2.59656716970158,0.376755454364064
BA,2021-04-01,7.87910626785973,TRUE,3.10749828945093,7.92231060237325
MG,2021-04-01,4.12129561759087,FALSE,6.58714219564422,4.3641978963794
RJ,2021-04-01,0.806474618979863,FALSE,1.56693347501293,0.838573111277568
SP,2021-04-01,24.1586425202494,TRUE,6.85951251144783,25.3362649904333
PR,2021-04-01,22.1201196852251,TRUE,8.42804452315355,22.9425127267435
SC,2021-04-01,18.976691263791,TRUE,1.74273086633731,22.1630920145791
RS,2021-04-01,11.2131025328621,TRUE,0.381665310847904,11.3213545283524
MS,2021-04-01,19.0560749708336,TRUE,12.463745200619,20.1617978395116
MT,2021-04-01,16.3573178121149,TRUE,7.31871328003893,16.1987654585242
GO,2021-04-01,28.0195693510259,TRUE,19.2490133607959,28.8306874086352
DF,2021-04-01,23.9791829221696,TRUE,8.00808098899717,23.9449758138641
RO,2021-04-01,2.72213385598303,FALSE,4.84033150734982,2.20657820144079
AC,2021-04-01,19.0411916411579,FALSE,19.9076178812364,19.1617055123045
AM,2021-04-01,6.52790730978867,TRUE,3.30415117366066,6.84839888313747
RR,2021-04-01,0.787643449563252,FALSE,4.58785549077711,0.577605196346385
PA,2021-04-01,1.43314632945168,FALSE,1.4848882295236,1.40156183734255
AP,2021-04-01,0.774925477999866,FALSE,3.11327342968705,0.559668400777681
TO,2021-04-01,6.12255460750638,FALSE,10.0215445339353,6.29087225994642
MA,2021-04-01,0.397023500115063,FALSE,0.638578848994235,0.446038747042849
PI,2021-04-01,3.31570076414622,TRUE,1.58424786433578,3.02915872280025
CE,2021-04-01,9.50043703129359,TRUE,5.24104670577372,9.70185972453656
RN,2021-04-01,2.42134195008222,FALSE,5.37118743007576,2.19938560465802
PB,2021-04-01,5.06082792664082,TRUE,3.52823651584221,4.82101745299281
PE,2021-04-01,8.02688453503497,TRUE,4.459154341966,8.51336238564315
AL,2021-04-01,0.863929779787499,FALSE,3.76074198701667,0.874595579537962
SE,2021-04-01,0.316474581665814,FALSE,2.59656716970158,0.301404363491251
BA,2021-04-01,6.50111538811284,TRUE,3.10749828945093,7.15827605518685
MG,2021-04-01,3.8558725977226,FALSE,6.58714219564422,3.86552434389963
RJ,2021-04-01,0.692123740169285,FALSE,1.56693347501293,0.744283790153057
SP,2021-04-01,24.6409897312842,TRUE,6.85951251144783,23.0143353228997
PR,2021-04-01,22.6946682484777,TRUE,8.42804452315355,21.4864264169318
SC,2021-04-01,29.4119390055905,TRUE,1.74273086633731,25.6415079285123
RS,2021-04-01,12.665483472356,TRUE,0.381665310847904,13.0173024576992
MS,2021-04-01,18.244427333187,TRUE,12.463745200619,17.1269414552677
MT,2021-04-01,16.4630193811755,TRUE,7.31871328003893,16.4101685966452
GO,2021-04-01,27.4004318987679,TRUE,19.2490133607959,28.1539557747718
DF,2021-04-01,26.7841658032222,TRUE,8.00808098899717,25.5641122736587
RO,2021-04-01,2.41280046325769,FALSE,4.84033150734982,2.35093378471262
AC,2021-04-01,15.7873171202005,FALSE,19.9076178812364,15.3856042163786
AM,2021-04-01,6.40139747820362,TRUE,3.30415117366066,6.16524579257819
RR,2021-04-01,0.315057379825301,FALSE,4.58785549077711,0.525095633042168
PA,2021-04-01,1.14888590046953,FALSE,1.4848882295236,1.21600294620142
AP,2021-04-01,0.387462738999933,FALSE,3.11327342968705,0.602719816222118
TO,2021-04-01,6.43815020583145,FALSE,10.0215445339353,6.83790463037654
MA,2021-04-01,0.617592111290099,FALSE,0.638578848994235,0.499955518663413
PI,2021-04-01,3.10079423313674,TRUE,1.58424786433578,3.25429889814351
CE,2021-04-01,12.0853615945784,TRUE,5.24104670577372,11.9398896494585
RN,2021-04-01,2.27000807820208,FALSE,5.37118743007576,2.57267582196236
PB,2021-04-01,5.50737156722677,TRUE,3.52823651584221,5.88776059439259
PE,2021-04-01,11.2332158231343,TRUE,4.459154341966,11.4211731745057
AL,2021-04-01,0.959921977541665,FALSE,3.76074198701667,1.03458257579491
SE,2021-04-01,0.271263927142126,FALSE,2.59656716970158,0.256193708967563
BA,2021-04-01,7.09460650958799,TRUE,3.10749828945093,7.01729348993222
MG,2021-04-01,3.61940481638542,FALSE,6.58714219564422,3.55023396878339
RJ,2021-04-01,0.734253011310024,FALSE,1.56693347501293,0.647988313259939
SP,2021-04-01,20.2433737171655,TRUE,6.85951251144783,20.739481584371
PR,2021-04-01,19.6444913170926,TRUE,8.42804452315355,18.9037742968209
SC,2021-04-01,28.5358935161554,TRUE,1.74273086633731,28.089282090169
RS,2021-04-01,15.1733213678794,TRUE,0.381665310847904,12.1182094951554
MS,2021-04-01,14.0803220617826,TRUE,12.463745200619,14.327345255849
MT,2021-04-01,16.4101685966452,TRUE,7.31871328003893,16.5246786297941
GO,2021-04-01,29.0418660745217,TRUE,19.2490133607959,28.6291077730163
DF,2021-04-01,25.9289880955842,TRUE,8.00808098899717,26.5333136756484
RO,2021-05-01,1.91786703489714,FALSE,4.84033150734982,2.61902272507459
AC,2021-05-01,11.3283038877775,FALSE,19.9076178812364,13.2565258261226
AM,2021-05-01,5.56643258974228,TRUE,3.30415117366066,5.82788624168472
RR,2021-05-01,0.472586069737951,FALSE,4.58785549077711,0.420076506433734
PA,2021-05-01,1.06597660868307,FALSE,1.4848882295236,1.10545722381948
AP,2021-05-01,0.645771231666555,FALSE,3.11327342968705,0.516616985333244
TO,2021-05-01,7.95300907779179,FALSE,10.0215445339353,7.44805612047168
MA,2021-05-01,0.485250944585077,FALSE,0.638578848994235,0.490152469277856
PI,2021-05-01,3.34640169714758,TRUE,1.58424786433578,3.45897178481921
CE,2021-05-01,14.2338703225035,TRUE,5.24104670577372,14.6180654596151
RN,2021-05-01,3.02667743760277,FALSE,5.37118743007576,2.80472109217857
PB,2021-05-01,7.09508228931017,TRUE,3.52823651584221,6.90488777572726
PE,2021-05-01,15.0034191653477,TRUE,4.459154341966,14.9628793444637
AL,2021-05-01,1.27989597005555,FALSE,3.76074198701667,1.20523537180231
SE,2021-05-01,0.180842618094751,FALSE,2.59656716970158,0.286334145316689
BA,2021-05-01,7.45615857209583,TRUE,3.10749828945093,7.36065425369754
MG,2021-05-01,3.17542449224214,FALSE,6.58714219564422,3.35719904524283
ES,2021-05-01,0,FALSE,10.0107909449537,1.08246744900953e-15
RJ,2021-05-01,0.517588188300509,FALSE,1.56693347501293,0.575766705590101
SP,2021-05-01,17.3340813046632,TRUE,6.85951251144783,17.1732989009849
PR,2021-05-01,14.3721633248923,TRUE,8.42804452315355,15.5973036435927
SC,2021-05-01,26.320013748761,TRUE,1.74273086633731,25.9936438605401
RS,2021-05-01,8.51582364523079,TRUE,0.381665310847904,9.79680559186508
MS,2021-05-01,10.6572863725773,FALSE,12.463745200619,11.8100612782203
MT,2021-05-01,16.7008479115616,TRUE,7.31871328003893,17.0003356905664
GO,2021-05-01,29.4450253457595,TRUE,19.2490133607959,28.8306874086352
DF,2021-05-01,26.8867871281388,TRUE,8.00808098899717,27.3542842749809
RO,2021-05-01,3.52640067706893,FALSE,4.84033150734982,2.63964495125627
AC,2021-05-01,12.6539564703897,FALSE,19.9076178812364,10.7659058224268
AM,2021-05-01,5.51582865710826,TRUE,3.30415117366066,5.38931882552321
RR,2021-05-01,0.472586069737951,FALSE,4.58785549077711,0.525095633042168
PA,2021-05-01,1.10150916230584,FALSE,1.4848882295236,1.08571691625127
AP,2021-05-01,0.516616985333244,FALSE,3.11327342968705,0.559668400777681
TO,2021-05-01,7.95300907779179,FALSE,10.0215445339353,8.4158826220019
MA,2021-05-01,0.367614351958392,FALSE,0.638578848994235,0.460743321121185
PI,2021-05-01,3.9297194241733,TRUE,1.58424786433578,3.82738298083545
CE,2021-05-01,17.5349644617633,TRUE,5.24104670577372,16.5017406464244
RN,2021-05-01,3.11747776073086,FALSE,5.37118743007576,3.45041227886716
PB,2021-05-01,8.11220947064484,TRUE,3.52823651584221,7.93028428373945
PE,2021-05-01,18.6520030449091,TRUE,4.459154341966,18.7183409336284
AL,2021-05-01,1.37588816780972,FALSE,3.76074198701667,1.68519636057315
SE,2021-05-01,0.406895890713189,FALSE,2.59656716970158,0.346615018014939
BA,2021-05-01,7.53119767940879,TRUE,3.10749828945093,6.99455436650405
MG,2021-05-01,3.27676782710094,FALSE,6.58714219564422,3.0209965534097
RJ,2021-05-01,0.47545891715977,FALSE,1.56693347501293,0.573760549821494
SP,2021-05-01,13.942441681126,TRUE,6.85951251144783,13.919990084216
PR,2021-05-01,12.7752562887931,TRUE,8.42804452315355,11.9894766361094
SC,2021-05-01,23.1250243167038,TRUE,1.74273086633731,22.3520430024965
RS,2021-05-01,5.70127176248502,TRUE,0.381665310847904,5.69525776273556
MS,2021-05-01,10.6925754003011,FALSE,12.463745200619,9.46922243921053
MT,2021-05-01,17.8899905634924,TRUE,7.31871328003893,16.7360817679151
GO,2021-05-01,28.0051708056245,TRUE,19.2490133607959,27.9379775937516
DF,2021-05-01,29.2470776012197,TRUE,8.00808098899717,27.6963553580361
RO,2021-05-01,2.47466714180276,FALSE,4.84033150734982,2.51591159416614
AC,2021-05-01,8.31545710911326,FALSE,19.9076178812364,9.80179485325428
AM,2021-05-01,5.08569522971908,TRUE,3.30415117366066,5.00135534199571
RR,2021-05-01,0.630114759650601,FALSE,4.58785549077711,0.630114759650601
PA,2021-05-01,1.08966497776491,FALSE,1.4848882295236,1.07782079322399
AP,2021-05-01,0.516616985333244,FALSE,3.11327342968705,0.43051415444437
TO,2021-05-01,9.3416297104221,FALSE,10.0215445339353,8.39484291544689
MA,2021-05-01,0.529364666820085,FALSE,0.638578848994235,0.401925024807842
PI,2021-05-01,4.20602782118549,TRUE,1.58424786433578,3.99112129017601
CE,2021-05-01,17.7363871550063,TRUE,5.24104670577372,17.9303497484995
RN,2021-05-01,4.20708163826786,FALSE,5.37118743007576,3.64210184991534
PB,2021-05-01,8.58356109126335,TRUE,3.52823651584221,9.30299251220739
PE,2021-05-01,22.4996005906283,TRUE,4.459154341966,20.8558951256946
AL,2021-05-01,2.39980494385416,FALSE,3.76074198701667,2.06916515158981
SE,2021-05-01,0.452106545236877,FALSE,2.59656716970158,0.467176763411439
BA,2021-05-01,5.99630684800754,TRUE,3.10749828945093,5.93491121475149
MG,2021-05-01,2.61079734088602,FALSE,6.58714219564422,2.720183797559
RJ,2021-05-01,0.728234544004204,FALSE,1.56693347501293,0.565735926747068
SP,2021-05-01,10.4834472668588,TRUE,6.85951251144783,10.8948184618554
PR,2021-05-01,8.82101029464287,TRUE,8.42804452315355,9.24065605897933
SC,2021-05-01,17.6110909420246,TRUE,1.74273086633731,19.3460045583567
RS,2021-05-01,2.86867788049088,TRUE,0.381665310847904,3.28665086307813
MS,2021-05-01,7.05780554475319,FALSE,12.463745200619,7.48127387743839
MT,2021-05-01,15.6174068286913,TRUE,7.31871328003893,16.5599124861476
GO,2021-05-01,26.3637366298707,TRUE,19.2490133607959,25.605413238733
DF,2021-05-01,26.9552013447498,TRUE,8.00808098899717,26.9323966058795
RO,2021-05-01,1.54666696362672,FALSE,4.84033150734982,2.10346707053234
AC,2021-05-01,8.43597098025983,FALSE,19.9076178812364,7.27100355917633
AM,2021-05-01,4.4025421391598,TRUE,3.30415117366066,4.53748595951719
RR,2021-05-01,0.787643449563252,FALSE,4.58785549077711,0.892662576171685
PA,2021-05-01,1.04228823960122,FALSE,1.4848882295236,0.990963439923888
AP,2021-05-01,0.258308492666622,FALSE,3.11327342968705,0.559668400777681
TO,2021-05-01,7.88988995812678,FALSE,10.0215445339353,8.64731939410695
MA,2021-05-01,0.308796055645049,FALSE,0.638578848994235,0.377417401343949
PI,2021-05-01,3.83761662516924,TRUE,1.58424786433578,4.37999977485983
CE,2021-05-01,18.519697628729,TRUE,5.24104670577372,19.463400247071
RN,2021-05-01,3.6017461507473,FALSE,5.37118743007576,4.55010508119617
PB,2021-05-01,11.213206974714,TRUE,3.52823651584221,11.1387830346163
PE,2021-05-01,21.4160817415465,TRUE,4.459154341966,22.9234259907794
AL,2021-05-01,2.43180234310555,FALSE,3.76074198701667,2.80510533437176
SE,2021-05-01,0.542527854284252,FALSE,2.59656716970158,0.497317199760564
BA,2021-05-01,4.27722911683814,TRUE,3.10749828945093,4.77748983225781
MG,2021-05-01,2.27298622469005,FALSE,6.58714219564422,2.41776241734546
RJ,2021-05-01,0.493514319077229,FALSE,1.56693347501293,0.613883665193627
SP,2021-05-01,8.25856643758144,TRUE,6.85951251144783,8.40776092027386
PR,2021-05-01,6.12570159350199,TRUE,8.42804452315355,6.49183548184924
