doenca,termo,geo,max_correlation,lag,p_value
casos_dengue,COVID-19,MT,-0.0331279034409942,-9,0.601880098562343
casos_dengue,COVID-19,PA,-0.164611903244704,-7,0.00953335903941266
casos_dengue,COVID-19,PB,0.215200350435768,16,0.000701535088824867
casos_dengue,COVID-19,PE,0.349939669320683,8,3.5709395218575e-08
casos_dengue,COVID-19,PI,0.0484138966402766,13,0.445807698657092
casos_dengue,COVID-19,PR,-0.165557886406505,-20,0.0091283836692877
casos_dengue,COVID-19,RJ,-0.239750010565472,-20,0.000159631332273369
casos_dengue,COVID-19,RN,0.0248503981550569,18,0.695542638556708
casos_dengue,COVID-19,RO,-0.205958937651942,6,0.00118093776748029
casos_dengue,COVID-19,RR,0.407591025540465,-20,1.37397870858536e-10
casos_dengue,COVID-19,RS,-0.127548226651332,10,0.044576230044064
casos_dengue,COVID-19,SC,-0.207652043956446,11,0.00107506560415915
casos_dengue,COVID-19,SE,-0.186171847159005,11,0.00336963357187869
casos_dengue,COVID-19,SP,-0.164350285118039,-20,0.00964815005330277
casos_dengue,COVID-19,TO,0.0636055709594919,20,0.316507091117756
casos_dengue,Dengue,AC,0.758189683369213,0,0
casos_dengue,Dengue,AL,0.838628821004086,0,0
casos_dengue,Dengue,AM,0.735726605000049,-1,0
casos_dengue,Dengue,AP,0.943086065642827,-3,0
casos_dengue,Dengue,BA,0.958490432757467,1,0
casos_dengue,Dengue,Brasil,0.97863563629665,1,0
casos_dengue,Dengue,CE,0.664652421541823,1,0
casos_dengue,Dengue,DF,0.985558336717976,0,0
casos_dengue,Dengue,ES,0.0705616749630385,-8,0.266479530620024
casos_dengue,Dengue,GO,0.962872361897137,0,0
casos_dengue,Dengue,MA,0.944429285146345,0,0
casos_dengue,Dengue,MG,0.988250616174439,0,0
casos_dengue,Dengue,MS,0.890029453061752,-1,0
casos_dengue,Dengue,MT,0.893406469503329,0,0
casos_dengue,Dengue,PA,0.952802488088627,-1,0
casos_dengue,Dengue,PB,0.82723934892513,0,0
casos_dengue,Dengue,PE,0.817650588934358,2,0
casos_dengue,Dengue,PI,0.948541512838786,0,0
casos_dengue,Dengue,PR,0.971283600039482,0,0
casos_dengue,Dengue,RJ,0.981010066630217,0,0
casos_dengue,Dengue,RN,0.907449245209402,0,0
casos_dengue,Dengue,RO,0.762425248023016,-1,0
casos_dengue,Dengue,RR,0.29390641699997,13,3.68425444907672e-06
casos_dengue,Dengue,RS,0.922716713857367,1,0
casos_dengue,Dengue,SC,0.963702249449159,1,0
casos_dengue,Dengue,SE,0.456380657814743,1,6.61914967281518e-13
casos_dengue,Dengue,SP,0.970608703315748,1,0
casos_dengue,Dengue,TO,0.827152198241488,0,0
casos_dengue,Diarreia,AC,0.232346665205215,3,0.000253202384770557
casos_dengue,Diarreia,AL,0.521728918953392,-6,2.22044604925031e-16
casos_dengue,Diarreia,AM,0.420376576058243,6,3.58963969659953e-11
casos_dengue,Diarreia,AP,0.360498426568458,3,1.36969455777347e-08
casos_dengue,Diarreia,BA,0.489748464495521,5,1.24344978758018e-14
casos_dengue,Diarreia,Brasil,0.622665823606312,8,0
casos_dengue,Diarreia,CE,0.420831974828896,11,3.41955352922696e-11
casos_dengue,Diarreia,DF,0.473389075316737,3,8.99280649946377e-14
casos_dengue,Diarreia,ES,0.00125347046386093,20,0.984251042775957
casos_dengue,Diarreia,GO,0.433511966166713,9,8.6737284021865e-12
casos_dengue,Diarreia,MA,0.630818534110561,7,0
casos_dengue,Diarreia,MG,0.506852963447995,5,1.33226762955019e-15
casos_dengue,Diarreia,MS,0.166978264070992,6,0.00854913368364429
casos_dengue,Diarreia,MT,0.378512176634228,8,2.50981879723611e-09
casos_dengue,Diarreia,PA,0.665919799723952,7,0
casos_dengue,Diarreia,PB,0.420214636267712,9,3.65207863950445e-11
casos_dengue,Diarreia,PE,0.315118339373729,9,6.95956629659378e-07
casos_dengue,Diarreia,PI,0.390096416573799,10,8.08526801066023e-10
casos_dengue,Diarreia,PR,0.436195472810174,9,6.45572484359036e-12
casos_dengue,Diarreia,RJ,0.64243840748155,8,0
casos_dengue,Diarreia,RN,0.562458590196908,10,0
casos_dengue,Diarreia,RO,0.494803489404502,8,6.66133814775094e-15
casos_dengue,Diarreia,RR,0.0858899756956169,20,0.176184510520633
casos_dengue,Diarreia,RS,0.578285954573842,9,0
casos_dengue,Diarreia,SC,0.662884870143167,12,0
casos_dengue,Diarreia,SE,0.493131516483955,3,8.21565038222616e-15
casos_dengue,Diarreia,SP,0.512411728396697,9,6.66133814775094e-16
casos_dengue,Diarreia,TO,0.148767962649765,7,0.0191396286301737
casos_dengue,Disfunção cognitiva,AC,0.0463641498207885,1,0.465302558766338
casos_dengue,Disfunção cognitiva,AL,0.157181524332029,-17,0.0133125373125294
casos_dengue,Disfunção cognitiva,AM,0.281092090739641,3,9.57110860877464e-06
casos_dengue,Disfunção cognitiva,AP,0.104151840955876,20,0.100966742189843
casos_dengue,Disfunção cognitiva,BA,0.0803055110774595,14,0.205995941198332
casos_dengue,Disfunção cognitiva,Brasil,0.0979824508025788,3,0.122071485955232
casos_dengue,Disfunção cognitiva,CE,0.151306731158949,0,0.0171824228312016
casos_dengue,Disfunção cognitiva,DF,0.306750004014756,2,1.36051210430921e-06
casos_dengue,Disfunção cognitiva,ES,-0.0106504799667637,20,0.866800472413299
casos_dengue,Disfunção cognitiva,GO,0.200472118726257,2,0.00159380529629205
casos_dengue,Disfunção cognitiva,MA,0.183996399825278,3,0.00376055971722633
casos_dengue,Disfunção cognitiva,MG,0.260713346435047,3,4.03061156781792e-05
casos_dengue,Disfunção cognitiva,MS,0.0230173684585488,16,0.71699494974896
casos_dengue,Disfunção cognitiva,MT,0.0772197131113332,-11,0.223963110985506
casos_dengue,Disfunção cognitiva,PA,0.137007460170301,-7,0.0309592839575303
