topicTitle,topicId,value,geo,keyword,time,sys_time
Vaccine,/m/07__7,82,BR-MS,Dengue,2024-02,2024-11-13 10:40
Dengue vaccine,/m/0115n7rn,68,BR-MS,Dengue,2024-02,2024-11-13 10:40
Mosquito,/m/09f96,30,BR-MS,Dengue,2024-02,2024-11-13 10:40
Cure,/m/0405g08,30,BR-MS,Dengue,2024-02,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,25,BR-MS,Dengue,2024-02,2024-11-13 10:40
COVID-19,/g/11j2cc_qll,15,BR-MS,Dengue,2024-02,2024-11-13 10:40
Metamizole,/m/08j19g,14,BR-MS,Dengue,2024-02,2024-11-13 10:40
Fever,/m/0cjf0,10,BR-MS,Dengue,2024-02,2024-11-13 10:40
Bleeding,/m/012n6x,10,BR-MS,Dengue,2024-02,2024-11-13 10:40
Acetaminophen,/m/0lbt3,9,BR-MS,Dengue,2024-02,2024-11-13 10:40
Itch,/m/04kllm9,8,BR-MS,Dengue,2024-02,2024-11-13 10:40
Virus,/m/0g9pc,8,BR-MS,Dengue,2024-02,2024-11-13 10:40
Pharmaceutical drug,/m/018l35,7,BR-MS,Dengue,2024-02,2024-11-13 10:40
Diarrhea,/m/0f3kl,7,BR-MS,Dengue,2024-02,2024-11-13 10:40
Aedes,/m/01yz26,7,BR-MS,Dengue,2024-02,2024-11-13 10:40
Chikungunya virus infection,/m/01__7l,6,BR-MS,Dengue,2024-02,2024-11-13 10:40
Platelet,/m/01bw6w,5,BR-MS,Dengue,2024-02,2024-11-13 10:40
Immunoglobulin G,/m/02gsf4,5,BR-MS,Dengue,2024-02,2024-11-13 10:40
Zika fever,/m/02vkznh,5,BR-MS,Dengue,2024-02,2024-11-13 10:40
Zika virus,/m/080m_5j,4,BR-MS,Dengue,2024-02,2024-11-13 10:40
Combat,/m/0byj4,4,BR-MS,Dengue,2024-02,2024-11-13 10:40
Immunoglobulin M,/m/02gshc,4,BR-MS,Dengue,2024-02,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MS,Dengue,2024-03,2024-11-13 10:40
Vaccine,/m/07__7,40,BR-MS,Dengue,2024-03,2024-11-13 10:40
Mosquito,/m/09f96,37,BR-MS,Dengue,2024-03,2024-11-13 10:40
Dengue vaccine,/m/0115n7rn,33,BR-MS,Dengue,2024-03,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,31,BR-MS,Dengue,2024-03,2024-11-13 10:40
Cure,/m/0405g08,22,BR-MS,Dengue,2024-03,2024-11-13 10:40
Acetaminophen,/m/0lbt3,14,BR-MS,Dengue,2024-03,2024-11-13 10:40
Metamizole,/m/08j19g,13,BR-MS,Dengue,2024-03,2024-11-13 10:40
Bleeding,/m/012n6x,11,BR-MS,Dengue,2024-03,2024-11-13 10:40
Itch,/m/04kllm9,11,BR-MS,Dengue,2024-03,2024-11-13 10:40
COVID-19,/g/11j2cc_qll,10,BR-MS,Dengue,2024-03,2024-11-13 10:40
Body,/m/0180q,10,BR-MS,Dengue,2024-03,2024-11-13 10:40
Fever,/m/0cjf0,9,BR-MS,Dengue,2024-03,2024-11-13 10:40
Virus,/m/0g9pc,9,BR-MS,Dengue,2024-03,2024-11-13 10:40
Platelet,/m/01bw6w,8,BR-MS,Dengue,2024-03,2024-11-13 10:40
Cause,/m/0j276x9,7,BR-MS,Dengue,2024-03,2024-11-13 10:40
Ibuprofen,/m/014d3g,6,BR-MS,Dengue,2024-03,2024-11-13 10:40
Sore throat,/m/0b76bty,6,BR-MS,Dengue,2024-03,2024-11-13 10:40
Diarrhea,/m/0f3kl,6,BR-MS,Dengue,2024-03,2024-11-13 10:40
Influenza,/m/0cycc,5,BR-MS,Dengue,2024-03,2024-11-13 10:40
Abdominal pain,/m/02tfl8,5,BR-MS,Dengue,2024-03,2024-11-13 10:40
Throat,/m/0mhy4,5,BR-MS,Dengue,2024-03,2024-11-13 10:40
Ministry of Health of Brazil,/m/0c3ty1w,4,BR-MS,Dengue,2024-03,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MS,Dengue,2024-04,2024-11-13 10:40
Vaccine,/m/07__7,58,BR-MS,Dengue,2024-04,2024-11-13 10:40
Dengue vaccine,/m/0115n7rn,49,BR-MS,Dengue,2024-04,2024-11-13 10:40
Mosquito,/m/09f96,40,BR-MS,Dengue,2024-04,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,34,BR-MS,Dengue,2024-04,2024-11-13 10:40
Fever,/m/0cjf0,16,BR-MS,Dengue,2024-04,2024-11-13 10:40
Bleeding,/m/012n6x,15,BR-MS,Dengue,2024-04,2024-11-13 10:40
Metamizole,/m/08j19g,15,BR-MS,Dengue,2024-04,2024-11-13 10:40
Platelet,/m/01bw6w,13,BR-MS,Dengue,2024-04,2024-11-13 10:40
Influenza,/m/0cycc,11,BR-MS,Dengue,2024-04,2024-11-13 10:40
COVID-19,/g/11j2cc_qll,10,BR-MS,Dengue,2024-04,2024-11-13 10:40
Itch,/m/04kllm9,10,BR-MS,Dengue,2024-04,2024-11-13 10:40
Cause,/m/0j276x9,9,BR-MS,Dengue,2024-04,2024-11-13 10:40
Chikungunya virus infection,/m/01__7l,7,BR-MS,Dengue,2024-04,2024-11-13 10:40
Vomiting,/m/012qjw,6,BR-MS,Dengue,2024-04,2024-11-13 10:40
Acetaminophen,/m/0lbt3,6,BR-MS,Dengue,2024-04,2024-11-13 10:40
Diarrhea,/m/0f3kl,6,BR-MS,Dengue,2024-04,2024-11-13 10:40
Transmission,/m/036991,6,BR-MS,Dengue,2024-04,2024-11-13 10:40
Zika fever,/m/02vkznh,6,BR-MS,Dengue,2024-04,2024-11-13 10:40
Cough,/m/01b_21,5,BR-MS,Dengue,2024-04,2024-11-13 10:40
Aspartate transaminase,/m/042rwr,5,BR-MS,Dengue,2024-04,2024-11-13 10:40
Liver,/m/04p8w,5,BR-MS,Dengue,2024-04,2024-11-13 10:40
Medical sign,/m/02qbqx,5,BR-MS,Dengue,2024-04,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MS,Dengue,2024-05,2024-11-13 10:40
Vaccine,/m/07__7,36,BR-MS,Dengue,2024-05,2024-11-13 10:40
Dengue vaccine,/m/0115n7rn,31,BR-MS,Dengue,2024-05,2024-11-13 10:40
Cure,/m/0405g08,29,BR-MS,Dengue,2024-05,2024-11-13 10:40
Mosquito,/m/09f96,25,BR-MS,Dengue,2024-05,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,22,BR-MS,Dengue,2024-05,2024-11-13 10:40
Bleeding,/m/012n6x,20,BR-MS,Dengue,2024-05,2024-11-13 10:40
Disease,/m/027x3,19,BR-MS,Dengue,2024-05,2024-11-13 10:40
Platelet,/m/01bw6w,18,BR-MS,Dengue,2024-05,2024-11-13 10:40
Influenza,/m/0cycc,16,BR-MS,Dengue,2024-05,2024-11-13 10:40
Metamizole,/m/08j19g,14,BR-MS,Dengue,2024-05,2024-11-13 10:40
COVID-19,/g/11j2cc_qll,14,BR-MS,Dengue,2024-05,2024-11-13 10:40
Fever,/m/0cjf0,12,BR-MS,Dengue,2024-05,2024-11-13 10:40
Itch,/m/04kllm9,12,BR-MS,Dengue,2024-05,2024-11-13 10:40
Pharmaceutical drug,/m/018l35,9,BR-MS,Dengue,2024-05,2024-11-13 10:40
Virus,/m/0g9pc,9,BR-MS,Dengue,2024-05,2024-11-13 10:40
Diarrhea,/m/0f3kl,8,BR-MS,Dengue,2024-05,2024-11-13 10:40
Headache,/m/0j5fv,8,BR-MS,Dengue,2024-05,2024-11-13 10:40
Acetaminophen,/m/0lbt3,8,BR-MS,Dengue,2024-05,2024-11-13 10:40
Aedes,/m/01yz26,7,BR-MS,Dengue,2024-05,2024-11-13 10:40
Transmission,/m/036991,7,BR-MS,Dengue,2024-05,2024-11-13 10:40
Chikungunya virus infection,/m/01__7l,6,BR-MS,Dengue,2024-05,2024-11-13 10:40
Pneumonia,/m/0dq9p,5,BR-MS,Dengue,2024-05,2024-11-13 10:40
Ibuprofen,/m/014d3g,5,BR-MS,Dengue,2024-05,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MS,Dengue,2024-06,2024-11-13 10:40
Vaccine,/m/07__7,44,BR-MS,Dengue,2024-06,2024-11-13 10:40
Mosquito,/m/09f96,37,BR-MS,Dengue,2024-06,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,32,BR-MS,Dengue,2024-06,2024-11-13 10:40
Dengue vaccine,/m/0115n7rn,32,BR-MS,Dengue,2024-06,2024-11-13 10:40
Pain,/m/062t2,22,BR-MS,Dengue,2024-06,2024-11-13 10:40
Bleeding,/m/012n6x,17,BR-MS,Dengue,2024-06,2024-11-13 10:40
Disease,/m/027x3,15,BR-MS,Dengue,2024-06,2024-11-13 10:40
Chikungunya virus infection,/m/01__7l,13,BR-MS,Dengue,2024-06,2024-11-13 10:40
Fever,/m/0cjf0,12,BR-MS,Dengue,2024-06,2024-11-13 10:40
Virus,/m/0g9pc,10,BR-MS,Dengue,2024-06,2024-11-13 10:40
Aedes,/m/01yz26,10,BR-MS,Dengue,2024-06,2024-11-13 10:40
Throat,/m/0mhy4,9,BR-MS,Dengue,2024-06,2024-11-13 10:40
Diarrhea,/m/0f3kl,9,BR-MS,Dengue,2024-06,2024-11-13 10:40
Joint,/m/01dvt1,9,BR-MS,Dengue,2024-06,2024-11-13 10:40
Platelet,/m/01bw6w,9,BR-MS,Dengue,2024-06,2024-11-13 10:40
Pharmaceutical drug,/m/018l35,8,BR-MS,Dengue,2024-06,2024-11-13 10:40
Eye,/m/014sv8,8,BR-MS,Dengue,2024-06,2024-11-13 10:40
Metamizole,/m/08j19g,8,BR-MS,Dengue,2024-06,2024-11-13 10:40
Reproduction,/m/06kcv,7,BR-MS,Dengue,2024-06,2024-11-13 10:40
Transmission,/m/036991,7,BR-MS,Dengue,2024-06,2024-11-13 10:40
Cause,/m/0j276x9,7,BR-MS,Dengue,2024-06,2024-11-13 10:40
Zika fever,/m/02vkznh,6,BR-MS,Dengue,2024-06,2024-11-13 10:40
Sistema Único de Saúde,/m/02z3bf6,6,BR-MS,Dengue,2024-06,2024-11-13 10:40
Sore throat,/m/0b76bty,6,BR-MS,Dengue,2024-06,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MS,Dengue,2024-07,2024-11-13 10:40
Vaccine,/m/07__7,68,BR-MS,Dengue,2024-07,2024-11-13 10:40
Dengue vaccine,/m/0115n7rn,54,BR-MS,Dengue,2024-07,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,46,BR-MS,Dengue,2024-07,2024-11-13 10:40
Influenza,/m/0cycc,33,BR-MS,Dengue,2024-07,2024-11-13 10:40
Ministry of Health of Brazil,/m/0c3ty1w,26,BR-MS,Dengue,2024-07,2024-11-13 10:40
Mosquito,/m/09f96,25,BR-MS,Dengue,2024-07,2024-11-13 10:40
Diarrhea,/m/0f3kl,22,BR-MS,Dengue,2024-07,2024-11-13 10:40
Health,/m/0kt51,20,BR-MS,Dengue,2024-07,2024-11-13 10:40
COVID-19,/g/11j2cc_qll,15,BR-MS,Dengue,2024-07,2024-11-13 10:40
Body ache,/g/11k71tc65k,13,BR-MS,Dengue,2024-07,2024-11-13 10:40
Fever,/m/0cjf0,13,BR-MS,Dengue,2024-07,2024-11-13 10:40
Virus,/m/0g9pc,11,BR-MS,Dengue,2024-07,2024-11-13 10:40
Aedes,/m/01yz26,9,BR-MS,Dengue,2024-07,2024-11-13 10:40
Metamizole,/m/08j19g,8,BR-MS,Dengue,2024-07,2024-11-13 10:40
Infection,/m/098s1,7,BR-MS,Dengue,2024-07,2024-11-13 10:40
Body,/m/0180q,7,BR-MS,Dengue,2024-07,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MS,Dengue,2024-08,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,47,BR-MS,Dengue,2024-08,2024-11-13 10:40
Vaccine,/m/07__7,40,BR-MS,Dengue,2024-08,2024-11-13 10:40
Dengue vaccine,/m/0115n7rn,36,BR-MS,Dengue,2024-08,2024-11-13 10:40
Disease,/m/027x3,35,BR-MS,Dengue,2024-08,2024-11-13 10:40
Mosquito,/m/09f96,33,BR-MS,Dengue,2024-08,2024-11-13 10:40
Cure,/m/0405g08,27,BR-MS,Dengue,2024-08,2024-11-13 10:40
Virus,/m/0g9pc,20,BR-MS,Dengue,2024-08,2024-11-13 10:40
Headache,/m/0j5fv,19,BR-MS,Dengue,2024-08,2024-11-13 10:40
Body,/m/0180q,19,BR-MS,Dengue,2024-08,2024-11-13 10:40
Chikungunya virus infection,/m/01__7l,18,BR-MS,Dengue,2024-08,2024-11-13 10:40
Protozoa,/m/05sk5,18,BR-MS,Dengue,2024-08,2024-11-13 10:40
Head,/m/04hgtk,18,BR-MS,Dengue,2024-08,2024-11-13 10:40
Fever,/m/0cjf0,18,BR-MS,Dengue,2024-08,2024-11-13 10:40
Skin,/m/06z04,17,BR-MS,Dengue,2024-08,2024-11-13 10:40
Metamizole,/m/08j19g,17,BR-MS,Dengue,2024-08,2024-11-13 10:40
Abdominal pain,/m/02tfl8,16,BR-MS,Dengue,2024-08,2024-11-13 10:40
Diarrhea,/m/0f3kl,16,BR-MS,Dengue,2024-08,2024-11-13 10:40
Malaria,/m/0542n,16,BR-MS,Dengue,2024-08,2024-11-13 10:40
Cause,/m/0j276x9,11,BR-MS,Dengue,2024-08,2024-11-13 10:40
Yellow fever,/m/087z2,11,BR-MS,Dengue,2024-08,2024-11-13 10:40
Zika fever,/m/02vkznh,9,BR-MS,Dengue,2024-08,2024-11-13 10:40
Eye,/m/014sv8,8,BR-MS,Dengue,2024-08,2024-11-13 10:40
Dose,/m/02qdgt_,7,BR-MS,Dengue,2024-08,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MS,Dengue,2024-09,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,54,BR-MS,Dengue,2024-09,2024-11-13 10:40
Disease,/m/027x3,48,BR-MS,Dengue,2024-09,2024-11-13 10:40
Mosquito,/m/09f96,47,BR-MS,Dengue,2024-09,2024-11-13 10:40
Vaccine,/m/07__7,45,BR-MS,Dengue,2024-09,2024-11-13 10:40
Cure,/m/0405g08,39,BR-MS,Dengue,2024-09,2024-11-13 10:40
Dengue vaccine,/m/0115n7rn,27,BR-MS,Dengue,2024-09,2024-11-13 10:40
Influenza,/m/0cycc,25,BR-MS,Dengue,2024-09,2024-11-13 10:40
Pain,/m/062t2,24,BR-MS,Dengue,2024-09,2024-11-13 10:40
Viral Infection,/m/02kc20m,21,BR-MS,Dengue,2024-09,2024-11-13 10:40
Headache,/m/0j5fv,17,BR-MS,Dengue,2024-09,2024-11-13 10:40
Fever,/m/0cjf0,17,BR-MS,Dengue,2024-09,2024-11-13 10:40
Bleeding,/m/012n6x,16,BR-MS,Dengue,2024-09,2024-11-13 10:40
Chikungunya virus infection,/m/01__7l,15,BR-MS,Dengue,2024-09,2024-11-13 10:40
COVID-19,/g/11j2cc_qll,15,BR-MS,Dengue,2024-09,2024-11-13 10:40
Metamizole,/m/08j19g,15,BR-MS,Dengue,2024-09,2024-11-13 10:40
Throat,/m/0mhy4,15,BR-MS,Dengue,2024-09,2024-11-13 10:40
Measles,/m/0g2gb,12,BR-MS,Dengue,2024-09,2024-11-13 10:40
Body,/m/0180q,11,BR-MS,Dengue,2024-09,2024-11-13 10:40
Aedes,/m/01yz26,11,BR-MS,Dengue,2024-09,2024-11-13 10:40
Head,/m/04hgtk,10,BR-MS,Dengue,2024-09,2024-11-13 10:40
Sore throat,/m/0b76bty,9,BR-MS,Dengue,2024-09,2024-11-13 10:40
Acetaminophen,/m/0lbt3,7,BR-MS,Dengue,2024-09,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MS,Dengue,2024-10,2024-11-13 10:40
Mosquito,/m/09f96,28,BR-MS,Dengue,2024-10,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,26,BR-MS,Dengue,2024-10,2024-11-13 10:40
Pain,/m/062t2,21,BR-MS,Dengue,2024-10,2024-11-13 10:40
COVID-19,/g/11j2cc_qll,20,BR-MS,Dengue,2024-10,2024-11-13 10:40
Chikungunya virus infection,/m/01__7l,18,BR-MS,Dengue,2024-10,2024-11-13 10:40
Antibiotics,/m/0tbr,15,BR-MS,Dengue,2024-10,2024-11-13 10:40
Metamizole,/m/08j19g,14,BR-MS,Dengue,2024-10,2024-11-13 10:40
Body,/m/0180q,13,BR-MS,Dengue,2024-10,2024-11-13 10:40
Disease,/m/027x3,13,BR-MS,Dengue,2024-10,2024-11-13 10:40
Fever,/m/0cjf0,12,BR-MS,Dengue,2024-10,2024-11-13 10:40
Disease vector,/g/1213bm7p,12,BR-MS,Dengue,2024-10,2024-11-13 10:40
Zika fever,/m/02vkznh,12,BR-MS,Dengue,2024-10,2024-11-13 10:40
HIV/AIDS,/m/0d19y2,12,BR-MS,Dengue,2024-10,2024-11-13 10:40
Platelet,/m/01bw6w,11,BR-MS,Dengue,2024-10,2024-11-13 10:40
Cause,/m/0j276x9,11,BR-MS,Dengue,2024-10,2024-11-13 10:40
Virus,/m/0g9pc,10,BR-MS,Dengue,2024-10,2024-11-13 10:40
Zika virus,/m/080m_5j,9,BR-MS,Dengue,2024-10,2024-11-13 10:40
Transmission,/m/036991,9,BR-MS,Dengue,2024-10,2024-11-13 10:40
Syndrome,/m/01pgj4,9,BR-MS,Dengue,2024-10,2024-11-13 10:40
Dengue vaccine,/m/0115n7rn,9,BR-MS,Dengue,2024-10,2024-11-13 10:40
Influenza,/m/0cycc,9,BR-MS,Dengue,2024-10,2024-11-13 10:40
Immunoglobulin G,/m/02gsf4,9,BR-MS,Dengue,2024-10,2024-11-13 10:40
Biological life cycle,/m/01vbgn,8,BR-MS,Dengue,2024-10,2024-11-13 10:40
Inflammation,/m/0j7_w,8,BR-MS,Dengue,2024-10,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MS,Dengue,2024-11,2024-11-13 10:40
Mosquito,/m/09f96,70,BR-MS,Dengue,2024-11,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,62,BR-MS,Dengue,2024-11,2024-11-13 10:40
Vaccine,/m/07__7,56,BR-MS,Dengue,2024-11,2024-11-13 10:40
Dengue vaccine,/m/0115n7rn,44,BR-MS,Dengue,2024-11,2024-11-13 10:40
Cure,/m/0405g08,28,BR-MS,Dengue,2024-11,2024-11-13 10:40
Metamizole,/m/08j19g,21,BR-MS,Dengue,2024-11,2024-11-13 10:40
Disease,/m/027x3,19,BR-MS,Dengue,2024-11,2024-11-13 10:40
Chikungunya virus infection,/m/01__7l,17,BR-MS,Dengue,2024-11,2024-11-13 10:40
Fever,/m/0cjf0,17,BR-MS,Dengue,2024-11,2024-11-13 10:40
COVID-19,/g/11j2cc_qll,15,BR-MS,Dengue,2024-11,2024-11-13 10:40
Platelet,/m/01bw6w,14,BR-MS,Dengue,2024-11,2024-11-13 10:40
Zika fever,/m/02vkznh,14,BR-MS,Dengue,2024-11,2024-11-13 10:40
Bleeding,/m/012n6x,14,BR-MS,Dengue,2024-11,2024-11-13 10:40
Virus,/m/0g9pc,13,BR-MS,Dengue,2024-11,2024-11-13 10:40
Cause,/m/0j276x9,13,BR-MS,Dengue,2024-11,2024-11-13 10:40
Influenza,/m/0cycc,12,BR-MS,Dengue,2024-11,2024-11-13 10:40
Infection,/m/098s1,11,BR-MS,Dengue,2024-11,2024-11-13 10:40
Acetaminophen,/m/0lbt3,10,BR-MS,Dengue,2024-11,2024-11-13 10:40
Ministry of Health of Brazil,/m/0c3ty1w,9,BR-MS,Dengue,2024-11,2024-11-13 10:40
Diarrhea,/m/0f3kl,9,BR-MS,Dengue,2024-11,2024-11-13 10:40
Transmission,/m/036991,9,BR-MS,Dengue,2024-11,2024-11-13 10:40
Diagnosis,/g/121yyf_8,9,BR-MS,Dengue,2024-11,2024-11-13 10:40
Preschool,/m/027wyv,9,BR-MS,Dengue,2024-11,2024-11-13 10:40
Yellow fever,/m/087z2,9,BR-MS,Dengue,2024-11,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MT,Dengue,2022-12,2024-11-13 10:40
COVID-19,/g/11j2cc_qll,27,BR-MT,Dengue,2022-12,2024-11-13 10:40
Mosquito,/m/09f96,21,BR-MT,Dengue,2022-12,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,17,BR-MT,Dengue,2022-12,2024-11-13 10:40
Cure,/m/0405g08,17,BR-MT,Dengue,2022-12,2024-11-13 10:40
Body,/m/0180q,13,BR-MT,Dengue,2022-12,2024-11-13 10:40
Immunoglobulin G,/m/02gsf4,11,BR-MT,Dengue,2022-12,2024-11-13 10:40
Metamizole,/m/08j19g,11,BR-MT,Dengue,2022-12,2024-11-13 10:40
Fever,/m/0cjf0,10,BR-MT,Dengue,2022-12,2024-11-13 10:40
Immunoglobulin M,/m/02gshc,7,BR-MT,Dengue,2022-12,2024-11-13 10:40
Reagent,/m/0197z2,7,BR-MT,Dengue,2022-12,2024-11-13 10:40
Physical examination,/m/02vjj4,6,BR-MT,Dengue,2022-12,2024-11-13 10:40
Influenza,/m/0cycc,6,BR-MT,Dengue,2022-12,2024-11-13 10:40
Transmission,/m/036991,6,BR-MT,Dengue,2022-12,2024-11-13 10:40
Diarrhea,/m/0f3kl,6,BR-MT,Dengue,2022-12,2024-11-13 10:40
Antibody,/m/0ytw,5,BR-MT,Dengue,2022-12,2024-11-13 10:40
Itch,/m/04kllm9,5,BR-MT,Dengue,2022-12,2024-11-13 10:40
Acetaminophen,/m/0lbt3,4,BR-MT,Dengue,2022-12,2024-11-13 10:40
Vaccine,/m/07__7,4,BR-MT,Dengue,2022-12,2024-11-13 10:40
Chikungunya virus infection,/m/01__7l,4,BR-MT,Dengue,2022-12,2024-11-13 10:40
Bleeding,/m/012n6x,4,BR-MT,Dengue,2022-12,2024-11-13 10:40
Headache,/m/0j5fv,4,BR-MT,Dengue,2022-12,2024-11-13 10:40
Complete blood count,/m/01k19y,3,BR-MT,Dengue,2022-12,2024-11-13 10:40
White blood cell,/m/0129vc,3,BR-MT,Dengue,2022-12,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MT,Dengue,2023-01,2024-11-13 10:40
Cure,/m/0405g08,20,BR-MT,Dengue,2023-01,2024-11-13 10:40
Bleeding,/m/012n6x,17,BR-MT,Dengue,2023-01,2024-11-13 10:40
Fever,/m/0cjf0,15,BR-MT,Dengue,2023-01,2024-11-13 10:40
COVID-19,/g/11j2cc_qll,15,BR-MT,Dengue,2023-01,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,13,BR-MT,Dengue,2023-01,2024-11-13 10:40
Mosquito,/m/09f96,11,BR-MT,Dengue,2023-01,2024-11-13 10:40
Itch,/m/04kllm9,11,BR-MT,Dengue,2023-01,2024-11-13 10:40
Allergy,/m/0fd23,10,BR-MT,Dengue,2023-01,2024-11-13 10:40
Acetaminophen,/m/0lbt3,8,BR-MT,Dengue,2023-01,2024-11-13 10:40
Disease,/m/027x3,7,BR-MT,Dengue,2023-01,2024-11-13 10:40
Metamizole,/m/08j19g,7,BR-MT,Dengue,2023-01,2024-11-13 10:40
Physical examination,/m/02vjj4,7,BR-MT,Dengue,2023-01,2024-11-13 10:40
Diarrhea,/m/0f3kl,6,BR-MT,Dengue,2023-01,2024-11-13 10:40
Platelet,/m/01bw6w,6,BR-MT,Dengue,2023-01,2024-11-13 10:40
Throat,/m/0mhy4,6,BR-MT,Dengue,2023-01,2024-11-13 10:40
Zika fever,/m/02vkznh,5,BR-MT,Dengue,2023-01,2024-11-13 10:40
Therapy,/m/03c1dkx,5,BR-MT,Dengue,2023-01,2024-11-13 10:40
Transmission,/m/036991,5,BR-MT,Dengue,2023-01,2024-11-13 10:40
Virus,/m/0g9pc,5,BR-MT,Dengue,2023-01,2024-11-13 10:40
Liver,/m/04p8w,5,BR-MT,Dengue,2023-01,2024-11-13 10:40
Larva,/m/0d9_3,4,BR-MT,Dengue,2023-01,2024-11-13 10:40
Hepatitis,/m/09jg8,4,BR-MT,Dengue,2023-01,2024-11-13 10:40
Blood,/m/019jw,4,BR-MT,Dengue,2023-01,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MT,Dengue,2023-02,2024-11-13 10:40
Cure,/m/0405g08,29,BR-MT,Dengue,2023-02,2024-11-13 10:40
Pain,/m/062t2,21,BR-MT,Dengue,2023-02,2024-11-13 10:40
Bleeding,/m/012n6x,19,BR-MT,Dengue,2023-02,2024-11-13 10:40
Mosquito,/m/09f96,16,BR-MT,Dengue,2023-02,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,16,BR-MT,Dengue,2023-02,2024-11-13 10:40
Fever,/m/0cjf0,14,BR-MT,Dengue,2023-02,2024-11-13 10:40
Body,/m/0180q,13,BR-MT,Dengue,2023-02,2024-11-13 10:40
Itch,/m/04kllm9,12,BR-MT,Dengue,2023-02,2024-11-13 10:40
Therapy,/m/03c1dkx,10,BR-MT,Dengue,2023-02,2024-11-13 10:40
International Classification of Diseases,/m/03zlr,10,BR-MT,Dengue,2023-02,2024-11-13 10:40
COVID-19,/g/11j2cc_qll,9,BR-MT,Dengue,2023-02,2024-11-13 10:40
Physical examination,/m/02vjj4,8,BR-MT,Dengue,2023-02,2024-11-13 10:40
Metamizole,/m/08j19g,8,BR-MT,Dengue,2023-02,2024-11-13 10:40
Acetaminophen,/m/0lbt3,6,BR-MT,Dengue,2023-02,2024-11-13 10:40
Pharmaceutical drug,/m/018l35,6,BR-MT,Dengue,2023-02,2024-11-13 10:40
Diarrhea,/m/0f3kl,6,BR-MT,Dengue,2023-02,2024-11-13 10:40
Ibuprofen,/m/014d3g,6,BR-MT,Dengue,2023-02,2024-11-13 10:40
Platelet,/m/01bw6w,6,BR-MT,Dengue,2023-02,2024-11-13 10:40
Cause,/m/0j276x9,6,BR-MT,Dengue,2023-02,2024-11-13 10:40
Skin,/m/06z04,5,BR-MT,Dengue,2023-02,2024-11-13 10:40
Zika fever,/m/02vkznh,5,BR-MT,Dengue,2023-02,2024-11-13 10:40
Immunoglobulin G,/m/02gsf4,5,BR-MT,Dengue,2023-02,2024-11-13 10:40
Kidney,/m/04br3,4,BR-MT,Dengue,2023-02,2024-11-13 10:40
Allergy,/m/0fd23,4,BR-MT,Dengue,2023-02,2024-11-13 10:40
Symptom,/m/01b_06,100,BR-MT,Dengue,2023-03,2024-11-13 10:40
Cure,/m/0405g08,21,BR-MT,Dengue,2023-03,2024-11-13 10:40
Mosquito,/m/09f96,18,BR-MT,Dengue,2023-03,2024-11-13 10:40
Bleeding,/m/012n6x,17,BR-MT,Dengue,2023-03,2024-11-13 10:40
Yellow fever mosquito,/m/06y6_w,15,BR-MT,Dengue,2023-03,2024-11-13 10:40
Fever,/m/0cjf0,15,BR-MT,Dengue,2023-03,2024-11-13 10:40
Body,/m/0180q,10,BR-MT,Dengue,2023-03,2024-11-13 10:40
Physical examination,/m/02vjj4,9,BR-MT,Dengue,2023-03,2024-11-13 10:40
Head,/m/04hgtk,8,BR-MT,Dengue,2023-03,2024-11-13 10:40
Itch,/m/04kllm9,8,BR-MT,Dengue,2023-03,2024-11-13 10:40
Metamizole,/m/08j19g,6,BR-MT,Dengue,2023-03,2024-11-13 10:40
Cause,/m/0j276x9,6,BR-MT,Dengue,2023-03,2024-11-13 10:40
Zika fever,/m/02vkznh,6,BR-MT,Dengue,2023-03,2024-11-13 10:40
Virus,/m/0g9pc,6,BR-MT,Dengue,2023-03,2024-11-13 10:40
Vaccine,/m/07__7,6,BR-MT,Dengue,2023-03,2024-11-13 10:40
Vomiting,/m/012qjw,6,BR-MT,Dengue,2023-03,2024-11-13 10:40
Immunoglobulin G,/m/02gsf4,5,BR-MT,Dengue,2023-03,2024-11-13 10:40
